rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
148,Joe HarrisBKN,2021-2022,SF,14,30.2,11.3,4,8.9,45.2,2.9,6.3,46.6,0.4,0.4,83.3,4,1,0.5,0.1,1.1,0,0,9.64
149,Marvin Bagley IIISAC/DET,2021-2022,PF,48,23.9,11.3,4.7,9.3,50.4,0.5,2,23.7,1.4,2.1,66.3,7,0.8,0.5,0.4,0.8,7,0,15.79
150,Gary HarrisORL,2021-2022,SG,61,28.4,11.1,3.9,9.1,43.4,1.9,5,38.4,1.4,1.6,87.4,2,1.8,1,0.1,1,0,0,10.89
151,Grayson AllenMIL,2021-2022,SG,66,27.3,11.1,3.9,8.6,44.8,2.4,5.9,40.9,1,1.1,86.5,3.4,1.5,0.7,0.3,0.7,0,0,12.77
152,Clint CapelaATL,2021-2022,C,74,27.6,11.1,5,8.2,61.3,0,0,0,1.1,2.3,47.3,11.9,1.2,0.7,1.3,0.6,35,0,21.43
153,Dorian Finney-SmithDAL,2021-2022,PF,80,33.1,11,4.1,8.7,47.1,2.2,5.4,39.5,0.7,1,67.5,4.7,1.9,1.1,0.5,1,1,0,12.56
153,Zavier SimpsonOKC,2021-2022,G,4,43.5,11,4.8,13,36.5,0.3,2,12.5,1.3,1.3,100,5.3,7.5,1.3,1,2.5,0,0,7.71
155,Hamidou DialloDET,2021-2022,SG,58,21.9,11,4.5,9.1,49.6,0.4,1.6,24.7,1.6,2.4,65,4.8,1.3,1.2,0.3,1,5,0,15.77
156,Duncan RobinsonMIA,2021-2022,SG,79,25.9,10.9,3.7,9.2,39.9,2.9,7.9,37.2,0.6,0.8,83.6,2.6,1.6,0.5,0.2,0.8,0,0,10.65
157,De'Anthony MeltonMEM,2021-2022,SG,73,22.7,10.8,3.8,9.5,40.4,1.9,5.1,37.4,1.2,1.6,75,4.5,2.7,1.4,0.5,1.5,2,0,15.23
158,Markelle FultzORL,2021-2022,PG,18,20,10.8,4.6,9.7,47.4,0.2,0.9,23.5,1.4,1.7,80.6,2.7,5.5,1.1,0.3,2.2,1,0,17.75
159,Darius BazleyOKC,2021-2022,PF,69,27.9,10.8,4,9.4,42.2,1.2,3.9,29.7,1.7,2.5,68.8,6.3,1.4,0.8,1,1.3,7,0,12.62
160,Cameron PaynePHX,2021-2022,PG,58,22,10.8,4.1,10.1,40.9,1.2,3.6,33.6,1.3,1.5,84.3,3,4.9,0.7,0.3,1.8,3,0,13.87
161,Terance MannLAC,2021-2022,SG,81,28.6,10.8,4.1,8.5,48.4,0.9,2.6,36.5,1.6,2,78,5.2,2.6,0.7,0.3,1,6,0,13.4
162,Cedi OsmanCLE,2021-2022,SF,66,22.2,10.7,3.7,8.7,43.2,1.9,5.4,35.7,1.3,2,66.4,2.2,2,0.8,0.2,1,0,0,13.33
163,Melvin Frazier Jr.OKC,2021-2022,G,3,40,10.7,4.3,16,27.1,0.3,7,4.8,1.7,2.3,71.4,4.3,0.3,0.3,0,1,0,0,-0.41
164,Mo BambaORL,2021-2022,C,71,25.7,10.6,4.2,8.7,48,1.5,4,38.1,0.8,1,78.1,8.1,1.2,0.5,1.7,1.1,20,0,16.5
165,Nickeil Alexander-WalkerNO/UTAH,2021-2022,SG,65,22.6,10.6,3.9,10.5,37.2,1.6,5.2,31.1,1.2,1.7,74.3,2.9,2.4,0.7,0.4,1.4,2,0,10.57
166,Max StrusMIA,2021-2022,SG,68,23.3,10.6,3.7,8.3,44.1,2.7,6.5,41,0.6,0.8,79.2,3,1.4,0.4,0.2,0.8,0,0,12.75
167,Frank JacksonDET,2021-2022,PG,53,22,10.6,3.7,9.1,40.2,1.6,5.3,30.8,1.6,2,82.7,1.6,1,0.5,0.2,0.7,0,0,10.67
168,Frank KaminskyPHX,2021-2022,PF,9,20.1,10.6,4,7.3,54.5,0.6,1.7,33.3,2,2.2,90,4.6,1.4,0.9,0.8,0.6,0,0,21.32
169,Trey LylesSAC/DET,2021-2022,PF,75,20.5,10.5,3.5,7.5,46.6,0.9,2.8,32.1,2.6,3.2,80.2,5.1,1.2,0.4,0.4,1,3,0,16.47
170,Tre MannOKC,2021-2022,PG,60,22.8,10.4,3.9,9.8,39.3,1.6,4.5,36,1.1,1.4,79.3,2.9,1.5,0.8,0.2,1.2,0,0,10.29
171,Brandon ClarkeMEM,2021-2022,PF,64,19.5,10.4,4.5,7,64.4,0.1,0.3,22.7,1.3,2,65.4,5.3,1.3,0.6,1.1,0.5,4,0,23.75
172,Richaun HolmesSAC,2021-2022,C,45,23.9,10.4,4.4,6.7,66,0,0.1,40,1.6,2,77.8,7,1.1,0.4,0.9,1.2,8,0,17.8
173,Terence DavisSAC,2021-2022,SG,30,17.9,10.4,3.8,8.9,42.3,1.6,5,32.9,1.2,1.5,81.8,3.1,1.3,0.8,0.4,1.1,0,0,14.62
174,Ivica ZubacLAC,2021-2022,C,76,24.4,10.3,4.1,6.5,62.6,0,0,0,2.2,3,72.7,8.5,1.6,0.5,1,1.5,25,0,19.25
175,Jeff GreenDEN,2021-2022,PF,75,24.7,10.3,3.7,7.1,52.4,0.7,2.2,31.5,2.2,2.6,83.3,3.1,1.3,0.4,0.4,0.9,1,0,12.51
176,P.J. WashingtonCHA,2021-2022,PF,65,27.2,10.3,3.8,8.2,47,1.7,4.6,36.5,0.9,1.2,71.6,5.2,2.3,0.9,0.9,1.3,3,0,13.6
177,Josh RichardsonBOS/SA,2021-2022,SG,65,24.6,10.2,3.6,8.2,43.8,1.6,3.8,41.5,1.5,1.7,88.9,2.8,1.8,0.9,0.4,1,0,0,12.8
178,Ben McLemorePOR,2021-2022,SG,64,20.1,10.2,3.4,8.4,40.1,2.4,6.5,36.2,1.1,1.4,81.8,1.6,0.9,0.6,0.2,0.9,0,0,11.72
179,Al HorfordBOS,2021-2022,C,69,29.1,10.2,3.9,8.2,46.7,1.3,3.8,33.6,1.2,1.4,84.2,7.7,3.4,0.7,1.3,0.9,15,0,16.71
180,Cam ReddishATL/NY,2021-2022,SF,49,20.7,10.1,3.4,8.3,40.4,1.3,3.8,35.9,2.1,2.3,90.2,2.1,1,1,0.3,1.2,0,0,12.85
181,Justin HolidayIND/SAC,2021-2022,SF,74,27.8,10.1,3.5,8.9,39.4,2.4,6.5,36.7,0.7,0.8,80.6,2.6,1.7,0.8,0.4,0.9,0,0,9.56
182,Bones HylandDEN,2021-2022,PG,69,19,10.1,3.3,8.3,40.3,1.9,5.2,36.6,1.6,1.8,85.6,2.7,2.8,0.6,0.3,1.2,1,0,14.44
183,Isaiah RobyOKC,2021-2022,PF,45,21.1,10.1,3.7,7.2,51.4,1,2.2,44.4,1.7,2.6,67.2,4.8,1.6,0.8,0.8,1,4,0,18.35
184,Devin CannadyORL,2021-2022,G,5,29,10,3,8.8,34.1,3,7.4,40.5,1,1.4,71.4,1.2,2,1,0.6,1,0,0,8.66
184,Garrison MathewsHOU,2021-2022,SG,65,26.3,10,2.8,7.1,39.9,2.1,5.9,36,2.2,2.8,79.4,2.9,1,0.9,0.4,0.6,0,0,11.02
186,Terrence RossORL,2021-2022,SG,63,23,10,3.5,8.8,39.7,1.2,4.2,29.2,1.8,2.1,86.2,2.6,1.8,0.4,0.2,1.2,0,0,10.07
187,Robert Williams IIIBOS,2021-2022,C,61,29.6,10,4.4,6,73.6,0,0,0,1.1,1.5,72.2,9.6,2,0.9,2.2,1,25,1,22.1
188,Talen Horton-TuckerLAL,2021-2022,SG,60,25.2,10,3.7,9,41.6,0.8,3,26.9,1.7,2.1,80,3.2,2.7,1,0.5,1.4,1,0,11.07
189,Pat ConnaughtonMIL,2021-2022,SG,65,26,9.9,3.5,7.6,45.8,2.2,5.7,39.5,0.7,0.8,83.3,4.2,1.3,0.9,0.2,0.5,0,0,13.45
190,Eric BledsoePOR/LAC,2021-2022,SG,54,25.2,9.9,3.6,8.7,42.1,0.9,3,31.3,1.6,2.2,76.1,3.4,4.2,1.3,0.4,2.1,2,0,12.58
190,Michael Porter Jr.DEN,2021-2022,SF,9,29.4,9.9,4.1,11.4,35.9,1.1,5.3,20.8,0.6,1,55.6,6.6,1.9,1.1,0.2,1.3,1,0,7.57
192,Duane Washington Jr.IND,2021-2022,PG,48,20.2,9.9,3.6,8.9,40.5,1.7,4.5,37.7,1,1.3,75.4,1.7,1.8,0.5,0.1,1.2,0,0,10.3
193,Nassir LittlePOR,2021-2022,SF,42,25.9,9.8,3.5,7.5,46,1.2,3.7,33.1,1.6,2.2,73.4,5.6,1.3,0.6,0.9,1,3,0,13.55
194,Terry TaylorIND,2021-2022,SF,33,21.6,9.6,4.1,6.7,61.4,0.4,1.2,31.6,1.1,1.5,70.6,5.2,1.2,0.4,0.2,0.7,2,0,19.07
195,Alperen SengunHOU,2021-2022,C,72,20.7,9.6,3.5,7.3,47.4,0.4,1.6,24.8,2.3,3.2,71.1,5.5,2.6,0.8,0.9,2,8,0,16.02
196,Herbert JonesNO,2021-2022,SF,78,29.9,9.5,3.5,7.4,47.6,0.7,2.2,33.7,1.8,2.1,84,3.8,2.1,1.7,0.8,1.3,1,0,12.35
197,Jae CrowderPHX,2021-2022,PF,67,28.1,9.4,3.2,8.1,39.9,1.9,5.4,34.8,1.1,1.3,78.9,5.3,1.9,1.4,0.4,0.8,1,0,11.33
198,Chris BoucherTOR,2021-2022,PF,80,21.1,9.4,3.4,7.2,46.4,0.9,2.9,29.7,1.9,2.4,77.7,6.2,0.3,0.6,0.9,0.5,10,0,17.96
199,Daniel GaffordWSH,2021-2022,C,72,20.1,9.4,4,5.7,69.3,0,0,0,1.5,2.1,69.9,5.7,0.9,0.4,1.4,0.9,8,0,21.81
200,Jaxson HayesNO,2021-2022,C,70,20,9.3,3.5,5.7,61.6,0.3,0.8,35.1,2.1,2.7,76.6,4.5,0.6,0.5,0.8,0.8,4,0,18.56
201,Jonathan KumingaGS,2021-2022,PF,70,16.9,9.3,3.4,6.6,51.3,0.7,2.1,33.6,1.9,2.7,68.4,3.3,0.9,0.4,0.3,1.1,2,0,15.29
202,Jaden McDanielsMIN,2021-2022,PF,70,25.8,9.2,3.6,7.9,46,1.1,3.6,31.7,0.8,1,80.3,4.2,1.1,0.7,0.8,1.1,0,0,10.31
203,Jalen SmithIND/PHX,2021-2022,PF,51,18.1,9.2,3.5,6.9,50.3,0.8,2.4,32.8,1.5,2,76.5,6,0.5,0.3,0.8,0.8,9,0,18.5
204,Georges NiangPHI,2021-2022,SF,76,22.8,9.2,3.2,7.4,43.7,2.1,5.1,40.3,0.7,0.8,88.1,2.7,1.3,0.4,0.2,0.8,0,0,10.7
205,Reggie PerryPOR/IND,2021-2022,F,10,18.7,9.2,4,7.9,50.6,0.3,1.6,18.8,0.9,1.5,60,4.7,1.2,0.9,0.6,1.1,1,0,15.63
206,Patrick BeverleyMIN,2021-2022,PG,58,25.4,9.2,3.1,7.5,40.6,1.4,4.2,34.3,1.7,2.3,72.2,4.1,4.6,1.2,0.9,1.3,2,0,14.8
207,JaVale McGeePHX,2021-2022,C,74,15.8,9.2,3.9,6.2,62.9,0,0.1,22.2,1.4,2,69.9,6.7,0.6,0.3,1.1,1.3,10,0,22.65
208,Caleb MartinMIA,2021-2022,SF,60,22.9,9.2,3.5,6.8,50.7,1.1,2.6,41.3,1.2,1.6,76.3,3.8,1.1,1,0.5,0.9,1,0,14.82
209,Oshae BrissettIND,2021-2022,SF,67,23.3,9.1,3.1,7.6,41.1,1.2,3.5,35,1.7,2.4,69.5,5.3,1.1,0.7,0.4,0.8,5,0,12.92
210,Kelly OlynykDET,2021-2022,PF,40,19.1,9.1,3.2,7.2,44.8,1,3,33.6,1.7,2.2,77.5,4.4,2.8,0.8,0.5,1.5,1,0,16.73
211,Precious AchiuwaTOR,2021-2022,PF,73,23.6,9.1,3.6,8.3,43.9,0.8,2.1,35.9,1.1,1.8,59.5,6.5,1.1,0.5,0.6,1.2,6,0,12.69
212,Willy HernangomezNO,2021-2022,C,50,16.8,9.1,3.4,6.5,52,0.1,0.2,33.3,2.2,2.8,77.3,6.8,1.3,0.4,0.4,1,9,0,22.3
213,Donte DiVincenzoSAC/MIL,2021-2022,SG,42,23.9,9,2.8,8,35.1,1.8,5.2,33.9,1.7,2,84.3,4,2.8,1.1,0.2,1.7,0,0,11.31
214,Obi ToppinNY,2021-2022,PF,72,17.1,9,3.5,6.6,53.1,0.7,2.3,30.8,1.3,1.7,75.8,3.7,1.1,0.3,0.5,0.8,3,0,18.4
214,Patrick WilliamsCHI,2021-2022,PF,17,24.8,9,3.2,6,52.9,0.9,1.7,51.7,1.8,2.4,73.2,4.1,0.9,0.5,0.5,0.9,1,0,12.76
216,Bruce BrownBKN,2021-2022,SF,72,24.6,9,3.6,7,50.6,0.5,1.3,40.4,1.3,1.8,75.8,4.8,2.1,1.1,0.7,0.8,1,0,15.03
217,Amir CoffeyLAC,2021-2022,SG,69,22.7,9,3.1,6.8,45.3,1.4,3.7,37.8,1.5,1.7,86.3,2.9,1.8,0.6,0.2,0.7,1,0,13.08
218,DeMarcus CousinsMIL/DEN,2021-2022,C,48,14.9,9,3.1,6.8,46,0.8,2.5,30.3,2,2.6,76,5.6,1.5,0.7,0.4,1.8,2,0,18.26
219,Moritz WagnerORL,2021-2022,C,63,15.2,9,3.1,6.3,49.7,1,3.2,32.8,1.7,2,80.6,3.7,1.4,0.3,0.2,0.9,3,0,18.13
220,Chimezie MetuSAC,2021-2022,PF,60,21.3,8.9,3.4,7.5,45.2,1,3.1,30.6,1.2,1.5,78,5.6,1,0.9,0.5,1,6,0,13.4
221,Bryn ForbesSA/DEN,2021-2022,SG,75,17.1,8.8,3.1,7.2,42.9,1.6,3.9,41.4,1.1,1.2,90.8,1.2,1,0.3,0.1,0.7,0,0,11.6
222,Ayo DosunmuCHI,2021-2022,SG,77,27.4,8.8,3.6,6.9,52,0.9,2.4,37.6,0.7,1,67.9,2.8,3.3,0.8,0.4,1.4,4,0,11.23
223,Kenyon Martin Jr.HOU,2021-2022,F,79,21,8.8,3.5,6.6,53.3,0.8,2.1,35.7,1,1.6,63.4,3.8,1.3,0.4,0.5,0.8,2,0,14.38
224,Isaac OkoroCLE,2021-2022,SF,67,29.6,8.8,3.1,6.4,48,0.8,2.3,35,1.8,2.3,76.8,3,1.8,0.8,0.3,0.9,0,0,10.39
225,Dwight PowellDAL,2021-2022,C,82,21.9,8.7,3.3,4.9,67.1,0.2,0.5,35.1,2,2.6,78.3,4.9,1.2,0.5,0.5,0.8,2,0,18.1
226,Nic ClaxtonBKN,2021-2022,PF,47,20.7,8.7,3.8,5.6,67.4,0,0,0,1.1,2,58.1,5.6,0.9,0.5,1.1,0.8,4,0,18.66
227,Gabe VincentMIA,2021-2022,PG,68,23.4,8.7,3.1,7.5,41.7,1.8,4.8,36.8,0.6,0.8,81.5,1.9,3.1,0.9,0.2,1.4,0,0,10.64
228,Tyus JonesMEM,2021-2022,PG,73,21.2,8.7,3.4,7.6,45.1,1.1,2.8,39,0.7,0.9,81.8,2.4,4.4,0.9,0,0.6,2,0,16.55
229,Chuma OkekeORL,2021-2022,PF,70,25,8.6,3.1,8.2,37.6,1.7,5.3,31.8,0.8,0.9,84.6,5,1.7,1.4,0.6,0.8,3,0,12.08
230,Reggie BullockDAL,2021-2022,SF,68,28,8.6,3,7.4,40.1,2.1,5.8,36,0.6,0.7,83.3,3.5,1.2,0.6,0.2,0.6,0,0,9.25
231,Cam ThomasBKN,2021-2022,SG,67,17.6,8.5,3.3,7.5,43.3,0.7,2.6,27,1.3,1.6,82.9,2.4,1.2,0.5,0.1,0.8,0,0,11.8
232,Robert CovingtonPOR/LAC,2021-2022,PF,71,27.3,8.5,2.9,7,42,1.8,4.8,37.8,0.8,1,84.1,5.5,1.3,1.5,1.3,1.1,1,0,12.46
233,Jaylen NowellMIN,2021-2022,SG,62,15.7,8.5,3.2,6.7,47.5,1,2.6,39.4,1.2,1.5,78.3,2,2.1,0.4,0.2,0.6,0,0,16.89
234,T.J. McConnellIND,2021-2022,PG,27,24.1,8.5,3.7,7.7,48.1,0.4,1.2,30.3,0.7,0.9,82.6,3.3,4.9,1.1,0.4,1.1,1,0,15.23
235,Mitchell RobinsonNY,2021-2022,C,72,25.7,8.5,3.6,4.8,76.1,0,0,0,1.2,2.5,48.6,8.6,0.5,0.8,1.8,0.8,20,0,20.78
236,Isaiah ThomasLAL/DAL/CHA,2021-2022,G,22,15.1,8.4,3,7.6,40.1,1.3,3.8,33.7,1,1.2,84.6,1.3,1.5,0.3,0.2,0.7,0,0,12.08
237,Deni AvdijaWSH,2021-2022,SF,82,24.2,8.4,3,7.1,43.2,1,3.2,31.7,1.3,1.7,75.7,5.2,2,0.7,0.5,1.1,3,0,11.62
238,Lance StephensonIND/ATL,2021-2022,G,46,17.7,8.3,3.2,7,45.5,0.6,2,30,1.4,1.7,78.8,2.8,3.6,0.5,0.1,1.6,3,0,13.68
239,Nicolas BatumLAC,2021-2022,PF,59,24.8,8.3,3,6.6,46.3,1.8,4.6,40,0.4,0.6,65.8,4.3,1.7,1,0.7,0.7,0,0,13.51
240,Aaron WigginsOKC,2021-2022,SG,50,24.2,8.3,3.1,6.7,46.3,0.8,2.8,30.4,1.2,1.7,72.9,3.6,1.4,0.6,0.2,1.1,0,0,10.29
241,Landry ShametPHX,2021-2022,SG,69,20.8,8.3,2.8,7,39.4,1.8,4.8,36.8,1,1.2,84,1.8,1.6,0.4,0.1,0.6,0,0,10.23
242,Isaiah StewartDET,2021-2022,C,71,25.6,8.3,3.5,6.9,51,0.2,0.6,32.6,1,1.5,71.8,8.7,1.2,0.3,1.1,1.2,12,0,14.05
243,Isaiah HartensteinLAC,2021-2022,C,68,17.9,8.3,3.4,5.4,62.6,0.2,0.4,46.7,1.3,1.9,68.9,4.9,2.4,0.7,1.1,1.2,2,0,22.06
244,Naz ReidMIN,2021-2022,C,77,15.8,8.3,3,6.2,49,0.7,2.2,34.3,1.5,1.9,76.5,3.9,0.9,0.5,0.9,1.1,4,0,17.27
245,Isaiah JacksonIND,2021-2022,SF,36,15,8.3,3.2,5.7,56.3,0.1,0.4,31.3,1.7,2.4,68.2,4.1,0.3,0.7,1.4,1.1,3,0,20.6
246,Corey KispertWSH,2021-2022,SF,77,23.4,8.2,3,6.7,45.5,1.5,4.2,35,0.7,0.8,87.1,2.7,1.1,0.5,0.3,0.6,0,0,10.96
247,Hassan WhitesideUTAH,2021-2022,C,65,17.9,8.2,3.3,5.1,65.2,0,0,0,1.6,2.6,62.3,7.6,0.4,0.3,1.6,0.8,14,0,22.96
248,Shake MiltonPHI,2021-2022,SG,55,21.4,8.2,3.1,7.3,42.9,0.8,2.4,32.3,1.1,1.3,83.6,2.6,2.5,0.5,0.3,0.8,0,0,11.93
249,Otto Porter Jr.GS,2021-2022,SF,63,22.1,8.2,3.1,6.6,46.4,1.3,3.4,37,0.8,1,80.3,5.7,1.5,1.1,0.5,0.6,5,0,15.94
250,Daniel TheisBOS/HOU,2021-2022,C,47,20.8,8.2,3.2,6.2,51.9,0.7,2.3,30.8,1,1.5,68.1,4.9,0.9,0.4,0.7,1,4,0,13.32
251,Onyeka OkongwuATL,2021-2022,PF,48,20.7,8.2,3.3,4.7,69,0,0,0,1.7,2.3,72.7,5.9,1.1,0.6,1.3,0.9,1,0,19.89
252,Rudy GayUTAH,2021-2022,SF,55,18.9,8.1,2.9,6.9,41.4,1.3,3.7,34.5,1.1,1.4,78.5,4.4,1,0.5,0.3,0.9,0,0,13.06
253,Damian JonesSAC,2021-2022,C,56,18.2,8.1,3.1,4.8,65.8,0.2,0.5,34.5,1.7,2.3,71.8,4.4,1.2,0.5,0.8,1.1,2,0,18.35
254,Ziaire WilliamsMEM,2021-2022,SG,62,21.7,8.1,3.1,6.8,45,1.2,3.9,31.4,0.7,0.9,78.2,2.1,1,0.6,0.2,0.7,0,0,9.7
255,Cory JosephDET,2021-2022,PG,65,24.6,8,2.7,6.2,44.5,1,2.4,41.4,1.5,1.7,88.5,2.7,3.6,0.6,0.3,1.3,0,0,11.42
256,Mike MuscalaOKC,2021-2022,C,43,13.8,8,2.6,5.8,45.6,1.6,3.8,42.9,1.1,1.3,84.2,3,0.5,0.4,0.6,0.3,0,0,19.67
256,Malik NewmanCLE,2021-2022,G,1,8,8,3,5,60,0,1,0,2,2,100,1,1,0,0,1,0,0,28.72
258,Lindy Waters IIIOKC,2021-2022,F,25,18.6,8,2.8,7,40.6,2.1,5.8,36.3,0.2,0.2,80,2.9,1,0.8,0.3,0.4,0,0,13.01
259,Andre DrummondBKN/PHI,2021-2022,C,73,19.7,7.9,3.4,5.9,57,0,0,0,1.2,2.2,52.4,9.3,1.8,1.1,0.9,1.6,18,0,21.04
260,Josh ChristopherHOU,2021-2022,SG,74,18,7.9,3,6.8,44.8,0.8,2.6,29.6,1.1,1.5,73.5,2.5,2,0.9,0.2,1.5,0,0,12.22
261,Jordan NworaMIL,2021-2022,SF,62,19.1,7.9,3,7.5,40.3,1.3,3.7,34.8,0.6,0.7,83.7,3.6,1,0.4,0.3,0.9,3,0,9.96
262,Grant WilliamsBOS,2021-2022,PF,77,24.4,7.8,2.7,5.6,47.5,1.4,3.4,41.1,1.1,1.2,90.5,3.6,1,0.5,0.7,0.8,1,0,11.26
263,Zach CollinsSA,2021-2022,PF,28,17.9,7.8,2.7,5.5,49,0.5,1.5,34.1,1.9,2.3,80,5.5,2.2,0.5,0.8,1.6,1,0,16.48
264,Drew EubanksPOR/SA,2021-2022,PF,71,17.5,7.7,3.1,5.2,59.6,0.1,0.3,21.7,1.4,1.8,76.2,5.4,1.2,0.4,0.6,1.1,7,0,18.06
265,Cody MartinCHA,2021-2022,SF,71,26.3,7.7,2.9,6,48.2,0.9,2.2,38.4,1.1,1.5,70.1,4,2.5,1.2,0.5,0.9,0,0,12.73
266,R.J. HamptonORL,2021-2022,PG,64,21.9,7.6,2.7,7.1,38.3,1,2.9,35,1.2,1.8,64.1,3,2.5,0.7,0.2,1.4,0,0,8.56
267,Aleksej PokusevskiOKC,2021-2022,F,61,20.2,7.6,3,7.5,40.8,0.9,3.2,28.9,0.6,0.8,70,5.2,2.1,0.6,0.6,1.5,5,1,12
268,Furkan KorkmazPHI,2021-2022,SG,67,21.1,7.6,2.7,7,38.7,1.1,4,28.9,1,1.3,81,2.6,1.9,0.5,0.1,0.7,1,0,10.22
269,P.J. TuckerMIA,2021-2022,PF,71,27.9,7.6,2.9,6,48.4,1.1,2.7,41.5,0.6,0.9,73.8,5.5,2.1,0.8,0.2,0.9,5,0,11.35
270,Markieff MorrisMIA,2021-2022,PF,17,17.5,7.6,3.2,6.7,47.4,0.8,2.3,33.3,0.5,0.5,88.9,2.6,1.4,0.4,0.1,1.2,0,0,10.96
271,Trendon WatfordPOR,2021-2022,PF,48,18.1,7.6,3,5.6,53.2,0.2,0.8,23.7,1.5,2,75.5,4.1,1.7,0.5,0.6,0.9,2,0,15.86
272,Kris DunnPOR,2021-2022,PG,14,24,7.6,3.1,7.3,43.1,0.1,0.8,9.1,1.2,1.3,94.4,3.5,5.6,1.6,0.2,2.3,0,0,12.55
273,Kyle AndersonMEM,2021-2022,SF,69,21.5,7.6,3,6.8,44.6,0.5,1.6,33,1,1.5,63.8,5.3,2.7,1.1,0.7,1,2,0,14.49
274,Draymond GreenGS,2021-2022,PF,46,28.9,7.5,2.9,5.6,52.5,0.3,1.2,29.6,1.3,2,65.9,7.3,7,1.3,1.1,3,4,1,14.3
275,Raul NetoWSH,2021-2022,PG,70,19.6,7.5,2.9,6.3,46.3,0.5,1.7,29.2,1.2,1.5,76.9,1.9,3.1,0.8,0,1.1,0,0,12.49
276,D.J. WilsonTOR,2021-2022,F,4,13.5,7.5,2.8,3.8,73.3,0,0.5,0,2,2.5,80,4,1.3,1.3,0.3,0.5,0,0,27.92
277,Goran DragicTOR/BKN,2021-2022,PG,21,23.7,7.5,2.7,7.2,37.7,0.8,3,25.4,1.3,1.6,81.8,3.1,4.1,0.9,0.2,1.6,0,0,10
278,Jeremiah Robinson-EarlOKC,2021-2022,PF,49,22.2,7.5,2.7,6.6,41.4,1.2,3.4,35.2,0.8,1.1,74.1,5.6,1,0.6,0.3,0.8,3,0,11.74
279,Thomas BryantWSH,2021-2022,C,27,16.3,7.4,2.9,5.5,52,0.4,1.6,28.6,1.3,1.5,87.5,4,0.9,0.2,0.8,0.7,0,0,16.7
280,Alex CarusoCHI,2021-2022,SG,41,28,7.4,2.5,6.2,39.8,1,3.1,33.3,1.4,1.8,79.5,3.6,4,1.7,0.4,1.4,1,0,11.75
281,Damion LeeGS,2021-2022,SG,63,20,7.4,2.7,6.1,44.1,1,3,33.7,1,1.2,88,3.2,1,0.6,0.1,0.6,0,0,10.9
282,Kenrich WilliamsOKC,2021-2022,SF,49,21.9,7.4,3,6.5,46.1,0.8,2.5,33.9,0.6,1.1,54.5,4.5,2.2,0.9,0.2,0.9,0,0,13.36
283,Royce O'NealeUTAH,2021-2022,PF,77,31.2,7.4,2.6,5.8,45.7,1.5,4,38.9,0.6,0.7,80.4,4.8,2.5,1.1,0.4,1,3,0,10.31
284,Jared HarperNO,2021-2022,G,5,8.6,7.4,2.8,5.2,53.8,1,2.4,41.7,0.8,0.8,100,0.4,2.8,0.8,0.2,0.4,0,0,37
285,Wes IwunduATL,2021-2022,F,3,27.3,7.3,2.7,6,44.4,1,1.7,60,1,1.3,75,4.3,0,0.3,0,0.3,0,0,7.18
286,Jeremy LambIND/SAC,2021-2022,SG,56,16.7,7.3,2.4,6.2,38.3,1,3,32.4,1.6,1.9,84,2.8,1.4,0.6,0.4,0.7,0,0,13.31
287,Austin ReavesLAL,2021-2022,SG,61,23.2,7.3,2.4,5.2,45.9,0.9,2.7,31.7,1.6,1.9,83.9,3.2,1.8,0.5,0.3,0.7,1,1,11.57
288,Taurean PrinceMIN,2021-2022,PF,69,17.1,7.3,2.6,5.7,45.4,1.2,3.3,37.6,0.9,1.2,75.6,2.5,1,0.7,0.3,0.8,0,0,12.47
289,Joe InglesUTAH,2021-2022,SG,45,24.9,7.2,2.6,6.3,40.4,1.7,5,34.7,0.4,0.5,77.3,2.9,3.5,0.5,0.1,1,0,0,10.05
290,Keon JohnsonPOR/LAC,2021-2022,SG,37,18.8,7.2,2.6,7.4,35.3,0.9,2.7,34,1.1,1.4,80.4,2.2,2.1,0.8,0.3,1.2,0,0,8.74
291,Javonte GreenCHI,2021-2022,SF,65,23.4,7.2,2.7,5,54.2,0.6,1.6,35.6,1.2,1.5,83.3,4.2,0.9,1,0.5,0.5,0,0,14.05
292,Braxton KeyDET/PHI,2021-2022,G,11,17.9,7.2,3,6.5,45.8,0.5,1.9,28.6,0.6,1.2,53.8,4.5,1,0.9,1,1,0,0,13.79
293,Ty JeromeOKC,2021-2022,SG,48,16.7,7.1,2.6,6.8,37.8,1.1,3.9,29,0.8,1,80.9,1.6,2.3,0.6,0.1,0.8,0,0,11.34
294,Theo MaledonOKC,2021-2022,PG,51,17.8,7.1,2.3,6.2,37.5,0.9,2.9,29.3,1.5,2,79,2.6,2.2,0.6,0.2,1.3,1,0,10.6
295,Gary Payton IIGS,2021-2022,SG,71,17.6,7.1,3,4.8,61.6,0.6,1.7,35.8,0.5,0.8,60.3,3.5,0.9,1.4,0.3,0.6,1,0,17.86
296,Robin LopezORL,2021-2022,C,36,17,7.1,3.1,5.5,55.3,0.1,0.2,33.3,0.9,1.5,59.3,3.5,1.5,0.1,0.5,1.2,3,0,13.73
297,Sekou DoumbouyaLAL,2021-2022,SF,2,8,7,2.5,4,62.5,0.5,1,50,1.5,2,75,3,0,1.5,1,1,0,0,40.76
