rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
151,Matt BarnesGS,2006-2007,SF,76,23.9,9.8,3.6,8.3,43.8,1.4,3.8,36.6,1.2,1.6,73.2,4.6,2.1,1,0.5,1.4,8,0,14.69
152,Boris DiawPHX,2006-2007,C,73,31.1,9.7,4.2,7.8,53.8,0.2,0.6,33.3,1.1,1.6,68.3,4.3,4.8,0.4,0.5,2.1,6,1,13.02
153,Juwan HowardHOU,2006-2007,PF,80,26.5,9.7,3.9,8.3,46.5,0,0,0,1.9,2.4,82.4,5.9,1.6,0.4,0.1,1.4,9,0,12.79
154,Nick CollisonSEA,2006-2007,F,82,29,9.6,3.9,7.8,50,0,0,0,1.9,2.4,77.4,8.1,1,0.6,0.8,1.5,18,0,14.26
155,Travis OutlawPOR,2006-2007,SF,67,22.9,9.6,3.7,8.5,43.4,0.1,0.6,27,2.1,2.7,79,3.2,0.8,0.9,1.1,1,2,0,15.26
156,Juan DixonPOR/TOR,2006-2007,SG,81,23.8,9.6,3.7,8.7,42.5,1,2.8,35,1.2,1.4,87.1,2,1.5,0.9,0.1,1.2,0,0,11.82
157,Andris BiedrinsGS,2006-2007,C,82,29,9.5,4.2,7.1,59.9,0,0,0,1.1,2,52.1,9.3,1.1,0.8,1.7,1.5,24,0,16.23
158,Kenyon MartinDEN,2006-2007,PF,2,31.5,9.5,4,8,50,0,0.5,0,1.5,6,25,10,0.5,0,0,2.5,1,0,5.5
158,Channing FryeNY,2006-2007,F,72,26.3,9.5,4.1,9.6,43.3,0,0.3,16.7,1.2,1.5,78.7,5.5,0.9,0.5,0.6,1.4,3,0,10.5
160,Tyson ChandlerNO,2006-2007,C,73,34.6,9.5,4,6.4,62.4,0,0,0,1.5,2.8,52.7,12.4,0.9,0.5,1.8,1.7,34,0,17.06
161,Earl WatsonSEA,2006-2007,PG,77,27.9,9.4,3.4,8.9,38.3,1.2,3.6,32.9,1.4,1.9,73.5,2.4,5.7,1.3,0.3,2.2,3,0,13.58
162,Shaun LivingstonLAC,2006-2007,G,54,29.8,9.3,3.9,8.3,46.3,0.1,0.3,31.3,1.5,2.1,70.7,3.4,5.1,1.1,0.5,2,2,0,13.7
163,Walter Herrmann HeinrichCHA,2006-2007,PF,48,19.5,9.2,3.6,6.9,52.7,1.1,2.4,46.1,0.9,1.1,77.4,2.9,0.5,0.4,0.1,0.7,1,0,16.17
164,Jannero PargoNO,2006-2007,PG,82,20.9,9.2,3.5,8.4,40.9,1,2.5,38.8,1.3,1.5,85.2,2.2,2.5,0.6,0,1.5,1,0,13.5
165,Bostjan NachbarNJ,2006-2007,SF,76,20.2,9.2,3,6.5,45.7,1.5,3.5,42.3,1.7,2.2,80.5,3.3,0.8,0.4,0.3,0.9,1,0,14.59
166,Corliss WilliamsonSAC,2006-2007,PF,68,19.7,9.1,3.5,6.8,51,0,0,0,2.2,3,71.5,3.3,0.6,0.4,0.2,1.4,3,0,12.7
167,Brevin KnightCHA,2006-2007,PG,45,28.3,9.1,3.4,8.1,41.9,0,0.4,5.6,2.3,2.8,80.5,2.6,6.6,1.5,0.1,2.1,2,0,14.33
168,Michael FinleySA,2006-2007,SG,82,22.2,9,3.3,8.1,41.2,1.3,3.5,36.4,1.1,1.2,91.8,2.7,1.3,0.4,0.2,0.6,1,0,13.76
169,Brad MillerSAC,2006-2007,C,63,28.3,9,3.6,7.8,45.3,0.1,0.5,15.2,1.8,2.4,77.2,6.4,3.6,0.6,0.6,1.7,3,1,13.56
170,Sasha PavlovicCLE,2006-2007,SG,67,22.9,9,3.3,7.3,45.3,0.9,2.2,40.5,1.5,1.9,79.4,2.4,1.6,0.8,0.3,1.5,0,0,12.17
171,LaMarcus AldridgePOR,2006-2007,C,63,22.1,9,3.8,7.6,50.3,0,0,0,1.3,1.8,72.2,5,0.4,0.3,1.2,0.7,6,0,17.17
172,Morris PetersonTOR,2006-2007,SG,71,21.3,8.9,3.1,7.3,42.9,1.5,4.2,35.9,1.2,1.7,68.3,3.3,0.7,0.6,0.2,0.7,1,0,13.24
173,Trevor ArizaORL,2006-2007,SF,57,22.4,8.9,3.5,6.5,53.9,0,0.1,0,1.9,3,62,4.4,1.1,1,0.3,1.5,1,0,16.27
174,Damien WilkinsSEA,2006-2007,SG,82,24.8,8.8,3.2,7.3,43.5,0.6,1.5,41,1.8,2.1,88.2,2.8,1.9,1.1,0.2,1.4,0,0,13.13
175,Jose CalderonTOR,2006-2007,G,77,21,8.7,3.4,6.6,52.1,0.3,1,33.3,1.5,1.9,81.8,1.7,5,0.8,0.1,1.4,7,0,19.19
176,Alonzo MourningMIA,2006-2007,C,77,20.4,8.6,3.1,5.5,56,0,0,0,2.4,4,60.1,4.5,0.2,0.2,2.3,1.7,1,0,16.76
177,Joe SmithDEN/PHI,2006-2007,PF,65,23.1,8.5,3.3,7.3,44.9,0,0.1,0,1.9,2.3,84.5,6.2,0.8,0.6,0.4,1.2,8,0,13.95
178,John SalmonsSAC,2006-2007,SF,79,27,8.5,3,6.5,45.6,0.5,1.4,35.7,2,2.6,77.9,3.3,3.2,0.9,0.3,1.5,2,1,12.69
179,Brent BarrySA,2006-2007,SG,75,21.7,8.5,2.7,5.7,47.5,1.7,3.8,44.6,1.4,1.6,88,2.1,1.8,0.7,0.2,0.8,0,0,16.65
180,Jorge GarbajosaTOR,2006-2007,PF,67,28.5,8.5,3.3,7.9,42,1,2.9,34.2,0.9,1.2,73.1,4.9,1.9,1.2,0.2,1,3,0,12.15
181,Antoine WalkerMIA,2006-2007,PF,78,23.3,8.5,3.4,8.6,39.7,1.1,3.9,27.5,0.6,1.3,43.8,4.3,1.7,0.6,0.2,1.8,3,0,9.65
182,Kwame BrownLAL,2006-2007,C,41,27.6,8.4,3.5,5.9,59.1,0,0,0,1.4,3.3,44,6,1.8,1,1.2,1.9,4,0,13.79
183,Maurice EvansLAL,2006-2007,SG,76,22.8,8.4,3.1,7.1,43.2,0.6,1.8,36.1,1.6,2,78.7,2.9,1,0.5,0.2,0.8,0,0,12.14
184,Ime UdokaPOR,2006-2007,F,75,28.6,8.4,3.2,6.9,46.1,1.2,2.9,40.6,0.9,1.2,74.2,3.7,1.5,0.9,0.2,1,2,0,12.09
185,Eddie HouseNJ,2006-2007,SG,56,16.9,8.4,3.2,7.5,42.8,1.3,3.1,42.9,0.6,0.6,91.7,1.6,1.2,0.5,0.1,0.5,0,0,15.11
186,Andrei KirilenkoUTAH,2006-2007,SF,70,29.3,8.3,2.8,6,47.1,0.2,1.1,21.3,2.5,3.4,72.8,4.7,2.9,1.1,2.1,1.9,3,0,14.38
187,James WhiteSA,2006-2007,SG,6,22.8,8.3,3,6.8,43.9,0.3,1.2,28.6,2,2.5,80,3.3,0.8,0.5,0.2,0.8,0,0,12.08
188,Antonio McDyessDET,2006-2007,PF,82,21.1,8.1,3.5,6.6,52.6,0,0,0,1.2,1.7,69.1,6,0.9,0.7,0.8,0.9,8,0,18.22
189,Darko MilicicORL,2006-2007,C,80,23.9,8,3.1,6.9,45.4,0,0,0,1.8,2.9,61.3,5.5,1.1,0.6,1.8,1.6,6,0,13.88
190,Derek AndersonCHA,2006-2007,SG,50,23.8,8,2.5,5.9,42.9,1.1,3,35.5,1.9,2.1,87.7,2.3,2.7,1,0.1,1.1,1,0,13.71
191,Keyon DoolingORL,2006-2007,PG,66,21.7,7.9,2.8,6.9,41,0.5,1.5,32.3,1.7,2.1,80.9,1.3,1.7,0.8,0.2,1.1,0,0,11.16
192,Gordan GiricekUTAH,2006-2007,SG,61,19.5,7.8,2.9,6.2,46.2,0.9,2,42.6,1.2,1.4,81.6,2.1,1,0.5,0.1,1,0,0,11.29
193,Andrew BynumLAL,2006-2007,C,82,21.9,7.8,3,5.4,55.8,0,0,0,1.7,2.6,66.8,5.9,1.1,0.1,1.6,1.4,10,0,15.44
194,Stromile SwiftMEM,2006-2007,PF,54,19.1,7.8,3,6.4,46.5,0,0.1,0,1.8,2.5,72.4,4.6,0.3,0.6,1.1,1.3,4,0,14.21
195,Bonzi WellsHOU,2006-2007,SG,28,21.1,7.8,3,7.4,41.1,0,0.3,14.3,1.6,2.9,56.1,4.3,1.1,0.9,0.5,2,0,0,8.92
196,James PoseyMIA,2006-2007,SF,71,27,7.7,2.6,6.1,43.1,1.4,3.6,37.5,1.1,1.4,82.7,5,1.3,1,0.3,0.8,1,0,12.75
197,Salim StoudamireATL,2006-2007,SG,61,17,7.7,2.9,7,41.6,0.9,2.5,36.1,1,1.1,89.7,1.2,1,0.3,0,0.9,0,0,11.4
198,Eddie JonesMIA/MEM,2006-2007,SG,64,24.9,7.7,2.8,6.6,42.2,1.2,3.5,35.1,0.9,1.2,78.7,3,1.7,1.1,0.2,0.7,1,0,12.38
199,Tarence KinseyMEM,2006-2007,SG,48,20.1,7.7,2.9,6.3,45.7,0.3,1,28.3,1.6,2,79.6,2,0.9,1.1,0,1,0,0,12.99
200,Carlos ArroyoORL,2006-2007,PG,72,18.1,7.7,2.8,6.6,42.5,0.2,0.7,27.5,1.8,2.3,79.5,1.9,2.8,0.5,0,1.3,0,0,14.48
201,Darius SongailaWSH,2006-2007,PF,37,18.9,7.6,3.2,6.1,52.4,0,0.1,0,1.2,1.5,85.2,3.6,1,0.5,0.3,1.2,0,0,13.69
202,Linas KleizaDEN,2006-2007,SF,79,18.8,7.6,2.5,6,42.2,1.1,2.8,37.6,1.5,1.7,85.2,3.4,0.6,0.4,0.2,1,1,0,11.11
203,Damon StoudamireMEM,2006-2007,PG,62,24.2,7.5,2.8,7,39.1,1,2.8,33.7,1.1,1.3,79.5,2.2,4.8,0.8,0,1.6,2,0,12.66
204,Dahntay JonesMEM,2006-2007,SG,78,21.4,7.5,2.8,5.9,47.7,0.1,0.2,41.7,1.8,2.2,79.3,2,0.9,0.5,0.3,1.2,0,0,9.67
205,Craig SmithMIN,2006-2007,PF,82,18.7,7.4,3,5.6,53.1,0,0.1,0,1.4,2.3,62.4,5.1,0.6,0.6,0.2,0.9,3,0,15.72
206,Marc JacksonNO,2006-2007,PF,56,18.3,7.3,2.8,6.9,41,0,0,0,1.6,1.8,87.4,3.4,1,0.4,0.1,1.2,4,0,11.94
207,Jarvis HayesWSH,2006-2007,SF,81,20.1,7.2,2.8,6.7,41,0.8,2.3,36.1,0.9,1,84.5,2.6,1,0.6,0.2,0.7,0,0,10.77
208,Chris DuhonCHI,2006-2007,PG,78,24.4,7.2,2.5,6.2,40.8,1.1,3.1,35.9,1,1.3,75.2,2.2,4,0.9,0.1,1.3,1,0,11.94
209,Antonio DanielsWSH,2006-2007,PG,80,22,7.1,2.2,4.9,44.2,0.2,0.8,30.2,2.6,3.1,83.2,1.9,3.6,0.5,0.1,0.9,3,0,15.02
210,Marquis DanielsIND,2006-2007,SG,45,17.8,7.1,2.9,6.2,45.9,0.1,0.6,23.1,1.2,1.8,70,1.8,1.3,0.6,0.2,1.2,0,0,11.67
211,Kelenna AzubuikeGS,2006-2007,SF,41,16.3,7.1,2.4,5.4,44.5,0.8,1.9,43,1.5,1.9,78.2,2.3,0.7,0.5,0.2,1,0,0,13.44
212,Erick DampierDAL,2006-2007,C,76,25.2,7.1,2.8,4.4,62.6,0,0,0,1.6,2.5,62.3,7.4,0.6,0.3,1.1,1.4,8,0,14.91
213,Martell WebsterPOR,2006-2007,SF,82,21.5,7,2.4,6,39.6,1.1,3,36.4,1.1,1.6,70.5,2.9,0.6,0.4,0.2,0.9,0,0,10.02
214,Donyell MarshallCLE,2006-2007,PF,81,16.8,7,2.6,6.1,42.4,1.2,3.3,35.1,0.7,1,66.3,4,0.6,0.5,0.5,0.8,2,0,15.3
215,Brian CookLAL,2006-2007,PF,65,15.7,6.9,2.8,6.3,45.3,0.7,1.8,40,0.5,0.7,72.3,3.3,1,0.4,0.4,0.8,3,0,14.83
216,Jason HartSAC/LAC,2006-2007,PG,36,23.5,6.9,2.8,6.2,44.6,0.2,0.8,24.1,1.2,1.3,89.4,2.7,2.9,1.2,0,1.1,0,0,12.28
217,Paul MillsapUTAH,2006-2007,PF,82,18,6.8,2.5,4.9,52.5,0,0,33.3,1.7,2.5,67.3,5.2,0.8,0.8,0.9,1.1,7,0,17.64
218,Marcus WilliamsNJ,2006-2007,PG,79,16.6,6.8,2.6,6.7,39.5,0.6,2.1,28.2,0.9,1.1,84.7,2.1,3.3,0.4,0,1.8,0,0,11.55
219,Anderson VarejaoCLE,2006-2007,C,81,23.9,6.8,2.4,5,47.6,0,0.1,0,2,3.3,61.6,6.7,0.9,0.9,0.6,0.8,7,0,14.45
220,Ronald MurrayDET,2006-2007,SG,69,21.4,6.7,2.6,6.3,40.4,0.3,1.2,28.9,1.3,1.7,72.5,1.6,2.7,0.7,0.2,1.3,1,0,10.89
221,Trenton HassellMIN,2006-2007,SF,76,29.3,6.7,2.9,5.8,49,0.1,0.3,24,0.9,1.2,78.3,3.2,2.7,0.3,0.3,1.1,1,0,9.71
222,Brendan HaywoodWSH,2006-2007,C,77,22.6,6.6,2.6,4.6,55.8,0,0,0,1.5,2.7,54.8,6.2,0.6,0.4,1.1,1.2,7,0,14.23
223,Eduardo NajeraDEN,2006-2007,PF,75,22.1,6.6,2.7,4.7,57.6,0,0.2,8.3,1.2,1.6,71.5,4.1,0.9,1,0.3,0.7,2,0,13.49
224,Rodney CarneyPHI,2006-2007,SG,67,17.4,6.6,2.7,5.9,46.4,0.4,1.1,34.7,0.8,1.3,60.9,1.9,0.4,0.6,0.3,0.6,0,0,11.38
225,Vladimir RadmanovicLAL,2006-2007,SF,55,17.9,6.6,2.4,5.7,42.4,0.7,2.1,33.9,1,1.3,72.6,3.3,1.2,0.5,0.3,1.3,1,0,11.02
226,Damon JonesCLE,2006-2007,PG,60,19.6,6.6,2.3,5.9,38.6,1.5,3.9,38.5,0.5,0.7,68.2,1.1,1.6,0.3,0,0.6,0,0,10.16
227,Fred JonesPOR/TOR,2006-2007,SG,63,20.9,6.5,2.2,5.7,38.5,0.6,2,30.5,1.5,1.8,83.3,1.8,1.7,0.8,0.3,1.1,0,0,10.05
228,Jamaal MagloirePOR,2006-2007,C,81,21,6.5,2.5,4.9,50.4,0,0,0,1.6,3,54.1,6.1,0.4,0.3,0.8,1.6,6,0,11.48
229,Steve BlakeMIL/DEN,2006-2007,PG,82,27.1,6.4,2.5,6.2,41.1,0.8,2.5,32.2,0.5,0.8,67.2,2.1,5,0.7,0.1,1.6,3,0,9.98
230,Steven HunterPHI,2006-2007,C,70,22.9,6.4,2.7,4.7,57.7,0,0,0,1.1,2.2,49,4.8,0.4,0.2,1.1,0.9,2,0,12.37
231,Rajon RondoBOS,2006-2007,PG,78,23.5,6.4,2.4,5.8,41.8,0.1,0.4,20.7,1.5,2.4,64.7,3.7,3.8,1.6,0.1,1.8,3,0,13.16
232,Ben WallaceCHI,2006-2007,PF,77,35,6.4,2.5,5.5,45.3,0,0.1,20,1.4,3.5,40.8,10.7,2.4,1.4,2,1.3,12,0,14.59
233,James JonesPHX,2006-2007,SG,76,18.1,6.4,2.1,5.8,36.8,1.2,3.1,37.8,0.9,1.1,87.7,2.3,0.6,0.4,0.6,0.4,0,0,10.81
234,Joey GrahamTOR,2006-2007,SF,79,16.7,6.4,2.4,4.9,49.5,0.1,0.4,29,1.4,1.7,84,3.1,0.6,0.4,0.1,0.6,1,0,12.86
235,Devean GeorgeDAL,2006-2007,SF,60,21.4,6.4,2.4,6.2,39.5,0.9,2.5,35.3,0.6,0.8,75,3.6,0.6,0.8,0.4,0.9,0,0,9.76
236,Bruce BowenSA,2006-2007,SF,82,30,6.2,2.3,5.7,40.5,1.1,2.8,38.4,0.5,0.9,58.9,2.7,1.4,0.8,0.3,0.8,0,0,7.18
237,Ike DioguIND/GS,2006-2007,PF,59,12.9,6.2,2.2,4.5,47.7,0,0,0,1.9,2.4,80,3.4,0.4,0.1,0.4,1.1,1,0,15.01
238,Johan PetroSEA,2006-2007,C,81,18.6,6.2,2.8,5.4,51.6,0,0,0,0.6,1,64.9,4.1,0.6,0.5,0.6,1,3,0,11.63
239,Rasho NesterovicTOR,2006-2007,C,80,21,6.2,2.9,5.3,54.6,0,0,0,0.4,0.6,68,4.5,0.9,0.5,1.1,0.7,0,0,13.92
240,Allan RayBOS,2006-2007,G,47,15.1,6.2,2.1,5.5,38.6,1,2.5,41.4,0.9,1.2,76.4,1.5,0.9,0.4,0.1,0.9,0,0,9.98
241,Sebastian TelfairBOS,2006-2007,PG,78,20.2,6.1,2.3,6.1,37.1,0.5,1.6,28.9,1.2,1.4,81.8,1.4,2.8,0.6,0.1,1.3,0,0,8.61
242,Sarunas JasikeviciusIND/GS,2006-2007,PG,63,15.4,6.1,2,5.1,39.8,0.7,2.1,33.8,1.4,1.5,90.5,1.1,2.7,0.4,0,1.4,0,0,12.41
243,Tony BattieORL,2006-2007,C,66,23.9,6.1,2.7,5.5,48.9,0,0,0,0.8,1.2,67.5,5.2,0.5,0.4,0.5,0.9,3,0,9.85
244,Ersan IlyasovaMIL,2006-2007,PF,66,14.7,6.1,2.1,5.5,38.3,0.8,2.2,36.5,1.1,1.3,78.7,2.9,0.7,0.4,0.3,0.8,0,0,12.1
245,Etan ThomasWSH,2006-2007,C,65,19.2,6.1,2.4,4.3,57.4,0,0,0,1.2,2.1,55.8,5.8,0.4,0.3,1.4,1.1,7,0,15.61
246,P.J. BrownCHI,2006-2007,PF,72,20.2,6.1,2.4,5.8,40.7,0,0,0,1.3,1.7,78.7,4.8,0.7,0.3,0.7,1.2,3,0,9.75
247,Francisco GarciaSAC,2006-2007,SG,79,17.8,6,2.1,4.8,42.9,0.7,1.9,35.6,1.2,1.4,83.3,2.6,1.1,0.6,0.5,0.9,0,0,11.78
247,JJ RedickORL,2006-2007,SG,42,14.8,6,1.9,4.6,41,0.9,2.3,38.8,1.3,1.4,90,1.2,0.9,0.3,0,0.5,0,0,13.05
249,Dorell WrightMIA,2006-2007,SF,66,19.6,6,2.5,5.5,44.5,0.1,0.5,14.7,1,1.3,74.4,4.1,1.4,0.6,0.7,1,4,0,12.69
250,Troy HudsonMIN,2006-2007,PG,34,16.3,5.9,2.2,5.7,37.9,0.8,2.4,35,0.8,0.9,81.3,1.4,2.1,0.4,0.1,1.2,0,0,10.74
251,Amir JohnsonDET,2006-2007,F,8,15.5,5.9,2.3,4.1,54.5,0,0.4,0,1.4,1.8,78.6,4.6,0.4,0.6,1.6,1.1,2,0,20.47
252,Alan AndersonCHA,2006-2007,SG,17,15.1,5.8,2.2,4.8,45.7,0.3,1.2,25,1.1,1.4,82.6,1.9,1.2,0.4,0,1.3,0,0,10.17
253,Darrel ArmstrongIND,2006-2007,PG,81,15.7,5.6,1.9,4.7,41.4,0.9,2.6,33.6,0.9,1.1,78.5,1.7,2.4,0.9,0.1,0.9,1,0,15.19
254,Chuck HayesHOU,2006-2007,PF,78,22,5.6,2.5,4.3,57.3,0,0,0,0.7,1.1,61.8,6.7,0.6,0.9,0.2,0.8,4,0,13.95
255,Nazr MohammedDET,2006-2007,C,51,15.2,5.6,2.3,4.4,53.2,0,0,0,1,1.6,61,4.5,0.2,0.5,0.8,0.8,2,0,16.5
256,Kyle LowryMEM,2006-2007,PG,10,17.5,5.6,1.4,3.8,36.8,0.3,0.8,37.5,2.5,2.8,89.3,3.1,3.2,1.4,0.1,1.2,0,0,18.49
257,Anthony RobersonGS,2006-2007,SG,20,11.4,5.6,2.2,5.2,42.3,1.1,2.8,38.2,0.1,0.2,66.7,1.1,0.5,0.6,0,0.7,0,0,11.39
258,Shelden WilliamsATL,2006-2007,C,81,18.7,5.5,2,4.5,45.5,0,0,50,1.4,1.8,76.4,5.4,0.5,0.6,0.5,1.2,8,0,12.39
259,Kenny ThomasSAC,2006-2007,PF,62,22.8,5.3,2.4,4.9,48.2,0,0,0,0.6,1.2,51.3,6.1,1.2,0.7,0.3,1.5,4,0,10.27
260,Ronny TuriafLAL,2006-2007,C,72,15.1,5.3,2,3.7,54.9,0,0,0,1.2,1.9,66.4,3.6,0.9,0.2,1.1,0.7,2,0,15.54
261,Marko JaricMIN,2006-2007,PG,70,22.2,5.3,1.9,4.6,41.8,0.5,1.2,37.6,1,1.3,76.1,2.6,2.1,1.1,0.2,1.3,0,0,9.57
262,Anthony JohnsonATL/DAL,2006-2007,PG,67,19.4,5.3,2.1,5.1,41.4,0.4,1.1,34.2,0.7,0.9,75.4,1.5,3,0.5,0,1.1,0,0,9.93
263,Gary PaytonMIA,2006-2007,PG,68,22.1,5.3,2.1,5.4,39.3,0.5,1.8,26,0.6,0.8,66.7,1.9,3,0.6,0,1,1,0,9.01
264,Speedy ClaxtonATL,2006-2007,PG,42,25.1,5.3,2.2,6.6,32.7,0.1,0.7,21.4,0.8,1.4,55,1.9,4.4,1.7,0.1,1.8,3,0,7.37
265,Junior HarringtonMEM,2006-2007,PG,29,18.7,5.2,2,4.7,41.6,0.2,0.9,26.9,1.1,1.6,67.4,2.3,3.1,0.7,0.2,1.8,0,0,8.92
266,Lawrence RobertsMEM,2006-2007,PF,54,17.9,5.2,1.7,3.9,45.2,0,0,0,1.8,2.4,72.5,4.8,0.6,0.7,0.2,0.7,0,0,13.35
267,Quinton RossLAC,2006-2007,SF,81,21,5.2,2.2,4.7,46.7,0,0.1,20,0.8,1.1,78.2,2.3,1.1,0.9,0.4,0.4,0,0,10.54
268,Carlos DelfinoDET,2006-2007,SG,82,16.7,5.2,1.9,4.6,41.5,0.6,1.7,33.3,0.9,1.1,78.7,3.2,1.1,0.6,0.1,0.7,0,0,12.83
269,Tyrus ThomasCHI,2006-2007,PF,72,13.4,5.2,1.9,3.9,47.5,0,0,0,1.5,2.4,60.6,3.7,0.6,0.6,1.1,1.3,2,0,14.8
270,Kevinn PinkneyBOS,2006-2007,PF,6,16.7,5.2,2,4.5,44.4,0.2,0.3,50,1,1.5,66.7,2.5,0.8,0.5,0.5,0.7,0,0,11.75
271,Keith BogansORL,2006-2007,SG,59,16.8,5.1,1.7,4.2,40.4,0.9,2.3,38.7,0.8,1.1,74.6,1.6,1,0.5,0,0.8,0,0,9.25
272,Justin WilliamsSAC,2006-2007,PF,26,12.8,5,2.1,3.4,61.4,0,0,0,0.9,2.4,36.5,4.4,0.1,0.2,0.6,0.6,2,0,17.27
273,Francisco ElsonSA,2006-2007,C,70,19,5,2.1,4,51.1,0,0,0,0.9,1.1,77.5,4.8,0.8,0.4,0.8,1.2,1,0,11.26
273,Renaldo MajorGS,2006-2007,SF,1,27,5,2,10,20,0,0,0,1,2,50,2,0,2,0,1,0,0,-3.71
275,Jason MaxiellDET,2006-2007,PF,67,14.1,5,2,3.9,50,0,0,0,1.1,2,52.6,2.8,0.2,0.4,0.9,0.8,2,0,14.46
276,Rashad McCantsMIN,2006-2007,SG,37,15,5,1.7,4.8,35,0.5,2,26.7,1.1,1.6,69,1.3,1,0.7,0.2,1.1,0,0,7.26
277,Primoz BrezecCHA,2006-2007,C,58,14.4,5,2.1,4.7,44.5,0,0.1,33.3,0.7,1.2,63.2,3.2,0.4,0.2,0.4,0.7,1,0,9.67
278,Reggie EvansDEN,2006-2007,C,66,17.1,4.9,1.8,3.3,54.4,0,0,0,1.4,2.8,49.7,7,0.7,0.6,0.2,1.4,6,0,13.55
279,Lindsey HunterDET,2006-2007,SG,52,14.3,4.9,1.8,4.7,38.5,0.7,2.3,31.9,0.6,0.6,90.9,0.9,1.8,0.7,0.1,0.7,0,0,12.74
279,Kirk SnyderHOU,2006-2007,SG,39,14.4,4.9,1.7,3.7,45.2,0.3,1.1,25,1.3,1.9,65.3,2.1,1,0.3,0.3,0.7,0,0,12.16
281,Renaldo BalkmanNY,2006-2007,SF,68,15.6,4.9,2,4,50.5,0.1,0.4,18.5,0.8,1.3,56.7,4.3,0.6,0.8,0.6,0.7,4,0,16.09
282,Marcus BanksPHX,2006-2007,PG,45,11.2,4.9,1.9,4.4,42.9,0.1,0.6,17.2,1.1,1.3,80,0.8,1.3,0.5,0.1,0.9,0,0,11.41
283,Matt BonnerSA,2006-2007,C,56,11.7,4.9,1.9,4.2,44.7,0.6,1.7,38.3,0.5,0.7,71.1,2.8,0.4,0.3,0.2,0.4,1,0,16.47
284,Keith McLeodIND/GS,2006-2007,PG,48,15,4.8,1.5,3.9,38.8,0.3,0.9,35.6,1.4,1.6,88.5,0.9,1.9,0.5,0.1,1,0,0,10.31
285,Dan GadzuricMIL,2006-2007,C,54,15.6,4.8,2,4.2,47.4,0,0,0,0.8,1.7,46.7,4.6,0.5,0.4,0.6,0.9,4,0,11.93
286,Beno UdrihSA,2006-2007,PG,73,13,4.7,1.7,4.7,36.9,0.5,1.6,28.7,0.7,0.8,88.3,1.1,1.7,0.4,0,0.8,0,0,10.31
287,Ronnie BrewerUTAH,2006-2007,SF,56,12.1,4.6,1.8,3.4,52.8,0,0.2,0,1,1.5,67.5,1.3,0.4,0.7,0.1,0.4,0,0,15.33
288,Daniel GibsonCLE,2006-2007,SG,60,16.5,4.6,1.6,3.9,42.4,0.9,2.1,41.9,0.5,0.7,71.8,1.5,1.2,0.4,0.1,0.7,0,0,9.39
289,Kurt ThomasPHX,2006-2007,PF,67,18,4.6,1.9,3.9,48.6,0,0,0,0.8,1.1,78.9,5.7,0.4,0.4,0.4,0.5,3,0,11.37
290,Mickael GelabaleSEA,2006-2007,SF,70,17.7,4.6,1.7,3.8,46.2,0.2,0.7,23.4,0.9,1.2,80.5,2.5,0.8,0.3,0.3,0.7,0,0,9.85
291,Brian CardinalMEM,2006-2007,PF,28,11.2,4.5,1.5,3,49.4,0.6,1.6,40.9,0.9,1,92.6,2.1,1.1,0.8,0,0.8,0,0,17.66
292,Mardy CollinsNY,2006-2007,PG,52,14.9,4.5,1.7,4.4,38.2,0.3,0.9,27.7,0.9,1.6,58.5,2,1.6,0.6,0.1,1.1,3,0,9.09
293,Kendrick PerkinsBOS,2006-2007,C,72,21.9,4.5,1.8,3.7,49.1,0,0,0,0.8,1.4,60,5.2,1.3,0.3,1.3,1.6,5,0,9.49
294,Antoine WrightNJ,2006-2007,SF,63,18,4.5,1.7,4,43.8,0.3,0.9,32.2,0.7,1.2,60.3,2.8,0.9,0.5,0.2,0.7,1,0,8.18
295,Shavlik RandolphPHI,2006-2007,PF,13,13.8,4.5,1.8,3.7,47.9,0,0,0,0.9,1.7,54.5,4.2,0.3,0.5,0.8,0.7,0,0,15.22
296,Jordan FarmarLAL,2006-2007,PG,72,15.1,4.4,1.7,4.1,42.2,0.6,1.9,32.8,0.4,0.5,71.1,1.7,1.9,0.6,0.1,1,0,0,10.79
297,Yakhouba DiawaraDEN,2006-2007,SG,64,18.4,4.4,1.6,4.6,34.2,0.8,2.7,28.8,0.5,0.8,66,1.7,0.9,0.5,0.1,0.6,0,0,5.33
298,Fabricio ObertoSA,2006-2007,C,79,17.3,4.4,2,3.6,56.2,0,0,0,0.4,0.6,64.7,4.7,0.9,0.3,0.3,0.9,3,0,11.99
299,Alexander JohnsonMEM,2006-2007,SF,59,12.8,4.4,1.5,2.9,53.8,0,0,0,1.3,2,66.1,3.1,0.3,0.4,0.6,0.8,3,0,13.27
300,Brian SkinnerMIL,2006-2007,PF,67,22.7,4.4,1.9,3.8,49,0,0,0,0.7,1.2,58.2,5.7,0.9,0.3,1,1.1,2,0,8.96
301,Jake VoskuhlCHA,2006-2007,C,73,14.3,4.4,1.7,3.5,47.5,0,0,0,1.1,1.5,68.1,3.5,0.6,0.4,0.3,0.8,1,0,11.01
302,Jeff McInnisNJ/CHA,2006-2007,PG,38,18.5,4.3,1.9,4.8,39.2,0,0.2,12.5,0.6,0.8,68.8,1.6,3.3,0.4,0,1.1,0,0,7.77
