rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
151,Martell WebsterMIN,2010-2011,SF,46,23.8,9.8,3.3,7.4,44.7,1.2,2.9,41.7,2,2.7,77,3.2,1.2,0.6,0.2,1.3,0,0,12.44
152,Jose CalderonTOR,2010-2011,G,68,30.9,9.8,3.9,8.8,44,0.8,2.3,36.5,1.3,1.5,85.4,3,8.9,1.2,0.1,2.2,12,0,16.38
153,Chase BudingerHOU,2010-2011,SF,78,22.3,9.8,3.6,8.4,42.5,1.1,3.5,32.5,1.5,1.8,85.5,3.6,1.6,0.5,0.2,0.9,0,0,14.25
154,Sasha VujacicLAL/NJ,2010-2011,SG,67,24.6,9.8,3.6,8.9,40.2,1.4,3.9,37,1.2,1.4,84.4,2.8,2,0.8,0.1,1,1,0,12.35
155,Gary NealSA,2010-2011,PG,80,21.1,9.8,3.6,7.9,45.1,1.6,3.9,41.9,1.1,1.3,80.8,2.5,1.2,0.3,0.1,1,0,0,13.2
156,Randy FoyeLAC,2010-2011,SG,63,24.6,9.8,3.3,8.4,38.8,1.1,3.4,32.7,2.1,2.4,89.3,1.6,2.7,0.7,0.3,1.5,0,0,11.43
157,Landry FieldsNY,2010-2011,SG,82,31,9.7,3.6,7.3,49.7,1,2.7,39.3,1.4,1.8,76.9,6.4,1.9,1,0.2,1.3,11,0,13.51
158,Francisco GarciaSAC,2010-2011,SG,58,23.9,9.7,3.6,8.2,43.6,1.4,3.9,36.2,1.1,1.3,85.5,2.3,1.2,0.9,0.8,0.8,1,0,13.55
159,Gerald HendersonCHA,2010-2011,SG,68,24.4,9.6,3.8,8.4,45.4,0.1,0.5,19.4,1.9,2.4,78.5,3,1.5,0.7,0.5,0.9,0,0,13.25
160,Jordan FarmarNJ,2010-2011,PG,73,24.6,9.6,3.5,8.9,39.2,1.5,4.2,35.9,1.1,1.4,82,2.4,5,0.8,0.1,1.9,8,0,14.11
161,Amir JohnsonTOR,2010-2011,F,72,25.7,9.6,3.9,6.9,56.8,0,0,0,1.8,2.2,78.8,6.4,1.1,0.7,1.2,1,11,0,17.67
162,Ersan IlyasovaMIL,2010-2011,PF,60,25.1,9.5,3.7,8.5,43.6,0.6,2,29.8,1.6,1.7,89.4,6.1,0.9,0.9,0.4,1.1,8,0,14.4
163,J.J. BareaDAL,2010-2011,G,81,20.6,9.5,3.5,8,43.9,0.8,2.3,34.9,1.6,1.9,84.7,2,3.9,0.4,0,1.7,3,0,14.82
164,Greg MonroeDET,2010-2011,C,80,27.8,9.4,3.8,6.9,55.1,0,0,0,1.8,2.9,62.2,7.5,1.3,1.2,0.6,1,21,0,18.07
165,Sonny WeemsTOR,2010-2011,SG,59,23.9,9.2,3.9,8.7,44.4,0.3,1,27.9,1.2,1.6,76.6,2.6,1.8,0.6,0,1.5,0,0,10.25
166,Reggie WilliamsGS,2010-2011,SF,80,20.3,9.2,3.4,7.2,46.9,1.3,3,42.3,1.3,1.7,74.6,2.7,1.5,0.4,0,0.7,0,0,14.97
167,Travis OutlawNJ,2010-2011,SF,82,28.8,9.2,3.3,8.9,37.5,0.9,3.1,30.2,1.6,2.1,77.2,4,1,0.4,0.4,0.9,0,0,8.8
168,Shaquille O'NealBOS,2010-2011,C,37,20.3,9.2,3.6,5.4,66.7,0,0,0,2,3.5,55.7,4.8,0.7,0.4,1.1,1.5,3,0,17.44
169,Jerryd BaylessNO/TOR,2010-2011,G,71,21.1,9.2,3.1,7.3,42.2,0.7,2.1,33.6,2.3,2.9,80.6,2.3,3.7,0.5,0.1,1.8,2,0,14.16
170,Darrell ArthurMEM,2010-2011,F,80,20.1,9.1,3.9,7.8,49.7,0,0.1,0,1.4,1.7,81.3,4.3,0.7,0.7,0.8,1.1,2,0,15.77
171,Anderson VarejaoCLE,2010-2011,C,31,32.1,9.1,3.7,7,52.8,0,0.1,0,1.7,2.6,66.7,9.7,1.5,0.9,1.2,1.3,7,0,15.21
172,Brandon RushIND,2010-2011,F,67,26.2,9.1,3.2,7.7,42.1,1.4,3.3,41.7,1.2,1.6,75.5,3.2,0.9,0.6,0.5,1,0,0,10.64
173,Wesley JohnsonMIN,2010-2011,F,79,26.2,9,3.4,8.6,39.7,1.3,3.7,35.6,0.8,1.2,69.6,3,1.9,0.7,0.7,1.2,0,0,10.2
174,Tony AllenMEM,2010-2011,SG,72,20.8,8.9,3.5,6.8,51,0.1,0.3,17.4,1.9,2.5,75.3,2.7,1.4,1.8,0.6,1.2,1,0,18.4
175,Jarrett JackNO/TOR,2010-2011,G,83,20.7,8.9,3.1,7.7,40.8,0.4,1.3,30.6,2.2,2.6,85,2.1,2.9,0.7,0.1,1.3,0,0,14.2
176,Jason ThompsonSAC,2010-2011,PF,75,23.3,8.8,3.6,7.1,50.7,0,0,0,1.6,2.7,60.5,6.1,1.2,0.4,0.6,1.3,9,0,13.59
177,Darko MilicicMIN,2010-2011,C,69,24.4,8.8,3.9,8.4,46.9,0,0,0,0.9,1.7,55.7,5.2,1.5,0.8,2,2.2,5,0,12.29
178,Willie GreenNO,2010-2011,SG,77,21.7,8.7,3.5,7.9,44.3,0.7,2,34.8,1,1.3,78,2.1,1,0.5,0.2,0.9,0,0,10.84
179,Shannon BrownLAL,2010-2011,PG,82,19.1,8.7,3.3,7.8,42.5,0.9,2.6,34.9,1.1,1.2,91.1,1.9,1.2,0.8,0.2,0.9,0,0,13.67
180,Kenyon MartinDEN,2010-2011,PF,48,25.7,8.6,3.9,7.5,51.1,0,0.2,22.2,0.9,1.5,58.3,6.2,2.3,0.9,0.7,1.2,3,0,14.2
181,Mike BibbyATL/MIA/WSH,2010-2011,PG,80,28.6,8.6,3.1,7.2,43.1,1.9,4.4,44,0.5,0.8,62.9,2.4,3.3,0.6,0.1,1.3,0,0,10.93
182,Omri CasspiSAC,2010-2011,F,71,24,8.6,3.2,7.7,41.2,1.3,3.5,37.2,1,1.4,67.3,4.3,1,0.8,0.2,1,4,0,11.76
183,Rudy FernandezPOR,2010-2011,SG,78,23.3,8.6,2.7,7.4,37,1.5,4.6,32.1,1.6,1.9,86.3,2.2,2.5,1.1,0.2,1.1,0,0,13.48
184,Metta World PeaceLAL,2010-2011,SF,82,29.4,8.5,3.2,8,39.7,1,2.8,35.6,1.1,1.7,67.6,3.3,2.1,1.5,0.4,1.1,0,0,11.26
185,Peja StojakovicNO/TOR/DAL,2010-2011,SF,33,18.7,8.5,3,6.9,44.1,1.7,4.1,41.9,0.7,0.8,92,2.3,0.9,0.4,0.1,0.5,0,0,15.25
186,Josh HowardWSH,2010-2011,SF,18,22.7,8.4,3.2,9,35.8,0.4,1.6,24.1,1.6,2.6,61.7,4.1,1.3,0.7,0.3,1.1,0,0,9.26
187,Rodrigue BeauboisDAL,2010-2011,PG,28,17.7,8.4,3.4,8,42.2,0.9,3,30.1,0.8,1.1,76.7,1.9,2.3,0.7,0.3,1.7,0,0,11.44
188,Hakim WarrickPHX,2010-2011,PF,80,17.7,8.4,2.9,5.6,51.1,0,0.1,9.1,2.7,3.7,72.1,3.7,0.9,0.4,0.1,1,3,0,16.51
189,Anthony ParkerCLE,2010-2011,SG,72,29,8.3,3.1,7.7,39.9,1.2,3.2,37.9,1,1.3,77.9,3,3,0.9,0.1,1.1,0,0,10.56
190,DeJuan BlairSA,2010-2011,C,81,21.4,8.3,3.6,7.2,50.1,0,0,0,1.1,1.7,65.7,7,1,1.2,0.5,1.4,17,0,17.2
191,Kyle KorverCHI,2010-2011,G,82,20.1,8.3,3,6.8,43.4,1.5,3.5,41.5,0.9,1.1,88.5,1.8,1.5,0.4,0.2,0.7,0,0,13.01
192,Courtney LeeHOU,2010-2011,G,81,21.3,8.3,3.1,7.1,43.9,0.9,2.1,40.8,1.2,1.5,79.2,2.6,1.2,0.7,0.2,0.8,0,0,12.63
193,Nenad KrsticBOS/OKC,2010-2011,C,71,22.1,8.1,3.3,6.4,51.1,0,0,0,1.6,2.1,77.4,4.7,0.4,0.4,0.4,0.8,3,0,13.17
194,Samuel DalembertSAC,2010-2011,C,80,24.2,8.1,3.4,7.1,47.3,0,0,0,1.4,1.9,73,8.2,0.8,0.5,1.5,1.7,16,0,14.1
195,Udonis HaslemMIA,2010-2011,PF,13,26.5,8,3.4,6.6,51.2,0,0,0,1.2,1.5,80,8.2,0.5,0.5,0.2,1.1,4,0,12.74
195,Corey BrewerMIN/DAL/NY,2010-2011,F,69,21.9,8,2.8,7.1,39.5,0.4,1.6,26.8,2,2.8,70.8,2.5,1.3,1.4,0.2,1.3,0,0,11.05
197,Tracy McGradyDET,2010-2011,SG,72,23.4,8,3.2,7.1,44.2,0.4,1.2,34.1,1.3,1.8,69.8,3.5,3.5,0.9,0.5,1.4,3,0,14.91
198,Raja BellUTAH,2010-2011,SG,68,30.8,8,2.8,6.9,40.9,1,2.8,35.2,1.3,1.5,89.2,2.6,1.7,0.8,0.2,0.9,0,0,8.27
199,Kwame BrownCHA,2010-2011,C,66,26,7.9,2.9,5.7,51.7,0,0,0,2.1,3.5,58.9,6.8,0.7,0.4,0.6,1,8,0,12.89
200,Will BynumDET,2010-2011,PG,61,18.4,7.9,3,6.7,44.8,0.3,0.8,32,1.7,2,83.6,1.2,3.2,0.9,0.1,1.4,0,0,15.28
201,Jason KiddDAL,2010-2011,PG,80,33.2,7.9,2.7,7.5,36.1,1.7,4.9,34,0.8,1,87,4.4,8.2,1.7,0.4,2.2,9,2,14.46
202,Chuck HayesHOU,2010-2011,PF,74,28.1,7.9,3.3,6.3,52.7,0,0,0,1.3,1.9,66.2,8.1,2.7,1.1,0.7,1.2,11,1,16.2
203,Paul GeorgeIND,2010-2011,SG,61,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,3.7,1.1,1,0.4,1.1,0,0,13.06
204,Samardo SamuelsCLE,2010-2011,PF,37,18.9,7.8,3,6.5,45.6,0,0.1,0,1.8,3,61.8,4.3,0.5,0.4,0.5,1.4,2,0,11.76
205,Ed DavisTOR,2010-2011,C,65,24.6,7.7,3.3,5.7,57.6,0,0,0,1.1,2,55.5,7.1,0.6,0.6,1,0.7,13,0,15.83
206,Anthony RandolphMIN/NY,2010-2011,SF,40,14.8,7.6,3.1,6.6,46.6,0,0.1,25,1.5,2.2,67.4,4,0.8,0.6,0.6,1.3,5,0,16.22
207,Shane BattierMEM/HOU,2010-2011,SF,82,29,7.6,2.8,6.2,45,1.2,3.3,38.2,0.8,1.1,68.8,4.5,2.3,0.8,1,1,3,0,12.37
208,Goran DragicPHX/HOU,2010-2011,PG,70,17.6,7.5,2.7,6.3,43.5,0.8,2.2,36.1,1.2,1.9,62.4,2,2.9,0.7,0.1,1.7,5,1,13.21
209,Austin DayeDET,2010-2011,SF,72,20.1,7.5,2.7,6.5,41,1,2.4,40.1,1.1,1.5,75.9,3.8,1.1,0.5,0.5,0.8,0,0,13.02
210,Chris WilcoxDET,2010-2011,PF,57,17.5,7.4,3.3,5.6,58.1,0,0,0,0.9,1.6,56.2,4.8,0.8,0.5,0.3,0.8,3,0,18.09
211,Josh McRobertsIND,2010-2011,PF,72,22.2,7.4,2.9,5.4,54.7,0.3,0.8,38.3,1.2,1.7,73.9,5.3,2.1,0.7,0.8,1.3,3,0,16.08
212,Al ThorntonWSH/GS,2010-2011,SF,71,19.5,7.4,2.9,6.1,47.6,0.1,0.4,15.4,1.5,2,77.5,3,0.9,0.5,0.2,0.9,0,0,11.74
213,Chris Douglas-RobertsMIL,2010-2011,SG,44,20.1,7.3,2.7,6.2,42.9,0.3,1,32.6,1.7,2,83.1,2,1.1,0.7,0.3,0.8,0,0,11.56
214,Sam YoungMEM,2010-2011,SF,78,20.2,7.3,3,6.3,47.2,0.2,0.6,34,1.1,1.5,76.7,2.4,0.9,0.9,0.3,0.8,0,0,12.58
215,Matt BonnerSA,2010-2011,C,66,21.7,7.3,2.6,5.6,46.4,1.6,3.5,45.7,0.5,0.7,74.4,3.6,0.9,0.4,0.3,0.4,1,0,13.54
216,Evan TurnerPHI,2010-2011,G,78,23,7.2,2.9,6.8,42.5,0.2,0.6,31.8,1.3,1.6,80.8,3.9,2,0.6,0.2,1,2,0,10.87
217,Spencer HawesPHI,2010-2011,PF,81,21.2,7.2,3.3,7,46.5,0.1,0.5,24.3,0.6,1.1,53.4,5.7,1.5,0.4,0.9,1.2,7,0,12.84
218,Ryan GomesLAC,2010-2011,SF,76,27.6,7.2,2.7,6.6,41,0.9,2.8,34.1,0.8,1.1,71.8,3.3,1.6,0.8,0.2,0.7,1,0,9.04
219,Mickael PietrusORL/PHX,2010-2011,SF,57,19.4,7.2,2.5,6.4,39.2,1.5,4.1,36,0.7,1,68.4,2.2,0.6,0.5,0.4,0.7,0,0,9.87
220,Sebastian TelfairMIN,2010-2011,PG,37,19.2,7.2,2.6,6.5,40.2,0.8,2.1,35.9,1.2,1.6,73.3,1.5,3,0.7,0.1,1.7,0,0,10.5
221,Earl BoykinsMIL,2010-2011,PG,57,15.1,7.2,2.7,6.2,44.3,0.5,1.2,38,1.2,1.4,84.1,1,2.5,0.7,0.1,0.9,0,0,17.62
222,Keyon DoolingMIL,2010-2011,PG,80,22,7.1,2.6,6.5,39.7,1,2.9,34.6,1,1.2,83,1.5,3,0.7,0.1,1.1,2,0,11.32
223,Nazr MohammedOKC/CHA,2010-2011,C,75,17.1,7.1,3.1,6,52.2,0,0,0,0.9,1.5,59.8,4.9,0.3,0.4,0.7,0.9,3,0,15.98
224,James JohnsonCHI/TOR,2010-2011,PF,38,21.6,7.1,2.8,6.2,45.6,0.2,0.9,23.5,1.2,1.9,66.2,3.7,2.3,0.9,1,1.7,0,0,12.59
225,Taj GibsonCHI,2010-2011,F,80,21.8,7.1,2.9,6.3,46.6,0,0.1,12.5,1.3,1.9,67.6,5.7,0.7,0.5,1.3,0.9,6,0,14.34
226,Shawne WilliamsNY,2010-2011,SF,64,20.7,7.1,2.6,6,42.6,1.3,3.3,40.1,0.6,0.8,83.7,3.7,0.7,0.6,0.8,0.7,1,0,12.25
227,DeAndre JordanLAC,2010-2011,C,80,25.6,7.1,2.9,4.3,68.6,0,0,0,1.2,2.7,45.2,7.2,0.5,0.5,1.8,1.3,8,0,14.81
228,Christian EyengaCLE,2010-2011,SF,44,21.5,6.9,3,7,42.5,0.6,2.1,27.5,0.4,0.6,64.3,2.8,0.8,0.8,0.6,1.1,0,0,9.08
229,Derrick FavorsUTAH/NJ,2010-2011,F,78,19.7,6.8,2.8,5.3,51.7,0,0,0,1.3,2.2,59.5,5.3,0.5,0.4,0.9,1,4,0,13.9
230,Derek FisherLAL,2010-2011,PG,82,28,6.8,2.5,6.5,38.9,0.8,1.9,39.6,1,1.3,80.6,1.9,2.7,1.2,0.1,0.9,0,0,8.94
231,Nate RobinsonBOS/OKC,2010-2011,PG,59,17.2,6.8,2.5,6.4,39.9,1.1,3.4,32.5,0.6,0.7,81.8,1.5,1.9,0.5,0.1,1.2,1,0,10.07
232,Matt BarnesLAL,2010-2011,SF,53,19.2,6.7,2.5,5.3,47,0.6,2,31.8,1.1,1.5,77.9,4.3,1.3,0.7,0.4,1.1,2,0,14.63
233,Eric BledsoeLAC,2010-2011,SG,81,22.7,6.7,2.5,6,42.4,0.4,1.4,27.6,1.2,1.6,74.4,2.8,3.6,1.1,0.3,2.4,1,0,10.81
234,Luc Mbah a MouteMIL,2010-2011,F,79,26.5,6.7,2.5,5.4,46.3,0,0.1,0,1.7,2.4,70.7,5.3,0.9,0.9,0.4,1,8,0,11.51
235,Anthony TolliverMIN,2010-2011,PF,65,21,6.7,2.2,4.8,45,0.7,1.8,40.9,1.6,2,80.2,4.5,1.3,0.4,0.4,0.8,3,0,13.36
236,Wayne EllingtonMIN,2010-2011,SG,62,19,6.6,2.6,6.4,40.3,0.8,2,39.7,0.7,0.9,79.2,1.7,1.2,0.5,0,0.9,0,0,8.64
237,Shaun LivingstonCHA,2010-2011,G,73,17.3,6.6,2.5,5.4,46.6,0,0.1,25,1.5,1.7,86.4,2,2.2,0.6,0.4,1.2,0,0,14.33
238,Jermaine TaylorSAC/HOU,2010-2011,SG,34,14.2,6.6,2.8,5.8,48,0.4,1.3,31.1,0.6,0.8,75,1.8,0.9,0.4,0.1,1.4,0,0,12.23
239,Eddie HouseMIA,2010-2011,SG,56,17.5,6.5,2.3,5.7,39.9,1.2,3.1,38.9,0.7,0.7,95,1.6,1.1,0.6,0.1,0.5,0,0,11.92
240,A.J. PriceIND,2010-2011,PG,50,15.9,6.5,2.3,6.4,35.6,0.8,3,27.5,1.1,1.6,66.7,1.4,2.2,0.6,0,1.1,0,0,10.74
241,Robin LopezPHX,2010-2011,C,67,14.8,6.4,2.7,5.3,50.1,0,0,0,1.1,1.5,74,3.2,0.1,0.3,0.7,0.7,2,0,13.92
242,Mario ChalmersMIA,2010-2011,G,70,22.6,6.4,2.2,5.5,39.9,1.2,3.3,35.9,0.8,0.9,87.1,2.1,2.5,1.1,0.1,1.3,0,0,10.29
243,Brad MillerHOU,2010-2011,C,60,16.9,6.4,2.2,4.9,44.6,0.7,1.8,37.4,1.3,1.6,83,3.7,2.4,0.5,0.4,0.9,1,0,16.37
244,Maurice EvansATL/WSH,2010-2011,SG,73,21.2,6.3,2.4,5.8,41.7,0.8,2.3,32.9,0.7,0.8,89.7,2.1,0.6,0.5,0.2,0.5,0,0,9.09
245,Patrick PattersonHOU,2010-2011,PF,52,16.7,6.3,2.9,5.1,55.8,0,0,0,0.6,0.8,71.4,3.8,0.8,0.3,0.7,0.6,4,0,16.77
246,Dahntay JonesIND,2010-2011,SG,45,13.1,6.3,2.2,4.8,46.7,0.3,0.9,35.9,1.5,2,76.7,1.4,0.7,0.4,0.2,0.7,0,0,13.75
247,Ronnie BrewerCHI,2010-2011,SF,81,22,6.2,2.5,5.3,48,0.1,0.3,22.2,1.1,1.6,65.4,3.2,1.7,1.3,0.3,0.7,0,0,13.87
248,Dante CunninghamPOR/CHA,2010-2011,F,78,21,6.2,2.8,6.1,46.2,0,0.2,7.7,0.6,0.8,72.6,3.6,0.6,0.7,0.6,0.7,3,0,10.71
249,Andres NocioniPHI,2010-2011,SF,54,17.2,6.1,2.2,5.1,42.6,0.8,2.2,35.6,0.9,1.1,80.3,3.1,0.8,0.3,0.3,0.9,2,0,10.19
250,Kendrick PerkinsBOS/OKC,2010-2011,C,29,25.6,6,2.3,4.5,51.5,0,0,0,1.4,2.5,55.6,8,0.9,0.3,0.9,1.9,1,0,9.6
251,Manny HarrisCLE,2010-2011,PG,54,17.3,5.9,2,5.4,37.4,0.6,1.7,37,1.3,1.7,76.3,2.6,1.6,0.6,0.1,1.2,1,0,10.49
252,Alonzo GeeSA/WSH/CLE,2010-2011,SF,56,20,5.9,2.2,4.7,45.8,0.3,0.9,33.3,1.3,1.6,78.3,3.3,0.7,0.7,0.3,1,0,0,10.81
253,James JonesMIA,2010-2011,SG,81,19.1,5.9,1.8,4.3,42.2,1.5,3.5,42.9,0.7,0.9,83.3,2,0.5,0.4,0.2,0.3,0,0,11.09
254,Donte GreeneSAC,2010-2011,SF,69,16.3,5.8,2.3,5.6,40.4,0.7,2.2,29.2,0.6,0.9,66.2,2.1,0.7,0.5,0.3,0.9,1,0,9.69
255,Ike DioguLAC,2010-2011,PF,36,13.1,5.8,2.3,4.1,56.1,0,0,0,1.1,1.7,66.1,3.2,0.1,0.1,0.1,0.6,1,0,13.74
256,D.J. WhiteOKC/CHA,2010-2011,PF,47,14.6,5.7,2.4,4.7,50.7,0,0,0,1,1.4,71.9,3.4,0.4,0.3,0.4,0.3,0,0,15.35
257,Al-Farouq AminuLAC,2010-2011,SF,81,17.9,5.6,2,5,39.4,0.6,1.8,31.5,1.1,1.5,77.3,3.3,0.7,0.7,0.3,1.3,0,0,9.65
258,Jordan HillHOU,2010-2011,C,72,15.6,5.6,2.4,4.9,49.1,0,0,0,0.8,1.2,70.6,4.3,0.4,0.2,0.7,0.9,2,0,13.1
259,Yi JianlianWSH,2010-2011,SF,63,17.7,5.6,2.3,5.5,41.8,0,0.2,23.1,1,1.4,68.1,3.9,0.4,0.4,0.5,0.8,3,0,10.13
260,Delonte WestBOS,2010-2011,SG,24,18.9,5.6,2.3,5,45.8,0.5,1.4,36.4,0.5,0.6,86.7,1.5,2.7,0.8,0.4,1.3,0,0,12.32
261,Kyle WeaverUTAH,2010-2011,SG,5,13.8,5.6,1.8,5,36,0.6,1.4,42.9,1.4,1.6,87.5,2,1.4,0.4,0.4,1.4,0,0,11.35
262,Mike MillerMIA,2010-2011,SG,41,20.4,5.6,2,4.9,40.1,1,2.9,36.4,0.6,0.8,67.6,4.5,1.2,0.5,0,1,3,0,9.73
263,Daequan CookOKC,2010-2011,SG,43,13.9,5.6,1.8,4.2,43.6,1.5,3.6,42.2,0.4,0.5,80,1.7,0.5,0.3,0,0.4,0,0,12.84
264,Chris AndersenDEN,2010-2011,PF,45,16.3,5.6,1.8,3,59.9,0,0,0,1.9,3,63.7,4.9,0.4,0.5,1.3,0.6,2,0,19.03
264,Luther HeadSAC,2010-2011,PG,36,16.3,5.6,1.9,4.6,41.5,0.7,1.8,39.1,1.1,1.4,78,1.7,1.9,0.3,0.3,0.9,0,0,11.73
266,Marquis DanielsSAC/BOS,2010-2011,SG,49,19.1,5.5,2.3,4.7,49.1,0.1,0.4,19,0.8,1.2,68.4,2.3,1.3,0.8,0.4,0.8,0,0,11.77
267,Nikola PekovicMIN,2010-2011,C,65,13.6,5.5,2.1,4,51.7,0,0,0,1.3,1.8,76.3,3,0.4,0.3,0.5,1.4,1,0,11.29
268,Patty MillsPOR,2010-2011,PG,64,12.2,5.5,2.1,5.1,41.2,0.7,2.1,35.3,0.6,0.7,76.6,0.8,1.7,0.4,0,1,0,0,13.04
269,Othyus JeffersSA/WSH,2010-2011,SG,17,18.9,5.5,1.8,3.8,47.7,0.1,0.2,25,1.8,2.7,65.2,3.9,1.2,1,0,0.8,1,0,13.34
270,T.J. FordIND,2010-2011,PG,41,18.9,5.4,2.2,5.8,38.6,0.1,0.8,18.8,0.9,1.2,72.9,2,3.4,0.9,0.2,1.5,0,0,9.91
271,Gordon HaywardUTAH,2010-2011,SF,72,16.9,5.4,2,4.1,48.5,0.5,1,47.3,1,1.3,71.1,1.9,1.1,0.4,0.3,1,0,0,10.73
272,Jermaine O'NealBOS,2010-2011,C,24,18,5.4,2.1,4.5,45.9,0,0,0,1.2,1.8,67.4,3.7,0.5,0.1,1.3,1.1,1,0,9.22
272,Craig SmithLAC,2010-2011,PF,48,12.2,5.4,2.2,3.9,55.3,0,0.1,0,1,1.4,73.5,2.4,0.6,0.3,0.1,0.7,0,0,15.5
272,Marreese SpeightsPHI,2010-2011,F,64,11.5,5.4,2.3,4.5,49.5,0,0.1,25,0.9,1.1,75.3,3.3,0.5,0.1,0.3,0.6,0,0,15.39
275,Antonio McDyessSA,2010-2011,PF,73,19,5.3,2.3,4.7,49.1,0,0,0,0.7,1.1,67.5,5.4,1.2,0.5,0.5,1,5,0,12.81
276,Ryan HollinsCLE,2010-2011,C,70,16.9,5.3,1.9,3.1,59.8,0,0,0,1.6,2.3,68.1,2.7,0.4,0.3,0.6,1,0,0,10.69
277,Trevor BookerWSH,2010-2011,F,65,16.4,5.3,2.1,3.9,54.9,0,0,0,1,1.6,67.3,3.9,0.5,0.4,0.6,0.6,5,0,15.32
278,DeShawn StevensonDAL,2010-2011,SG,72,16.1,5.3,1.8,4.6,38.8,1.3,3.5,37.8,0.5,0.6,76.7,1.5,1.1,0.3,0.1,0.6,0,0,9.88
279,Leon PoweCLE/MEM,2010-2011,PF,30,10.9,5.3,2,4,49.6,0,0.1,0,1.3,2.4,55.6,2.1,0.2,0.3,0.1,0.4,0,0,15.05
280,Jonny FlynnMIN,2010-2011,PG,53,18.5,5.3,2,5.6,36.5,0.6,1.9,31,0.6,0.8,76.2,1.5,3.4,0.6,0.1,2.1,0,0,7.13
281,Joey GrahamCLE,2010-2011,SF,39,15,5.2,2.1,4.6,45.8,0.2,0.8,30,0.7,0.9,80.6,2.2,0.5,0.2,0.2,0.7,0,0,7.78
282,Gary ForbesDEN,2010-2011,F,63,12.6,5.2,2,4.3,45.4,0.3,0.9,32.8,0.9,1.4,67.8,1.8,0.8,0.4,0.1,0.7,0,0,11.7
283,Jeff TeagueATL,2010-2011,PG,70,13.8,5.2,1.9,4.3,43.8,0.3,0.7,37.5,1.1,1.4,79.4,1.5,2,0.6,0.4,0.9,0,0,14.62
284,Danny GreenSA,2010-2011,SF,8,11.5,5.1,2.1,4.4,48.6,0.9,2.4,36.8,0,0,0,1.9,0.3,0.3,0.1,0.6,0,0,13.23
285,Thabo SefoloshaOKC,2010-2011,F,79,25.9,5.1,2,4.2,47.1,0.4,1.3,27.5,0.7,1,74.7,4.4,1.4,1.2,0.5,0.7,2,0,10.47
286,Vladimir RadmanovicGS,2010-2011,SF,74,15.8,5.1,1.9,4.3,43.1,0.9,2.3,40.5,0.4,0.5,88.2,2.9,1.1,0.6,0.6,0.8,0,0,12.59
287,Terrence WilliamsNJ/HOU,2010-2011,SG,21,13.8,5,2,5.5,37.4,0.3,1,27.3,0.7,1,66.7,2.4,1.8,0.4,0,1.6,0,0,6.98
288,Zabian DowdellPHX,2010-2011,PG,24,12.2,5,2.1,5.2,40.8,0.1,0.4,30,0.7,0.7,94.1,0.8,2.1,0.8,0.1,1.2,0,0,11.73
289,Josh ChildressPHX,2010-2011,F,54,16.6,5,2.2,4,56.5,0,0.3,6.3,0.5,1.1,49.2,2.9,0.8,0.6,0.4,0.8,0,0,13.05
290,Zydrunas IlgauskasMIA,2010-2011,C,72,15.9,5,2.3,4.4,50.8,0,0,0,0.5,0.6,78.3,4,0.4,0.3,0.8,0.7,3,0,12.84
291,Andris BiedrinsGS,2010-2011,C,59,23.7,5,2.4,4.5,53.4,0,0,0,0.2,0.5,32.3,7.2,1,0.9,0.9,1,3,0,12.11
292,C.J. WatsonCHI,2010-2011,PG,82,13.3,4.9,1.8,4.8,37.1,0.5,1.4,39.3,0.8,1.1,74.2,1.1,2.3,0.7,0.1,0.9,0,0,12.84
293,Mehmet OkurUTAH,2010-2011,C,13,12.9,4.9,1.7,4.8,35.5,0.4,1.2,31.3,1.2,1.5,75,2.3,1.5,0.3,0.3,0.5,0,0,12.66
294,James PoseyIND,2010-2011,SF,49,17.1,4.9,1.7,4.9,33.6,1.4,4.3,31.6,0.2,0.3,73.3,3,0.7,0.5,0.1,0.5,0,0,7.52
295,Henry WalkerNY,2010-2011,SF,61,12.9,4.9,1.7,3.9,44.1,1,2.5,38.6,0.5,0.7,70.5,2,0.6,0.3,0.1,0.6,0,0,11.35
296,Carlos ArroyoBOS/MIA,2010-2011,PG,64,18.5,4.8,1.9,4.3,44,0.5,1.1,44.9,0.6,0.7,83,1.6,2,0.3,0,0.9,0,0,9.05
297,Brian CookLAC,2010-2011,PF,40,11.2,4.8,1.8,4.3,42.4,0.9,2,43,0.4,0.6,62.5,2.4,0.4,0.3,0.3,0.6,1,0,11.65
298,Rasual ButlerLAC/CHI,2010-2011,SF,47,16.4,4.7,1.7,5,33.3,1,2.9,33.8,0.4,0.6,66.7,1.6,0.6,0.2,0.3,0.5,0,0,6.24
299,Rodney CarneyMEM/GS,2010-2011,SG,27,12.4,4.7,1.7,4.1,41.8,0.6,1.4,44.7,0.7,1,66.7,1.8,0.4,0.4,0.2,0.6,0,0,10.84
300,Marcus CambyPOR,2010-2011,C,59,26.1,4.7,2,5,39.8,0,0,0,0.7,1.2,61.4,10.3,2.1,0.7,1.6,1.1,8,0,14.85
