rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
151,Mike ConleyMEM,2007-2008,PG,53,26.1,9.4,3.6,8.3,42.8,0.6,1.7,33,1.7,2.3,73.2,2.6,4.2,0.8,0,1.7,2,0,12.58
152,Shane BattierHOU,2007-2008,SF,80,36.3,9.3,3.3,7.7,42.8,1.7,4.6,37.7,0.9,1.3,74.3,5.1,1.9,1,1.1,1,1,0,11.63
153,Sebastian TelfairMIN,2007-2008,PG,60,32.2,9.3,3.7,9.3,40.1,0.5,1.9,28.1,1.3,1.8,74.3,2.3,5.9,1,0.2,1.9,2,0,10.58
154,Damien WilkinsSEA,2007-2008,SG,76,24.3,9.2,3.6,8.9,40.3,0.7,2,32.3,1.4,1.9,73.6,3.2,2,0.8,0.3,1.2,0,0,11.27
155,Jordan FarmarLAL,2007-2008,PG,82,20.6,9.1,3.5,7.7,46.1,1.4,3.7,37.1,0.6,1,67.9,2.2,2.7,0.9,0.1,1.3,0,0,15.29
156,Marcus CambyDEN,2007-2008,C,79,34.9,9.1,3.6,8,45,0.1,0.3,30,1.8,2.6,70.8,13.1,3.3,1.1,3.6,1.5,30,2,17.16
157,Bonzi WellsNO/HOU,2007-2008,SG,73,21.4,9.1,3.5,7.8,44.3,0.2,0.7,24,2,3.1,64.3,4.5,1.3,1,0.4,1.4,6,0,14.38
158,Roger Mason Jr.WSH,2007-2008,SG,80,21.4,9.1,3.3,7.5,44.3,1.6,4.1,39.8,0.8,0.9,87.3,1.6,1.7,0.5,0.2,0.9,0,0,13.8
159,Carlos DelfinoTOR,2007-2008,SG,82,23.5,9,3.1,7.7,39.7,1.5,3.8,38.2,1.4,1.9,74.4,4.4,1.8,0.8,0.1,0.9,1,0,13.85
159,Matt CarrollCHA,2007-2008,SG,80,25.2,9,3.2,7.4,42.8,1.3,3,43.6,1.4,1.7,80.4,2.8,0.9,0.6,0.2,0.7,0,0,10.87
161,Maurice EvansLAL/ORL,2007-2008,SG,75,22.9,8.9,3.5,7.3,48.1,1.1,2.8,38.8,0.8,1.1,71.1,2.9,1.1,0.6,0.1,0.5,0,0,13.78
162,Boris DiawPHX,2007-2008,C,82,28.1,8.8,3.8,7.9,47.7,0.2,0.5,31.7,1.2,1.6,74.4,4.6,3.9,0.7,0.5,1.9,4,0,11.97
163,Daequan CookMIA,2007-2008,SG,59,24.4,8.8,3.3,8.7,38.1,1.3,4,33.2,0.8,1,82.5,3,1.3,0.4,0.2,1.1,0,0,8.1
164,Sasha VujacicLAL,2007-2008,SG,72,17.8,8.8,3,6.7,45.4,1.6,3.8,43.7,1.1,1.3,83.5,2.1,1,0.5,0.1,0.7,0,0,14.93
165,Jason WilliamsMIA,2007-2008,PG,67,28.1,8.8,3.1,8.2,38.4,1.4,4.1,35.3,1,1.2,86.3,1.9,4.6,1.2,0.1,1.4,2,0,12.76
166,Antonio McDyessDET,2007-2008,PF,78,29.3,8.8,3.8,7.7,48.8,0,0,0,1.2,2,62.2,8.5,1.1,0.8,0.7,1,16,0,14
167,Keith BogansORL,2007-2008,SG,82,26.8,8.7,2.9,7.2,41,1.8,5,36.2,1,1.3,73.6,3.2,1.3,0.7,0.1,0.6,2,0,10.74
168,Yi JianlianMIL,2007-2008,SF,66,25,8.6,3.3,7.9,42.1,0.1,0.3,28.6,1.8,2.2,84.1,5.2,0.8,0.5,0.8,1.4,1,0,11.36
169,Steve BlakePOR,2007-2008,PG,81,29.9,8.5,3.2,7.9,40.8,1.5,3.7,40.6,0.6,0.8,76.6,2.4,5.1,0.7,0,1.4,3,0,12.01
169,Kelenna AzubuikeGS,2007-2008,SF,81,21.4,8.5,3.2,7.2,44.5,0.9,2.4,36.4,1.2,1.7,71.7,4,0.9,0.6,0.4,0.7,3,0,13.41
171,Mikki MooreSAC,2007-2008,C,82,29.1,8.5,3.4,6,57.7,0,0,0,1.6,2.2,73.6,6,1,0.4,0.6,1.3,6,0,11.67
172,Jamario MoonTOR,2007-2008,SF,78,27.8,8.5,3.6,7.4,48.5,0.5,1.6,32.8,0.8,1.1,74.1,6.2,1.2,1,1.4,0.7,3,0,15.21
173,Mark BlountMIA,2007-2008,C,69,22.3,8.4,3.4,7.5,46.2,0.2,0.6,38.6,1.3,2,63.8,3.8,0.6,0.5,0.5,1,3,0,11.49
174,Antonio DanielsWSH,2007-2008,PG,71,30.4,8.4,2.9,6.3,45.9,0.2,1,23,2.4,3.1,77.6,2.9,4.8,1,0,1.3,3,0,13.65
175,Vladimir RadmanovicLAL,2007-2008,SF,65,22.8,8.4,3,6.7,45.3,1.5,3.6,40.6,0.8,1,80,3.3,1.9,0.7,0.2,1.1,2,0,12.55
176,Delonte WestSEA/CLE,2007-2008,SG,61,25.1,8.3,3.2,7.8,41.3,0.8,2.2,35.6,1.1,1.5,73.6,3.2,3.8,1,0.5,1.9,1,0,12.13
177,Kareem RushIND,2007-2008,SG,71,21.2,8.3,3.2,8,40.1,1.4,3.7,38.9,0.4,0.6,71.4,2.4,1.3,0.6,0.3,0.9,1,0,10.06
178,Marko JaricMIN,2007-2008,PG,75,29.2,8.3,3,7,43,0.6,1.7,36.2,1.6,2.2,74.2,3,4.1,1.3,0.4,1.7,3,0,12.12
179,Brandon BassDAL,2007-2008,PF,79,19.7,8.3,3.1,6.2,49.9,0,0.1,0,2.1,2.5,82.2,4.4,0.7,0.3,0.6,1,3,0,16
180,Thaddeus YoungPHI,2007-2008,PF,74,21,8.2,3.6,6.6,53.9,0.1,0.3,31.6,1,1.4,73.8,4.2,0.8,1,0.1,0.9,0,0,16.54
181,Josh BooneNJ,2007-2008,C,70,25.3,8.2,3.4,6.2,54.8,0,0,0,1.4,3.1,45.6,7.3,0.8,0.5,0.9,1,13,0,14.81
182,Marquis DanielsIND,2007-2008,SG,74,20.9,8.2,3.3,7.6,43,0.4,1.4,26.5,1.3,1.9,69.8,2.9,1.9,1.1,0.2,1.5,0,0,11.65
183,Matt HarpringUTAH,2007-2008,SF,76,18.1,8.2,3.1,6.2,50,0,0.1,20,1.9,2.7,71.2,3.2,1.1,0.6,0.2,1.3,0,0,14.09
184,Carl LandryHOU,2007-2008,PF,42,16.9,8.1,3.2,5.2,61.6,0,0,0,1.7,2.6,66.1,4.9,0.5,0.4,0.2,0.6,1,0,21.41
185,Quentin RichardsonNY,2007-2008,SF,65,28.3,8.1,3.1,8.5,35.9,1.1,3.3,32.2,0.9,1.4,68.2,4.8,1.8,0.7,0.2,1.1,1,0,8.72
186,Keyon DoolingORL,2007-2008,PG,72,18.5,8.1,2.8,5.9,46.8,0.3,0.9,33.8,2.3,2.7,84.5,1.4,1.8,0.5,0.1,0.8,0,0,14.03
187,Paul MillsapUTAH,2007-2008,PF,82,20.8,8.1,3.1,6.1,50.4,0,0,0,1.9,2.8,67.7,5.6,1,0.9,0.9,1.1,4,0,15.97
188,Ramon SessionsMIL,2007-2008,G,17,26.5,8.1,3,6.9,43.6,0.2,0.4,42.9,1.9,2.4,78,3.4,7.5,1,0.2,2.1,3,0,16.48
189,Jannero PargoNO,2007-2008,PG,80,18.7,8.1,3.2,8.2,39,0.8,2.3,34.9,0.9,1,87.7,1.6,2.4,0.6,0.1,1.2,0,0,12.08
190,Morris PetersonNO,2007-2008,SG,76,23.6,8,2.8,6.8,41.7,1.5,3.8,39.4,0.9,1.1,76.5,2.7,0.9,0.6,0.1,0.5,0,0,11.27
190,Antoine WalkerMIN,2007-2008,PF,46,19.4,8,3,8.2,36.3,1.3,4.1,32.4,0.8,1.4,53,3.7,1,0.7,0.2,1,1,0,11.51
192,James JonesPOR,2007-2008,SG,58,22,8,2.5,5.6,43.7,1.6,3.5,44.4,1.5,1.7,87.8,2.8,0.6,0.4,0.3,0.5,0,0,13.51
193,Leon PoweBOS,2007-2008,PF,56,14.4,7.9,2.8,4.8,57.2,0,0,0,2.4,3.4,71,4.1,0.3,0.3,0.3,0.8,5,0,21.04
194,Jason MaxiellDET,2007-2008,PF,82,21.6,7.9,2.9,5.4,53.8,0,0,0,2.1,3.3,63.3,5.3,0.6,0.3,1.1,0.9,4,0,16.65
195,Dorell WrightMIA,2007-2008,SF,44,25.1,7.9,3.3,6.7,48.8,0.1,0.3,36.4,1.3,1.6,82.6,5,1.4,0.7,0.9,0.7,4,0,14.32
196,Nazr MohammedDET/CHA,2007-2008,C,82,20.1,7.8,3.3,6.4,51.5,0,0,0,1.2,2,58.3,6,0.9,0.5,0.7,1.2,11,0,15.83
197,Anthony CarterDEN,2007-2008,PG,70,28,7.8,3.1,6.8,45.8,0.6,1.8,34.9,0.9,1.2,75.3,2.9,5.5,1.5,0.4,1.8,4,0,12.89
198,Rasho NesterovicTOR,2007-2008,C,71,20.9,7.8,3.6,6.6,55,0,0,33.3,0.5,0.7,75.5,4.8,1.2,0.3,0.7,0.8,5,0,16.42
199,Chris QuinnMIA,2007-2008,PG,60,22.3,7.8,2.6,6.2,42.4,1.1,2.7,40.3,1.4,1.6,86.7,2,3,0.8,0.1,0.9,0,0,13.83
200,Bobby JacksonNO/HOU,2007-2008,PG,72,19.3,7.7,2.8,7,40.3,1.1,3.1,35.8,0.9,1.1,79,2.5,1.9,0.6,0.1,0.8,0,0,13.63
201,Rodney StuckeyDET,2007-2008,PG,57,19,7.6,2.7,6.7,40.1,0.1,0.3,18.8,2.2,2.7,81.4,2.3,2.8,0.9,0.1,1.4,0,0,13.76
202,Kasib PowellMIA,2007-2008,SF,11,27.6,7.6,3.2,8.6,36.8,0.7,3,24.2,0.5,0.8,66.7,4,1.6,0.8,0.2,0.5,0,0,9.05
203,Luther HeadHOU,2007-2008,PG,73,18.9,7.6,2.8,6.5,43.2,1.1,3.1,35.1,0.9,1.1,81.5,1.8,1.9,0.6,0.1,1,0,0,13.72
204,Fred JonesNY,2007-2008,SG,70,25.1,7.6,2.6,6.2,42.1,1.1,2.7,38.5,1.3,1.8,74.6,2.4,2.4,0.7,0.3,1.1,0,0,11.14
205,Bobby SimmonsMIL,2007-2008,SF,70,21.7,7.6,3,7.1,42.1,0.9,2.4,35.1,0.8,1,75.7,3.2,1.1,0.7,0.1,1.1,0,0,10.49
206,Charlie BellMIL,2007-2008,SG,68,23.9,7.6,2.7,7.1,38.1,1.1,3.2,34.1,1,1.3,80.5,2.5,3.1,0.8,0,1.1,0,0,11.06
207,Andray BlatcheWSH,2007-2008,C,82,20.4,7.5,3.1,6.5,47.4,0,0.2,23.1,1.3,1.9,69.5,5.2,1.1,0.6,1.4,1.4,9,0,15.35
208,Devin BrownCLE,2007-2008,SG,78,22.6,7.5,2.8,6.8,40.9,0.6,1.9,30.8,1.4,1.8,75.4,3.4,2.2,0.7,0.1,1.3,2,0,11.37
209,Eddie HouseBOS,2007-2008,SG,78,19,7.5,2.8,6.8,40.9,1.5,3.8,39.3,0.4,0.5,91.7,2.1,1.9,0.8,0.1,1,0,0,13.17
210,Nick YoungWSH,2007-2008,G,75,15.4,7.5,2.8,6.4,43.9,0.5,1.3,40,1.3,1.7,81.5,1.5,0.8,0.5,0.1,1.3,0,0,11.75
211,Sasha PavlovicCLE,2007-2008,SG,51,23.3,7.4,2.9,7.9,36.2,0.7,2.2,29.8,1,1.5,68.8,2.5,1.6,0.6,0.1,1.1,0,0,7.38
212,James PoseyBOS,2007-2008,SF,74,24.6,7.4,2.3,5.6,41.8,1.4,3.8,38,1.3,1.6,80.9,4.4,1.5,1,0.3,0.9,1,0,12.16
213,Wilson ChandlerNY,2007-2008,F,35,19.6,7.3,3,6.9,43.8,0.3,0.9,30,1,1.5,63,3.6,0.9,0.4,0.5,0.8,1,0,11.92
214,Kirk SnyderMIN/HOU,2007-2008,SG,36,21.1,7.3,2.7,5.3,50.8,0.1,0.6,21.7,1.8,2.4,72.7,3.5,1.8,0.6,0.4,1.4,1,0,13.4
215,Luke WaltonLAL,2007-2008,SF,74,23.4,7.2,2.9,6.5,45,0.4,1.1,33.3,1,1.5,70.6,3.9,2.9,0.8,0.2,1.4,0,0,12.23
216,Darko MilicicMEM,2007-2008,C,70,23.8,7.2,3.1,7.1,43.8,0,0,0,1,1.7,55.4,6.1,0.8,0.5,1.6,1.4,11,0,10.89
217,Jason KaponoTOR,2007-2008,SG,81,18.9,7.2,3,6.1,48.8,0.7,1.5,48.3,0.5,0.5,86,1.5,0.8,0.4,0,0.7,0,0,11.04
218,Mickael PietrusGS,2007-2008,SF,66,19.9,7.2,2.6,5.9,43.9,1,2.8,36.1,1,1.5,67.3,3.7,0.7,1,0.7,0.7,3,0,12.68
219,Brent BarrySA,2007-2008,SG,31,17.9,7.1,2.5,5.2,48.1,1.5,3.6,42.9,0.6,0.6,95,1.8,1.7,0.5,0.1,0.6,0,0,16.54
220,Earl BarronMIA,2007-2008,C,46,19.3,7.1,2.9,7.1,40.4,0,0.3,7.7,1.3,1.9,70.1,4.3,0.6,0.4,0.2,1,0,0,9.48
221,Kendrick PerkinsBOS,2007-2008,C,78,24.5,6.9,2.7,4.5,61.5,0,0,0,1.5,2.3,62.3,6.1,1.1,0.4,1.5,1.6,5,0,13.38
222,Carlos ArroyoORL,2007-2008,PG,62,20.5,6.9,2.5,5.6,45.1,0.5,1.4,34.5,1.4,1.6,85.3,1.8,3.5,0.4,0,1.2,0,0,12.79
223,Travis DienerIND,2007-2008,PG,66,20.5,6.9,2.4,6.5,37,1.1,3.5,31.8,1,1.1,90.1,1.7,3.8,0.5,0.1,0.8,1,0,12.24
224,Channing FryePOR,2007-2008,F,78,17.2,6.8,2.8,5.8,48.8,0,0.1,30,1.1,1.4,78,4.5,0.7,0.4,0.3,0.7,3,0,14.62
225,Tyrus ThomasCHI,2007-2008,PF,74,18,6.8,2.5,5.9,42.3,0,0.1,16.7,1.7,2.4,74.1,4.6,1.2,0.6,1,1,6,0,14.91
226,Jarvis HayesDET,2007-2008,SF,82,15.7,6.7,2.6,6.1,43.1,0.9,2.4,37.6,0.5,0.7,75,2.2,0.8,0.6,0.1,0.6,0,0,13.01
227,Thabo SefoloshaCHI,2007-2008,F,69,20.8,6.7,2.6,6.1,42.8,0.4,1.3,33,1.1,1.5,72.1,3.7,1.9,0.9,0.4,1.3,3,0,11.68
228,Shawne WilliamsIND,2007-2008,SF,65,14.9,6.7,2.4,5.7,42.7,0.7,2.1,31.4,1.2,1.6,71.7,2.7,0.9,0.4,0.4,0.9,1,0,12.77
229,Anderson VarejaoCLE,2007-2008,C,48,27.5,6.7,2.8,6.1,46.1,0,0,0,1,1.7,59.8,8.3,1.1,0.8,0.5,1.2,6,0,11.9
230,Matt BarnesGS,2007-2008,SF,73,19.4,6.7,2.6,6.1,42.3,0.7,2.5,29.3,0.8,1.1,74.7,4.4,1.9,0.7,0.5,1.2,2,0,12.99
231,Marcus BanksMIA/PHX,2007-2008,PG,36,15.8,6.6,2.4,5.3,45,1.1,2.8,39.2,0.8,1,77.1,1.3,1.7,0.4,0.4,1,0,0,12.65
232,Nenad KrsticNJ,2007-2008,C,45,18,6.6,2.7,6.7,41,0,0,0,1.2,1.5,75.4,4.4,0.6,0.2,0.4,0.9,3,0,8.55
233,Ronny TuriafLAL,2007-2008,C,78,18.7,6.6,2.4,5.1,47.4,0,0,0,1.8,2.4,75.3,3.9,1.6,0.4,1.4,0.9,0,0,14.81
234,Joakim NoahCHI,2007-2008,C,74,20.7,6.6,2.4,5,48.2,0,0,0,1.8,2.6,69.1,5.6,1.1,0.9,0.9,1.2,8,0,15.71
235,Tony AllenBOS,2007-2008,SG,75,18.3,6.6,2.3,5.2,43.4,0.2,0.8,31.6,1.8,2.4,76.2,2.2,1.5,0.8,0.3,1.5,0,0,10.81
236,Damon JonesCLE,2007-2008,PG,67,19.9,6.5,2.3,5.4,41.6,1.7,4.1,41.7,0.3,0.4,71.4,1.1,1.9,0.3,0,0.5,0,0,11.32
237,Luke RidnourSEA,2007-2008,PG,61,20,6.4,2.4,6,39.9,0.3,1.2,29.6,1.3,1.5,85.7,1.5,4,0.6,0.2,1.3,1,0,11.37
238,Jeff FosterIND,2007-2008,PF,77,24.5,6.4,2.7,4.8,55,0,0,0,1.1,1.9,59.3,8.7,1.7,0.7,0.4,0.8,10,0,15.44
239,Kurt ThomasSA/SEA,2007-2008,PF,70,22.6,6.3,2.8,5.7,49.2,0,0,0,0.8,1.1,66.3,7.2,1,0.8,0.8,0.7,4,0,14.08
240,Antoine WrightNJ/DAL,2007-2008,SF,56,22,6.3,2.4,5.9,41.3,0.6,2,29.1,0.8,1.2,68.7,2.6,1.4,0.5,0.4,0.9,0,0,8.46
241,Darius SongailaWSH,2007-2008,PF,80,19.4,6.2,2.7,5.8,45.8,0,0,0,0.8,0.9,91.8,3.4,1.7,0.7,0.2,1.1,0,0,11.73
242,Stromile SwiftNJ/MEM,2007-2008,PF,56,15.1,6.1,2.4,4.7,50.9,0,0,0,1.3,1.9,67,3.6,0.5,0.3,1,0.9,1,0,14.69
243,Erick DampierDAL,2007-2008,C,72,24.4,6.1,2.5,3.8,64.3,0,0,0,1.2,2,57.5,7.5,0.9,0.3,1.5,1.1,6,0,15.29
244,Johan PetroSEA,2007-2008,C,72,18.2,6,2.6,6.1,41.9,0,0,0,0.9,1.2,73.6,5.1,0.4,0.5,0.6,1,3,0,10.01
245,Bruce BowenSA,2007-2008,SF,81,30.2,6,2.1,5.3,40.7,1.1,2.7,41.9,0.6,0.9,65.2,2.9,1.1,0.7,0.3,0.6,0,0,6.94
246,Alonzo MourningMIA,2007-2008,C,25,15.6,6,2.1,3.8,54.7,0,0,0,1.8,3,59.2,3.7,0.3,0.2,1.7,1,1,0,16.05
247,Eduardo NajeraDEN,2007-2008,PF,78,21.3,5.9,2.2,4.7,47.3,0.7,1.9,36.1,0.8,1.1,70.8,4.3,1.2,0.9,0.5,0.8,0,0,12.05
248,Marcus WilliamsNJ,2007-2008,PG,53,16.1,5.9,2.1,5.5,37.9,1,2.7,38,0.7,0.9,78.7,1.9,2.6,0.5,0.1,1.4,0,0,11.17
249,Smush ParkerLAC/MIA,2007-2008,PG,28,21.1,5.9,2.3,6.6,34.8,0.6,2.8,23.1,0.7,1,67.9,1.8,3,0.9,0.2,1.6,0,0,7
250,Rodney CarneyPHI,2007-2008,SG,70,14.8,5.8,2.3,5.6,40.3,0.5,1.7,31.7,0.8,1.2,67.9,2.1,0.5,0.6,0.3,0.5,0,0,12.19
251,Chris DuhonCHI,2007-2008,PG,66,22.6,5.8,2,5.2,38.7,0.8,2.3,34.8,1,1.2,81.3,1.8,4,0.7,0,1.1,1,0,11.35
251,Blake AhearnMIA,2007-2008,G,12,14.8,5.8,1.3,4.8,26.3,0.8,2.8,29.4,2.5,2.6,96.8,1.6,1.6,0.5,0,1.3,0,0,9.25
253,Corey BrewerMIN,2007-2008,F,79,22.8,5.8,2.3,6.2,37.4,0.1,0.5,19.4,1.1,1.4,80,3.7,1.4,1,0.3,1.1,0,0,8.35
254,Gordan GiricekUTAH/PHI/PHX,2007-2008,SG,56,14.8,5.8,2.4,5.4,44,0.6,1.8,36.4,0.4,0.5,88.5,1.7,1.1,0.4,0.1,0.9,0,0,9.84
255,Tyronn LueATL/SAC/DAL,2007-2008,PG,50,14.7,5.8,2.3,5.1,44.7,0.8,1.7,45.3,0.5,0.6,78.1,1.1,1.5,0.2,0,0.5,0,0,12.07
256,Ime UdokaSA,2007-2008,F,73,18,5.8,2.2,5.1,42.4,0.8,2.3,37,0.6,0.8,75.9,3.1,0.9,0.8,0.2,0.8,1,0,11.39
257,Jared DudleyCHA,2007-2008,SF,73,19,5.8,2.2,4.8,46.8,0.1,0.6,22,1.2,1.6,73.7,3.9,1.1,0.8,0.1,0.7,4,0,13.63
258,Salim StoudamireATL,2007-2008,SG,35,11.5,5.7,1.9,5.1,36.1,0.8,2.4,34.1,1.2,1.4,82,0.7,0.8,0.2,0.1,0.6,0,0,11.29
259,Kris HumphriesTOR,2007-2008,PF,70,13.2,5.7,2.3,4.8,48.3,0,0,0,1.1,1.8,60.5,3.7,0.4,0.4,0.4,0.7,2,0,15.95
260,Luke JacksonMIA,2007-2008,SF,14,16.3,5.6,1.9,5.7,32.5,0.8,2.1,36.7,1.1,1.6,69.6,2.4,1.2,0.6,0,0.6,0,0,9.31
261,Anthony JohnsonATL/SAC,2007-2008,PG,69,22.2,5.6,2.2,5.1,43.7,0.6,1.3,45.2,0.5,0.6,81.4,2,3.8,0.8,0.1,1.2,4,0,11.4
262,Sean WilliamsNJ,2007-2008,PF,73,17.5,5.6,2.2,4.2,53.8,0,0,0,1.1,1.8,60.9,4.4,0.4,0.4,1.5,1,2,0,13.84
263,Ike DioguIND,2007-2008,PF,30,10.2,5.6,2.1,4.5,47.8,0,0,0,1.3,1.6,85.1,2.8,0.3,0.2,0.1,0.7,0,0,16.94
264,Royal IveyMIL,2007-2008,PG,75,19.2,5.6,2,5,39.4,0.5,1.4,32.7,1.1,1.6,72.7,1.6,2.1,0.6,0.1,1,0,0,9
265,Javaris CrittentonLAL/MEM,2007-2008,PG,50,13.6,5.6,2,4.7,42.1,0.2,0.7,27,1.4,2.1,69.2,2.2,1,0.4,0,1.1,0,0,10.98
266,Josh PowellLAC,2007-2008,PF,64,19.2,5.5,2.3,4.9,46,0,0,0,1,1.4,72.4,5.2,0.7,0.2,0.4,1,6,0,10.48
267,Steve FrancisHOU,2007-2008,PG,10,19.9,5.5,1.9,5.7,33.3,0.4,1.7,23.5,1.3,2.3,56.5,2.3,3,0.9,0.5,1.4,0,0,9.1
268,Trevor ArizaLAL/ORL,2007-2008,SF,35,15.6,5.5,2,3.9,50.7,0.1,0.5,27.8,1.4,2.1,65.3,3.1,1.3,0.9,0.3,0.7,1,0,15.83
269,Shannon BrownCHI/CLE,2007-2008,PG,21,11.4,5.4,2.1,6,34.9,0.4,1.4,30,0.8,1.4,58.6,1,0.8,0.5,0.1,1.1,0,0,6.57
270,Nene DEN,2007-2008,C,16,16.6,5.3,1.8,4.4,40.8,0,0.1,0,1.7,3.1,55.1,5.4,0.9,0.6,0.9,1.3,0,0,11.17
271,Damon StoudamireSA/MEM,2007-2008,PG,60,17.3,5.3,2,5.6,35.6,0.8,2.5,33.6,0.5,0.6,79.4,2,2.8,0.5,0,1.3,0,0,8.96
272,Dan DickauLAC,2007-2008,PG,67,15.5,5.3,1.9,4.4,41.9,0.5,1.6,33.3,1,1.2,82.9,1.4,2.6,0.5,0,0.8,0,0,12.35
273,Thomas GardnerCHI,2007-2008,SG,4,11.3,5.3,2.3,5.8,39.1,0.8,3,25,0,0.5,0,1,0.3,0,0,1,0,0,4.63
274,Reggie EvansPHI,2007-2008,C,81,23.2,5.2,1.9,4.3,43.9,0,0,100,1.5,3.2,46.7,7.5,0.8,1.1,0.1,1.3,4,0,10.99
275,Zaza PachuliaATL,2007-2008,C,62,15.2,5.2,1.7,4,43.7,0,0,0,1.7,2.5,70.6,4,0.6,0.4,0.2,1.1,2,0,11.22
276,Stephane LasmeMIA/GS,2007-2008,PF,16,18.9,5.2,2,4.4,45.1,0,0,0,1.2,2,59.4,3.3,0.2,0.8,1.4,0.9,0,0,11.6
277,Aaron BrooksHOU,2007-2008,G,51,11.9,5.2,1.8,4.4,41.3,0.7,2.1,33,0.8,1,85.7,1.1,1.7,0.3,0.1,0.9,0,0,13.14
278,Earl BoykinsCHA,2007-2008,PG,36,16,5.1,1.7,4.8,35.5,0.4,1.2,31.8,1.4,1.6,83.1,0.9,2.7,0.4,0,1.1,0,0,10.22
279,Ruben PattersonLAC,2007-2008,PF,20,16.4,5.1,2,4.3,45.3,0,0.1,0,1.2,2.2,55.8,3.2,0.9,1.1,0.4,1.4,1,0,10.85
279,Gerald GreenMIN/HOU,2007-2008,G,30,12.1,5.1,1.7,5,34.4,0.5,1.3,38.5,1.1,1.4,82.9,2.1,1,0.3,0.1,1.1,0,0,9
281,Mike JamesNO/HOU,2007-2008,PG,54,13.3,5,1.9,5.4,34.8,0.6,1.8,32,0.7,0.9,81.3,1.3,1.1,0.4,0,0.7,0,0,8.75
282,Derek AndersonCHA,2007-2008,SG,28,14.1,5,1.7,4.5,37.6,0.7,1.9,36.5,1,1.4,73.7,1.9,1.6,0.4,0,0.9,0,0,10.24
283,Juan DixonTOR/DET,2007-2008,SG,53,12.6,5,2,4.9,41.1,0.6,1.4,41.7,0.4,0.5,80.8,1.4,1.8,0.4,0,1,0,0,11.54
284,CJ MilesUTAH,2007-2008,G,60,11.5,5,1.9,3.9,47.9,0.5,1.3,39,0.7,0.9,78.8,1.3,0.9,0.5,0.1,0.5,0,0,14.23
285,Rasual ButlerNO,2007-2008,SF,51,17.2,4.9,1.8,5.1,35,0.9,2.6,33.1,0.5,0.6,83.9,2,0.7,0.3,0.4,0.2,0,0,8.88
286,Kwame BrownLAL/MEM,2007-2008,C,38,18.8,4.8,1.9,3.7,50.7,0,0,0,1.1,2.6,40.8,4.9,1.2,0.6,0.6,1.3,2,0,10.01
287,Fabricio ObertoSA,2007-2008,C,82,20.1,4.8,2.2,3.6,60.8,0,0,0,0.5,0.7,60.7,5.2,1.2,0.5,0.2,0.6,4,0,13.57
288,Ben WallaceCHI/CLE,2007-2008,PF,72,30.6,4.8,1.9,4.9,39.2,0,0.1,0,1,2.3,42.6,8.4,1.5,1.2,1.6,0.9,4,0,12
289,Joel PrzybillaPOR,2007-2008,C,77,23.6,4.8,1.9,3.2,57.6,0,0,0,1.1,1.6,68,8.4,0.4,0.2,1.2,1.2,4,0,12.1
290,Matt BonnerSA,2007-2008,C,68,12.5,4.8,1.8,4.3,41.6,0.7,2,33.6,0.6,0.6,86.4,2.8,0.5,0.2,0.3,0.6,2,0,12.21
291,Quincy DoubySAC,2007-2008,SG,74,11.8,4.8,1.8,4.5,39.4,0.6,1.6,34.4,0.6,0.7,92.3,1.1,0.7,0.4,0.2,0.8,0,0,10.04
292,Chucky AtkinsDEN,2007-2008,PG,24,14.7,4.7,1.8,5.1,34.4,1,3.3,31.6,0.2,0.4,44.4,1.3,2,0.4,0,0.4,0,0,9.12
293,Spencer HawesSAC,2007-2008,PF,71,13.1,4.7,2.1,4.5,45.9,0.1,0.3,19,0.5,0.8,65.5,3.2,0.6,0.2,0.6,0.8,2,0,11.9
294,Richie FrahmLAC,2007-2008,SG,10,16.3,4.7,2,5.4,37,0.7,2.5,28,0,0.2,0,1.4,0.8,0.2,0,0.6,0,0,5.55
295,Brian CookLAL/ORL,2007-2008,PF,51,12.3,4.7,1.7,4.6,37.6,0.8,2.3,37.4,0.4,0.4,90.5,2.1,0.5,0.3,0.2,0.8,0,0,8.57
296,Malik AllenNJ/DAL,2007-2008,PF,73,15,4.6,2.2,4.5,48,0,0,50,0.3,0.3,92,2.7,0.6,0.3,0.4,0.6,0,0,9.78
297,Brevin KnightLAC,2007-2008,PG,74,22.6,4.6,1.9,4.6,40.4,0,0.1,0,0.8,1,87.3,1.9,4.4,1.4,0.1,1,1,0,11.29
298,Glen DavisBOS,2007-2008,PF,69,13.6,4.5,1.6,3.2,48.4,0,0,0,1.4,2.2,66,3,0.4,0.4,0.3,0.9,0,0,11.4
299,Jeff McInnisCHA,2007-2008,PG,54,26.1,4.5,2,4.6,43.4,0.1,0.4,15.8,0.4,0.6,76.7,1.8,4.1,0.4,0.1,1.4,0,0,6.62
300,Jason SmithPHI,2007-2008,F,76,14.6,4.5,1.9,4.1,45.5,0.1,0.2,28.6,0.7,1.1,65.9,3,0.3,0.3,0.7,0.6,0,0,10.74
301,J.J. BareaDAL,2007-2008,G,44,10.5,4.3,1.6,3.9,41.8,0.5,1.2,38.9,0.6,0.8,80,1.1,1.3,0.3,0,0.8,0,0,11.79
