rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
148,Tyler ZellerBOS,2014-2015,C,82,21.1,10.2,4.1,7.5,54.9,0,0,0,1.9,2.3,82.3,5.7,1.4,0.2,0.6,0.9,3,0,19.01
150,Patrick BeverleyHOU,2014-2015,PG,56,30.8,10.1,3.6,9.5,38.3,2.1,5.8,35.6,0.8,1.1,75,4.2,3.4,1.1,0.4,1.5,2,0,11.37
151,Zach LaVineMIN,2014-2015,SG,77,24.7,10.1,3.7,8.8,42.2,0.7,2.2,34.1,1.9,2.3,84.2,2.8,3.6,0.7,0.1,2.5,4,0,11.31
152,Courtney LeeMEM,2014-2015,G,77,30.6,10.1,3.7,8.4,44.8,1.2,2.9,40.2,1.4,1.7,86,2.3,2,1,0.2,1,0,0,11.51
153,Harrison BarnesGS,2014-2015,SF,82,28.3,10.1,3.9,8,48.2,1.1,2.6,40.5,1.3,1.8,72,5.5,1.4,0.7,0.2,0.9,6,0,13.41
154,Gary NealMIN/CHA,2014-2015,PG,54,22.1,10.1,3.5,9.3,37.4,0.9,3,30.5,2.2,2.5,86.7,2.4,1.9,0.4,0,1.2,0,0,11.13
155,Matt BarnesLAC,2014-2015,SF,76,29.9,10.1,3.6,8.2,44.4,1.8,4.9,36.2,1,1.3,77.9,4,1.5,0.9,0.7,1.1,1,0,11.29
156,C.J. WatsonIND,2014-2015,PG,57,24.9,10,3.2,7.3,43.4,1.2,3.1,40,2.4,2.9,82.6,2.9,3.6,1,0.2,1.8,0,0,15.43
156,Wayne EllingtonLAL,2014-2015,SG,65,25.8,10,3.9,9.5,41.2,1.4,3.7,37,0.8,1,81.3,3.2,1.6,0.5,0,0.8,1,0,11.66
158,Dennis SchroderATL,2014-2015,PG,77,19.7,10,3.7,8.6,42.7,0.7,1.9,35.1,1.9,2.3,82.7,2.1,4.1,0.6,0.1,1.9,5,0,15.74
159,Nerlens NoelPHI,2014-2015,C,75,30.8,9.9,4,8.7,46.2,0,0,0,1.9,3.1,60.9,8.1,1.7,1.8,1.9,1.9,18,0,15.03
160,Wesley JohnsonLAL,2014-2015,F,76,29.5,9.9,3.8,9.1,41.4,1.2,3.4,35.1,1.2,1.5,80.4,4.2,1.6,0.8,0.6,1.1,3,0,11.14
161,Luc Mbah a MoutePHI,2014-2015,F,67,28.6,9.9,3.7,9.5,39.5,0.9,3,30.7,1.4,2.4,58.9,4.9,1.6,1.2,0.3,1.5,4,0,10.6
162,Terrence RossTOR,2014-2015,SG,82,25.5,9.8,3.8,9.2,41,1.8,4.8,37.2,0.5,0.7,78.6,2.8,1,0.6,0.3,0.8,0,0,11.21
163,Anderson VarejaoCLE,2014-2015,C,26,24.5,9.8,4.3,7.7,55.5,0,0.1,0,1.3,1.7,73.3,6.5,1.3,0.7,0.6,1.3,2,0,17.74
164,Gorgui DiengMIN,2014-2015,C,73,30,9.7,3.5,7,50.6,0,0.1,16.7,2.6,3.3,78.3,8.3,2,1,1.7,1.7,18,0,17.26
165,Timofey MozgovCLE/DEN,2014-2015,C,81,25.3,9.7,3.9,7,55.5,0,0.1,33.3,1.9,2.7,71.8,7.3,0.7,0.4,1.2,1.4,18,0,16.59
166,Robin LopezPOR,2014-2015,C,59,27.8,9.6,4,7.4,53.5,0,0,0,1.7,2.2,77.2,6.7,0.9,0.3,1.4,1.2,6,0,16.26
167,Evan TurnerBOS,2014-2015,G,82,27.6,9.5,3.9,9.1,42.9,0.4,1.5,27.7,1.3,1.7,75.2,5.1,5.5,1,0.2,2.4,7,3,12.88
168,D.J. AugustinOKC/DET,2014-2015,G,82,24,9.5,3.1,7.9,39.9,1,3,33.7,2.2,2.5,86.8,2,4.3,0.6,0,1.8,4,0,13.92
169,Greivis VasquezTOR,2014-2015,PG,82,24.3,9.5,3.6,8.8,40.8,1.6,4.3,37.9,0.6,0.8,75.8,2.6,3.7,0.6,0.1,1.5,0,0,12.67
170,Mike DunleavyCHI,2014-2015,SG,63,29.2,9.4,3.3,7.6,43.5,1.7,4.2,40.7,1.1,1.4,80.5,3.9,1.8,0.6,0.3,1,0,0,11.64
171,Luis ScolaIND,2014-2015,F,81,20.5,9.4,3.7,7.9,46.7,0.1,0.2,25,2,2.8,69.9,6.5,1.3,0.6,0.2,1.2,9,0,16.84
172,Nicolas BatumPOR,2014-2015,PF,71,33.5,9.4,3.4,8.5,40,1.4,4.4,32.4,1.2,1.4,85.7,5.9,4.8,1.1,0.6,1.9,5,0,13.1
173,Amir JohnsonTOR,2014-2015,F,75,26.4,9.3,4,6.9,57.4,0.3,0.6,41.3,1.1,1.7,61.2,6.1,1.6,0.6,0.8,1.5,6,0,15.43
174,Isaiah CanaanPHI/HOU,2014-2015,G,47,20,9.2,3.1,8,38.6,1.9,5.2,37,1,1.3,81.7,1.9,2.1,0.6,0.1,1.3,0,0,12.44
175,Marco BelinelliSA,2014-2015,G,62,22.4,9.2,3.2,7.6,42.3,1.4,3.7,37.4,1.4,1.6,84.8,2.5,1.5,0.5,0,1,0,0,12.47
176,P.J. TuckerPHX,2014-2015,PF,78,30.6,9.1,3.3,7.6,43.8,1.1,3.2,34.5,1.3,1.8,72.7,6.4,1.6,1.4,0.3,1.2,4,0,12.56
177,Jose CalderonNY,2014-2015,G,42,30.2,9.1,3.5,8.4,41.5,1.4,3.4,41.5,0.7,0.8,90.6,3,4.7,0.7,0,1.8,2,0,11.34
178,Jason RichardsonPHI,2014-2015,SG,19,21.9,9.1,3.3,9.4,34.8,1.6,5.1,32.3,0.9,1.2,77.3,3.5,2,0.7,0.2,0.8,0,0,11.73
179,Bojan BogdanovicBKN,2014-2015,SF,78,23.8,9,3.3,7.4,45.3,1.2,3.3,35.5,1.1,1.4,82.1,2.7,0.9,0.4,0.1,1,0,0,11.64
180,Rajon RondoBOS/DAL,2014-2015,PG,68,29.7,8.9,4,9.5,42.6,0.4,1.3,31.4,0.5,1.1,39.7,5.5,7.9,1.3,0.1,3.1,15,3,13.49
181,Elfrid PaytonORL,2014-2015,PG,82,30.4,8.9,3.7,8.6,42.5,0.1,0.5,26.2,1.4,2.6,55.1,4.3,6.5,1.7,0.2,2.5,12,2,13.87
182,Solomon HillIND,2014-2015,SF,82,29,8.9,3.1,7.7,39.6,0.8,2.5,32.7,1.9,2.4,82.4,3.8,2.2,0.8,0.2,1.4,1,0,10.2
183,Omri CasspiSAC,2014-2015,F,67,21.1,8.9,3.1,6.4,48.9,0.5,1.3,40.2,2.1,2.9,73.3,3.9,1.5,0.5,0.1,1.3,1,0,14.45
184,Michael BeasleyMIA,2014-2015,F,24,21,8.8,3.8,8.8,43.4,0.3,1.4,23.5,0.8,1.1,76.9,3.7,1.3,0.6,0.5,1.5,1,0,10.71
184,Paul GeorgeIND,2014-2015,SG,6,15.2,8.8,3,8.2,36.7,1.5,3.7,40.9,1.3,1.8,72.7,3.7,1,0.8,0.2,2,0,0,13.02
186,Hollis ThompsonPHI,2014-2015,F,71,25,8.8,3.2,7.6,41.3,1.6,4,40.1,0.9,1.3,70.8,2.8,1.2,0.8,0.4,0.9,0,0,10.98
187,Devin HarrisDAL,2014-2015,G,76,22.2,8.8,2.9,6.9,41.8,1.3,3.5,35.7,1.7,2.1,81.5,1.8,3.1,1,0.2,1.1,0,0,14.86
188,Mason PlumleeBKN,2014-2015,C,82,21.3,8.7,3.4,6,57.3,0,0,0,1.9,3.9,49.5,6.2,0.9,0.8,0.8,1.3,12,0,18.04
189,Boris DiawSA,2014-2015,C,81,24.5,8.7,3.6,7.8,46,0.7,2.1,32,0.9,1.1,77.4,4.3,2.9,0.4,0.3,1.6,1,0,12.74
190,Randy FoyeDEN,2014-2015,SG,50,21.7,8.7,3,8,36.8,1.9,5.3,35.7,0.9,1.1,81.8,1.7,2.4,0.7,0.2,1.2,0,0,11.03
191,Dwight BuycksLAL,2014-2015,G,6,20.5,8.7,3,6.7,45,1.2,1.8,63.6,1.5,1.7,90,2,2.3,0.5,0,2,0,0,13.15
192,Rodney HoodUTAH,2014-2015,SG,50,21.3,8.7,3.1,7.5,41.4,1.2,3.4,36.5,1.2,1.6,76.3,2.3,1.7,0.6,0.2,0.9,0,0,12.39
193,Chris KamanPOR,2014-2015,C,74,18.9,8.6,3.8,7.4,51.5,0,0,0,1,1.4,70.6,6.5,0.9,0.2,0.7,1.5,4,0,17.38
194,Tony AllenMEM,2014-2015,SG,63,26.2,8.6,3.6,7.2,49.5,0.2,0.5,34.5,1.3,2,62.7,4.4,1.4,2,0.5,1.4,2,0,14.68
195,Mirza TeletovicBKN,2014-2015,PF,40,22.3,8.5,3.1,8,38.2,1.6,4.8,32.1,0.8,1.2,71.7,4.9,1.2,0.4,0.4,1.3,1,0,10.71
196,Tristan ThompsonCLE,2014-2015,C,82,26.8,8.5,3.3,6,54.7,0,0,0,1.9,3,64.1,8,0.5,0.4,0.7,1,14,0,15.68
197,Sebastian TelfairOKC,2014-2015,PG,16,20.4,8.4,2.9,7.8,36.8,1.1,3.8,30,1.5,2.1,70.6,1.9,2.8,0.6,0,1.1,0,0,11.48
198,Rudy GobertUTAH,2014-2015,C,82,26.3,8.4,3.1,5.2,60.4,0,0,0,2.1,3.3,62.3,9.5,1.3,0.8,2.3,1.4,25,0,21.6
199,Derrick WilliamsSAC,2014-2015,PF,74,19.8,8.3,2.9,6.6,44.7,0.7,2.1,31.4,1.8,2.6,68.4,2.7,0.7,0.5,0.1,0.8,1,0,12.89
200,Ed DavisLAL,2014-2015,C,79,23.3,8.3,3.6,5.9,60.1,0,0,0,1.2,2.4,48.7,7.6,1.2,0.6,1.2,0.7,6,0,20
201,Jameer NelsonBOS/DAL/DEN,2014-2015,G,63,22.3,8.3,3.3,8,40.7,1.4,4.1,34.5,0.4,0.6,66.7,2.3,4,0.7,0.1,1.7,0,0,12.14
202,Zaza PachuliaMIL,2014-2015,C,73,23.7,8.3,3.3,7.2,45.4,0,0,0,1.7,2.2,78.8,6.8,2.4,1.1,0.3,1.8,15,0,15.68
203,Tiago SplitterSA,2014-2015,C,52,19.8,8.2,3.3,5.8,55.8,0,0,0,1.7,2.3,75,4.8,1.5,0.7,0.7,1.2,1,0,18.98
204,Lance StephensonCHA,2014-2015,G,61,25.8,8.2,3.4,9,37.6,0.3,1.7,17.1,1.1,1.8,62.7,4.5,3.9,0.6,0.1,2.1,2,0,8.87
205,Henry SimsPHI,2014-2015,C,73,19.2,8,3.3,6.9,47.4,0.1,0.3,18.2,1.5,1.9,77.4,4.9,1.1,0.5,0.4,1.4,4,0,14.52
206,Jason SmithNY,2014-2015,F,82,21.8,8,3.1,7.2,43.4,0.2,0.5,35.7,1.5,1.9,83,4,1.7,0.4,0.5,1.3,3,0,12.05
206,Patrick PattersonTOR,2014-2015,PF,81,26.6,8,3,6.6,44.9,1.3,3.5,37.1,0.8,1,78.8,5.3,1.9,0.7,0.5,0.7,3,0,14.67
206,Iman ShumpertCLE/NY,2014-2015,G,62,24.9,8,3.1,7.6,41,1.1,3.2,34.2,0.7,1,67.2,3.6,2.2,1.3,0.3,1.5,2,0,11.48
209,Kris HumphriesWSH,2014-2015,PF,64,21,8,3.3,7,47.3,0,0.1,0,1.4,1.8,74.4,6.5,0.9,0.5,0.4,0.7,3,0,15.5
210,David LeeGS,2014-2015,PF,49,18.4,7.9,3.3,6.4,51.1,0,0,0,1.4,2.1,65.4,5.2,1.7,0.6,0.5,1,1,0,17.9
211,Marcus ThorntonBOS/PHX,2014-2015,SG,48,15,7.9,2.9,7.2,40.6,1.1,3,37.8,1,1.2,82.1,1.8,0.8,0.6,0.1,0.6,0,0,15.06
212,James JohnsonTOR,2014-2015,PF,70,19.6,7.9,3.4,5.8,58.9,0.2,0.7,21.6,1,1.5,65.7,3.7,1.4,0.8,1,1.1,2,0,17.93
213,KJ McDanielsPHI/HOU,2014-2015,F,62,21.8,7.9,2.8,7,39.6,0.7,2.4,28.7,1.6,2.1,75.2,3.2,1.2,0.7,1.1,1.7,1,0,10.66
214,Andre IguodalaGS,2014-2015,F,77,26.9,7.8,3,6.4,46.6,1,2.8,34.9,0.9,1.5,59.6,3.3,3,1.2,0.3,1.1,0,0,12.34
215,Marcus SmartBOS,2014-2015,PG,67,27,7.8,2.6,7.1,36.7,1.4,4.1,33.5,1.2,1.9,64.6,3.3,3.1,1.5,0.3,1.3,0,0,11.02
216,Mike ScottATL,2014-2015,PF,68,16.5,7.8,3,6.7,44.4,1,2.8,34.4,0.9,1.1,79.2,2.9,1.1,0.4,0,0.6,0,0,15.14
217,Jerryd BaylessMIL,2014-2015,G,77,22.3,7.8,2.9,6.7,42.6,0.5,1.6,30.8,1.6,1.8,88.3,2.7,3,0.8,0.2,1.7,0,0,11.18
218,Rasual ButlerWSH,2014-2015,SF,75,20.1,7.7,2.9,6.9,42.2,1.2,3.1,38.7,0.7,0.9,79.1,2.6,0.8,0.4,0.3,0.6,0,0,11.44
219,Steven AdamsOKC,2014-2015,C,70,25.3,7.7,3.1,5.7,54.4,0,0,0,1.5,2.9,50.2,7.5,0.9,0.5,1.2,1.4,10,0,14.14
220,Jae CrowderBOS/DAL,2014-2015,PF,82,20.1,7.7,2.8,6.6,42,0.7,2.5,29.3,1.3,1.7,77.3,3.6,1.1,0.9,0.3,0.6,0,0,13.93
221,Beno UdrihMEM,2014-2015,PG,79,18.9,7.7,3.1,6.4,48.7,0.3,1.2,26.8,1.1,1.3,85.3,1.8,2.8,0.6,0.1,1.1,0,0,15.49
222,Norris ColeMIA/NO,2014-2015,PG,75,24.4,7.6,3.1,7.4,41.2,0.7,2.3,31.3,0.8,1.1,71.6,2.1,3.4,0.8,0.2,1.3,0,0,10.93
223,Cody ZellerCHA,2014-2015,C,62,24,7.6,2.8,6,46.1,0,0,100,2,2.6,77.4,5.8,1.6,0.5,0.8,1,2,0,14.15
224,JJ HicksonDEN,2014-2015,C,73,19.3,7.6,3,6.3,47.5,0,0,0,1.6,2.8,57.7,6.2,0.8,0.5,0.5,1.3,9,0,14.39
225,J.J. BareaDAL,2014-2015,G,77,17.7,7.5,2.9,7,42,0.7,2.2,32.3,1,1.2,80.9,1.7,3.4,0.4,0,0.9,0,0,15.14
226,Tayshaun PrinceBOS/MEM/DET,2014-2015,SF,58,24.1,7.5,3.1,6.9,44,0.5,1.2,46.3,0.8,1.1,75.4,3.6,1.6,0.5,0.3,0.6,0,0,12.01
227,Marvin WilliamsCHA,2014-2015,F,78,26.1,7.4,2.7,6.3,42.4,1.2,3.4,35.8,0.8,1.1,71.3,4.9,1.3,0.9,0.5,0.8,1,0,11.79
228,Ray McCallumSAC,2014-2015,PG,68,21.1,7.4,3,6.9,43.8,0.5,1.6,30.6,0.8,1.2,67.9,2.6,2.8,0.7,0.2,1.3,0,0,12.54
229,Donald SloanIND,2014-2015,G,53,20.9,7.4,2.7,6.7,40.8,0.8,2.5,31.3,1.1,1.5,77.9,2.7,3.6,0.4,0,1.2,1,0,13.16
230,Alan AndersonBKN,2014-2015,SG,74,23.6,7.4,2.6,5.9,44.3,1,2.8,34.8,1.1,1.4,81.2,2.8,1.1,0.8,0.1,0.8,0,0,10.63
231,Omer AsikNO,2014-2015,C,76,26.1,7.3,2.8,5.4,51.7,0,0,0,1.7,3,58.2,9.8,0.9,0.4,0.7,1.3,13,0,15.49
232,Channing FryeORL,2014-2015,F,75,24.9,7.3,2.5,6.5,39.2,1.8,4.6,39.3,0.4,0.5,88.6,3.9,1.3,0.6,0.5,1,2,0,9.54
233,Henry WalkerMIA,2014-2015,SF,24,26.2,7.3,2.4,7,34.5,1.9,5.5,34.1,0.6,0.8,77.8,3.4,1.2,1,0.4,1,0,0,8.02
234,Larry SandersMIL,2014-2015,PF,27,21.7,7.3,3.2,6.4,50,0,0,0,0.9,1.8,50,6.1,0.9,1,1.4,1,0,0,15.25
235,Brandan WrightBOS/DAL/PHX,2014-2015,F,75,19.3,7.3,3.1,4.8,64.2,0,0,0,1,1.5,69.6,4.3,0.5,0.7,1.3,0.5,3,0,20.44
236,Joakim NoahCHI,2014-2015,C,67,30.6,7.2,2.8,6.4,44.5,0,0,0,1.6,2.6,60.3,9.6,4.7,0.7,1.1,1.8,15,0,15.35
237,Jared DudleyMIL,2014-2015,SF,72,23.8,7.2,2.8,5.9,46.8,1,2.7,38.5,0.7,0.9,71.6,3.1,1.8,1,0.2,0.9,0,0,12.31
238,Carl LandrySAC,2014-2015,PF,70,17,7.2,2.7,5.3,51.5,0,0,0,1.8,2.1,82,3.8,0.4,0.2,0.2,0.8,3,0,14.93
239,Trevor BookerUTAH,2014-2015,F,79,19.8,7.2,2.9,5.9,48.7,0.4,1.1,34.5,1.1,1.9,58.1,5,1.1,0.5,0.5,1.1,3,0,15.31
240,Quincy PondexterNO/MEM,2014-2015,F,75,23.9,7.2,2.5,6,42.1,1.2,3.3,37.3,0.9,1.3,74,2.6,1.3,0.3,0.3,0.7,0,0,9.94
241,Lance ThomasOKC/NY,2014-2015,F,62,24,7.1,2.9,7.1,41.2,0.1,0.4,31.8,1.2,1.6,72.7,3.1,1.1,0.6,0.1,1.2,0,0,8.03
242,Leandro BarbosaGS,2014-2015,G,66,14.9,7.1,2.8,5.8,47.4,0.7,1.7,38.4,0.9,1.1,78.4,1.4,1.5,0.6,0.1,0.7,0,0,15.33
243,Jason TerryHOU,2014-2015,G,77,21.3,7,2.4,5.8,42.2,1.6,4.2,39,0.5,0.6,81.3,1.6,1.9,0.9,0.2,1,0,0,11.48
244,John HensonMIL,2014-2015,F,67,18.3,7,2.9,5.2,56.6,0,0,0,1.2,2,56.9,4.7,0.9,0.4,2,1.3,2,0,18.08
245,Austin RiversLAC/BOS/NO,2014-2015,SG,76,20.6,7,2.7,6.5,40.9,0.5,1.7,29.8,1.1,1.7,67.5,2,2,0.6,0.2,0.9,0,0,10.36
246,Patty MillsSA,2014-2015,PG,51,15.7,6.9,2.5,6.6,38.1,1.2,3.6,34.1,0.6,0.8,82.5,1.5,1.7,0.5,0,0.7,0,0,13.1
247,Kevin GarnettMIN/BKN,2014-2015,PF,47,20.3,6.9,3,6.5,46.7,0,0.1,14.3,0.8,1,80,6.6,1.6,1,0.4,1,3,0,15.27
248,Jusuf NurkicDEN,2014-2015,C,62,17.8,6.9,2.8,6.2,44.6,0,0,0,1.4,2.1,63.6,6.2,0.8,0.8,1.1,1.4,4,0,14.84
249,Will BartonPOR/DEN,2014-2015,SF,58,16.9,6.8,2.6,6.1,42.5,0.4,1.5,27.1,1.3,1.6,78.7,2.8,1.4,0.8,0.3,1.1,2,0,13.6
250,CJ McCollumPOR,2014-2015,SG,62,15.7,6.8,2.6,5.9,43.6,0.9,2.2,39.6,0.8,1.2,69.9,1.5,1,0.7,0.1,0.8,0,0,13.15
251,Chase BudingerMIN,2014-2015,SF,67,19.2,6.8,2.5,5.8,43.3,0.8,2.1,36.4,1,1.2,82.7,3,1,0.7,0.1,0.7,0,0,12.26
252,Cory JosephSA,2014-2015,PG,79,18.3,6.8,2.6,5.2,50.4,0.2,0.6,36.4,1.3,1.8,73.4,2.4,2.4,0.6,0.2,0.8,0,0,15.57
253,Brian RobertsCHA,2014-2015,PG,72,18.5,6.7,2.4,6.3,38.9,0.9,2.7,32.1,0.9,1,89.2,1.5,2.3,0.5,0.1,0.8,0,0,11.74
254,Adreian PayneATL/MIN,2014-2015,PF,32,23.1,6.7,2.8,6.9,41.4,0,0.3,11.1,0.9,1.4,65.2,5.1,0.9,0.6,0.3,1.4,3,0,7.75
255,Darrell ArthurDEN,2014-2015,F,58,17,6.6,2.7,6.6,40.4,0.4,1.9,23.6,0.8,1,78,2.9,1,0.8,0.4,0.8,2,0,11.57
256,Aron BaynesSA,2014-2015,C,70,16,6.6,2.6,4.7,56.6,0,0.1,25,1.3,1.5,86.5,4.5,0.5,0.2,0.3,0.9,5,0,15.97
257,Kevin SeraphinWSH,2014-2015,C,79,15.6,6.6,2.9,5.7,51.3,0,0,0,0.7,1,70.7,3.6,0.7,0.1,0.7,1.2,1,0,12.61
258,Alexis AjincaNO,2014-2015,C,68,14.1,6.5,2.7,4.8,55,0,0,0,1.2,1.5,81.8,4.6,0.7,0.3,0.8,1,5,0,20.01
259,Ryan KellyLAL,2014-2015,PF,52,23.7,6.4,2,5.9,33.7,0.9,2.6,33.6,1.5,1.8,83.2,2.8,1.8,0.6,0.5,0.7,0,0,8.59
260,Anthony TolliverDET/PHX,2014-2015,PF,76,18.8,6.3,2.1,5.2,41,1.4,3.8,36.6,0.7,0.9,78.3,3.1,0.8,0.3,0.2,0.7,1,0,11.1
261,Jerami GrantPHI,2014-2015,SF,65,21.2,6.3,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3,59.1,3,1.2,0.6,1,1.3,0,0,8.72
262,Andrew BogutGS,2014-2015,C,67,23.6,6.3,3,5.3,56.3,0,0,0,0.3,0.6,52.4,8.1,2.7,0.6,1.7,1.6,6,0,15.82
263,Charlie VillanuevaDAL,2014-2015,PF,64,10.6,6.3,2.3,5.7,41.4,1.3,3.5,37.6,0.3,0.5,57.1,2.3,0.3,0.2,0.3,0.4,0,0,17.5
264,Ramon SessionsSAC/WSH,2014-2015,G,64,18.6,6.3,2,5.2,37.4,0.3,0.9,31.7,2.1,2.7,76.9,2.3,2.8,0.5,0,1.3,0,0,11.17
264,Mitch McGaryOKC,2014-2015,PF,32,15.2,6.3,2.8,5.2,53.3,0,0.1,0,0.8,1.3,62.5,5.2,0.4,0.5,0.5,1,3,0,16.64
266,Jeremy LambOKC,2014-2015,SG,47,13.5,6.3,2.2,5.3,41.6,0.8,2.4,34.2,1,1.2,89.1,2.3,0.9,0.4,0.1,0.6,1,0,14.96
267,Danny GrangerMIA/PHX,2014-2015,SF,30,20.4,6.3,2.2,5.4,40.1,1,2.8,35.7,0.9,1.2,75.7,2.7,0.6,0.4,0.2,0.8,0,0,8.66
268,Alex LenPHX,2014-2015,C,69,22,6.3,2.6,5.1,50.7,0,0,33.3,1.1,1.5,70.2,6.6,0.5,0.5,1.5,1.1,10,0,13.54
269,Ben GordonORL,2014-2015,SG,56,14.1,6.2,2.3,5.3,43.7,0.6,1.7,36.1,1,1.2,83.6,1.1,0.9,0.3,0,1,0,0,10.66
270,Shane LarkinNY,2014-2015,G,76,24.5,6.2,2.5,5.7,43.3,0.5,1.5,30.2,0.8,1,78.2,2.3,3,1.2,0.1,1.1,1,0,10.9
271,Chris CopelandIND,2014-2015,SF,50,16.6,6.2,2.2,6.2,36.1,1,3.3,31.1,0.7,0.9,73.3,2.2,1,0.2,0.2,1.2,1,0,7.44
272,Ish SmithOKC/PHI,2014-2015,PG,55,15.1,6.1,2.6,6.7,39,0.3,1.1,30,0.6,1,59.6,1.8,3.3,0.7,0.1,1.4,0,0,12.31
273,T.J. WarrenPHX,2014-2015,SF,40,15.4,6.1,2.8,5.4,52.8,0.1,0.5,23.8,0.4,0.5,73.7,2.1,0.6,0.5,0.2,0.7,0,0,14.04
274,Jason ThompsonSAC,2014-2015,PF,81,24.6,6.1,2.5,5.3,47,0,0,0,1.1,1.8,62.2,6.5,1,0.4,0.7,1,7,0,10.23
275,Tony SnellCHI,2014-2015,SF,72,19.6,6,2.2,5.2,42.9,1,2.7,37.1,0.6,0.8,80,2.4,0.9,0.4,0.2,0.7,1,0,10.19
276,Tarik BlackLAL/HOU,2014-2015,F,63,19,6,2.5,4.3,57.5,0,0,0,1,1.9,55.1,5.8,0.7,0.3,0.4,0.8,5,0,14.76
277,Otto Porter Jr.WSH,2014-2015,SF,74,19.4,6,2.4,5.3,45,0.5,1.4,33.7,0.8,1.1,73.4,3,0.9,0.6,0.4,0.7,0,0,11.64
278,Kyle SinglerOKC/DET,2014-2015,F,80,21.8,6,2.2,5.6,38.6,1.2,3,39.8,0.5,0.7,76.9,2.4,1.1,0.6,0.3,0.7,0,0,8.5
279,Jonas JerebkoBOS/DET,2014-2015,F,75,16.4,6,2.3,5.1,44.6,0.7,1.9,38.6,0.7,0.9,84.8,3.8,0.9,0.6,0.2,0.6,1,0,14.99
280,Meyers LeonardPOR,2014-2015,C,55,15.4,5.9,2.3,4.5,51,0.9,2,42,0.5,0.6,93.8,4.5,0.6,0.2,0.3,0.7,3,0,14.85
281,Tyler JohnsonMIA,2014-2015,G,32,18.8,5.9,2.2,5.2,41.9,0.6,1.5,37.5,1,1.5,68.1,2.5,1.3,1,0.3,0.9,1,0,12.06
282,Shaun LivingstonGS,2014-2015,G,78,18.8,5.9,2.5,5.1,50,0,0,0,0.8,1.2,71.4,2.3,3.3,0.6,0.3,1.3,1,0,12.91
283,Caron ButlerDET,2014-2015,SF,78,20.8,5.9,2.1,5.1,40.7,1.1,2.8,37.9,0.7,0.8,90.2,2.5,1,0.6,0.1,0.6,0,0,9.31
284,Willie GreenORL,2014-2015,SG,52,18.3,5.9,2.3,5.9,38.6,0.8,2.3,34.7,0.5,0.7,82.4,1.5,1.3,0.5,0.1,0.9,0,0,7.97
285,Quincy AcyNY,2014-2015,F,68,18.9,5.9,2.2,4.9,45.9,0.3,0.9,30,1.1,1.4,78.4,4.4,1,0.4,0.3,0.9,1,0,11.96
286,Richard JeffersonDAL,2014-2015,F,74,16.8,5.8,1.9,4.4,44.4,0.9,2.1,42.6,1.1,1.5,68.4,2.5,0.8,0.4,0.1,0.7,2,0,11.34
287,Spencer HawesLAC,2014-2015,PF,73,17.5,5.8,2.2,5.7,39.3,0.8,2.4,31.3,0.6,0.9,64.7,3.5,1.2,0.3,0.7,0.8,0,0,9.83
288,Vince CarterMEM,2014-2015,G,66,16.5,5.8,2,6.2,33.3,1,3.5,29.7,0.7,0.9,78.9,2,1.2,0.7,0.2,0.7,0,0,9.66
289,Kyle O'QuinnORL,2014-2015,C,51,16.2,5.8,2.3,4.7,49.2,0.2,0.8,27.9,0.9,1.1,77.2,3.9,1.2,0.6,0.8,1.1,3,0,14.88
290,Chris JohnsonUTAH/MIL/PHI,2014-2015,SG,29,18.1,5.7,2.1,5.3,40.3,1,3.3,29.5,0.5,0.6,87.5,1.9,0.5,0.9,0.2,0.5,0,0,10.24
291,Kirk HinrichCHI,2014-2015,SG,66,24.4,5.7,2.2,5.8,37.3,0.9,2.5,34.5,0.5,0.8,70,1.8,2.2,0.7,0.2,1.1,0,0,6.82
292,Thomas RobinsonPOR/DEN/PHI,2014-2015,F,54,14.8,5.7,2.3,4.8,48.5,0,0,0,1,2,52.8,5.6,0.6,0.6,0.4,1.1,4,0,15.29
293,Nate RobinsonLAC/BOS/DEN,2014-2015,PG,42,14.1,5.7,2.1,6.1,34.5,0.7,2.7,27.7,0.7,1.1,67.4,1.2,2.3,0.5,0.1,0.7,0,0,10.6
294,Pero AnticATL,2014-2015,PF,63,16.5,5.7,1.7,4.7,36.5,0.8,2.7,30.1,1.4,2,71.5,3,0.8,0.3,0.2,0.8,0,0,9.57
295,P.J. HairstonCHA,2014-2015,SF,45,15.3,5.6,1.9,6,32.3,1.1,3.6,30.1,0.7,0.8,86.1,2,0.5,0.5,0.3,0.5,1,0,8.99
296,Archie GoodwinPHX,2014-2015,SG,41,13,5.6,1.9,4.9,39.3,0.3,1,29.3,1.5,2,73.5,1.8,1.1,0.4,0.2,1.2,0,0,11.28
297,John JenkinsATL,2014-2015,G,24,12.4,5.6,2,4.1,49.5,0.9,2.2,40.4,0.7,0.8,84.2,1.6,0.5,0.4,0,0.3,0,0,15.94
298,Al-Farouq AminuDAL,2014-2015,SF,74,18.5,5.6,2,4.8,41.2,0.5,1.7,27.4,1.1,1.6,71.2,4.6,0.8,0.9,0.8,0.7,4,0,14.45
299,Cole AldrichNY,2014-2015,C,61,16,5.5,2.4,4.9,47.8,0,0,0,0.8,1,78.1,5.5,1.2,0.6,1.1,1,6,0,18.16
