rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
301,Jodie MeeksMIL/PHI,2009-2010,G,60,12,4.7,1.7,4.5,38.8,0.7,2.2,31.8,0.5,0.7,79.5,1.7,0.7,0.3,0.1,0.4,0,0,10.83
302,Mike JamesWSH,2009-2010,PG,4,11.5,4.5,1.5,5,30,0.5,1.5,33.3,1,2,50,0.8,1.3,0.8,0,1.3,0,0,5.58
302,Chris HunterGS,2009-2010,C,60,13.1,4.5,1.8,3.6,50.2,0,0.1,0,0.9,1.2,75.4,2.8,0.6,0.2,0.6,0.5,1,0,12.22
304,Oleksiy PecherovMIN,2009-2010,C,44,10.2,4.5,1.8,4.3,41,0.3,1.2,26.9,0.7,0.7,90.6,2.8,0.3,0.2,0.3,0.7,1,0,12.07
305,Chris WilcoxDET,2009-2010,PF,34,13,4.5,1.9,3.5,52.5,0,0,0,0.8,1.5,50,3.4,0.4,0.4,0.4,1.1,1,0,12.04
306,Darrell ArthurMEM,2009-2010,F,32,14.3,4.5,2,4.6,43.2,0,0,0,0.5,0.9,56.7,3.4,0.5,0.4,0.4,0.7,1,0,10.54
307,Trenton HassellNJ,2009-2010,SF,52,21.3,4.5,1.7,4.2,41.1,0,0.1,0,1,1.3,75.4,2.9,1,0.3,0.2,0.9,1,0,6.54
308,James SingletonWSH/DAL,2009-2010,F,57,17.1,4.5,1.7,4.5,38.2,0.1,0.6,18.9,0.9,1.1,85.5,4.8,0.5,0.5,0.8,0.9,2,0,11.45
309,Keith BogansSA,2009-2010,SG,79,19.7,4.4,1.5,3.8,40.3,0.9,2.5,35.7,0.5,0.6,74,2.2,1.2,0.6,0.2,0.7,0,0,7.68
310,Michael FinleySA/BOS,2009-2010,SG,46,15.4,4.4,1.8,4,44,0.7,1.8,39,0.2,0.3,53.3,1.5,0.9,0.2,0.1,0.5,0,0,9
311,Ricky DavisLAC,2009-2010,SG,36,13.9,4.4,1.7,4,43.4,0.4,1.2,38.1,0.5,0.9,58.1,1.6,1.1,0.3,0.1,0.8,0,0,8.56
312,Chuck HayesHOU,2009-2010,PF,82,21.6,4.4,2,4,48.9,0,0,0,0.4,0.8,54.5,5.7,1.7,0.9,0.5,0.9,4,0,11.69
313,Acie LawCHI/GS/CHA,2009-2010,PG,26,9,4.3,1.3,2.9,46.7,0.2,0.6,31.3,1.5,1.9,77.6,0.7,1,0.4,0,0.7,0,0,16
314,Marcus WilliamsMEM,2009-2010,PG,62,14.1,4.3,1.7,4.4,38.4,0.4,1.3,29.6,0.6,0.9,67.3,1.5,2.6,0.5,0,1.2,0,0,10.59
315,Zaza PachuliaATL,2009-2010,C,78,14,4.3,1.5,3.2,48.8,0,0.1,0,1.2,1.8,65,3.8,0.5,0.5,0.4,0.7,1,0,13.13
316,Josh McRobertsIND,2009-2010,PF,42,12.5,4.3,1.8,3.5,52.1,0.2,0.5,34.8,0.5,0.9,50,3,1,0.4,0.4,0.5,2,0,14.88
317,Ronnie PriceUTAH,2009-2010,PG,60,13.4,4.3,1.6,4,40.5,0.3,1.1,28.6,0.7,1,69.5,1.2,2.1,0.7,0.2,0.9,0,0,10.38
318,Stephen GrahamCHA,2009-2010,SF,70,11.5,4.2,1.7,3.4,49.6,0.2,0.7,32,0.6,0.9,64.6,1.9,0.3,0.3,0.1,0.5,0,0,11.22
319,Joey GrahamDEN,2009-2010,SF,63,12,4.2,1.7,3.2,52,0,0.2,15.4,0.9,1.2,74,2,0.3,0.4,0.1,0.7,0,0,10.62
320,Anthony JohnsonORL,2009-2010,PG,31,13.1,4.2,1.6,3.6,44.1,0.4,1.3,33.3,0.6,0.6,95,1.5,2,0.4,0,0.8,0,0,12.46
321,Jawad WilliamsCLE,2009-2010,SF,54,13.7,4.1,1.5,3.8,39.3,0.6,1.7,32.3,0.6,0.8,71.1,1.5,0.6,0.2,0.1,0.3,0,0,8.2
322,Jermaine TaylorHOU,2009-2010,SG,31,9.8,4.1,1.5,3.8,37.8,0.2,0.7,22.7,1.1,1.5,71.7,1.5,0.5,0.3,0.1,0.6,1,0,11.46
323,Joel PrzybillaPOR,2009-2010,C,30,22.7,4.1,1.5,2.9,52.3,0,0,0,1.1,1.7,64.7,7.9,0.3,0.3,1.4,1.3,1,0,11.18
324,James JonesMIA,2009-2010,SG,36,14,4.1,1.2,3.3,36.1,1,2.5,41.1,0.6,0.8,82.1,1.3,0.5,0.3,0.1,0.3,0,0,8.8
325,Chucky AtkinsDET,2009-2010,PG,40,16.1,4,1.4,3.9,36.3,0.6,1.8,30.1,0.6,0.7,92.6,0.7,2.3,0.4,0,0.8,0,0,8.29
326,Josh BooneNJ,2009-2010,C,63,16.6,4,1.9,3.5,52.5,0,0,0,0.3,0.9,32.8,5,0.5,0.5,0.8,0.6,1,0,13.74
327,Ryan BowenOKC,2009-2010,SF,1,8,4,1,1,100,0,0,0,2,2,100,2,0,1,0,0,0,0,31.33
327,Mike WilksOKC,2009-2010,PG,4,14.8,4,1.5,3,50,0.5,0.8,66.7,0.5,1,50,1,1,0,0,1,0,0,5.92
327,Coby KarlCLE/DEN/GS,2009-2010,PG,7,16.1,4,1.6,4.6,34.4,0.3,1.6,18.2,0.6,0.9,66.7,2.6,2.1,0.4,0.1,1.4,0,0,5.12
330,Solomon JonesIND,2009-2010,PF,52,13,4,1.5,3.4,44.3,0,0.1,0,1,1.4,71.8,2.8,0.6,0.3,0.7,0.8,0,0,9.92
331,Leon PoweCLE,2009-2010,PF,20,11.8,4,1.1,2.5,42.9,0,0,0,1.9,3.2,58.7,3.1,0,0.3,0.1,0.6,0,0,10.21
332,James JohnsonCHI,2009-2010,PF,65,11.6,3.9,1.5,3.2,45.2,0.2,0.7,32.6,0.8,1.1,72.9,2,0.7,0.3,0.7,1,0,0,10.43
333,Ian MahinmiSA,2009-2010,C,26,6.3,3.9,1.3,2.1,63.6,0,0,0,1.2,1.8,66,2,0.1,0.1,0.3,0.6,0,0,21.68
334,Rasho NesterovicTOR,2009-2010,C,42,9.8,3.9,1.9,3.5,54.4,0,0,0,0,0.1,20,2.1,0.6,0.2,0.4,0.4,0,0,16.05
335,Dante CunninghamPOR,2009-2010,F,63,11.2,3.9,1.7,3.4,49.5,0,0,0,0.5,0.8,64.6,2.5,0.2,0.4,0.3,0.2,1,0,14.38
336,Julian WrightNO,2009-2010,SF,68,12.8,3.8,1.7,3.4,50,0,0.1,33.3,0.4,0.6,61,2.1,0.6,0.4,0.3,0.6,0,0,11.82
337,Shelden WilliamsBOS,2009-2010,C,54,11.1,3.7,1.2,2.2,52.1,0,0,0,1.4,1.8,76.5,2.7,0.4,0.2,0.4,0.6,1,0,14.12
338,Eddy CurryNY,2009-2010,NA,7,8.9,3.7,1.1,3,38.1,0,0,0,1.4,2.4,58.8,1.9,0,0,0.1,1.9,0,0,-1.84
339,Sasha PavlovicMIN,2009-2010,SG,71,12.4,3.7,1.5,4.2,36.3,0.5,1.7,29.7,0.1,0.4,38.5,1.6,0.8,0.3,0.1,0.7,0,0,5.4
340,Theo RatliffSA/CHA,2009-2010,C,49,16.5,3.6,1.4,3.1,46.1,0,0,0,0.8,1,76,3.2,0.5,0.2,1.2,0.8,0,0,10.28
341,Ime UdokaSAC,2009-2010,F,69,13.7,3.6,1.3,3.5,37.8,0.4,1.3,28.6,0.6,0.8,73.7,2.8,0.8,0.5,0.1,0.6,1,0,9.64
342,Marcin GortatORL,2009-2010,C,81,13.4,3.6,1.5,2.8,53.3,0,0,0,0.6,0.9,68,4.2,0.2,0.2,0.9,0.6,0,0,13.88
343,Jamaal TinsleyMEM,2009-2010,PG,38,15.5,3.5,1.4,3.7,37.1,0.2,1,17.9,0.6,0.7,81.5,1.7,2.8,0.9,0.1,1.7,0,0,7.87
344,Eduardo NajeraNJ/DAL,2009-2010,PF,46,14.9,3.4,1.3,3.2,42.5,0.4,1.4,29.7,0.3,0.5,58.3,2.5,0.6,0.6,0.3,0.5,0,0,8.47
345,Alando TuckerMIN/PHX,2009-2010,SF,15,6.4,3.4,1.1,2.6,43.6,0.1,0.5,14.3,1.1,1.4,76.2,0.7,0.3,0,0,0.3,0,0,13.48
346,Reggie EvansTOR,2009-2010,C,28,11.1,3.4,1.2,2.5,49.3,0,0,0,1,2.1,45,3.8,0.3,0.5,0.1,0.8,0,0,11.47
347,Johan PetroDEN,2009-2010,C,36,12.1,3.4,1.5,2.8,53.5,0,0,0,0.4,0.6,66.7,3.6,0.4,0.3,0.4,0.6,2,0,10.75
348,Jason SmithPHI,2009-2010,F,56,11.8,3.4,1.3,3.1,43.1,0.2,0.5,34.5,0.5,0.8,69,2.4,0.6,0.4,0.5,0.6,0,0,10.64
349,Anthony CarterDEN,2009-2010,PG,54,15.9,3.3,1.4,3.4,42,0.3,1.2,27,0.2,0.2,84.6,1.6,3,0.7,0.2,1.1,0,0,10.34
350,Sean MaySAC,2009-2010,C,37,8.9,3.3,1.4,3,45.9,0,0.1,0,0.6,0.9,65.6,1.9,0.5,0.3,0.2,0.5,0,0,11.77
351,Sundiata GainesUTAH,2009-2010,PG,32,6.8,3.3,1.2,2.6,46.3,0.2,0.8,26.9,0.7,1.4,50,0.9,1.2,0.4,0,0.4,0,0,17.38
352,Kwame BrownDET,2009-2010,C,48,13.8,3.3,1.3,2.6,50,0,0,0,0.7,2,33.7,3.7,0.5,0.3,0.3,0.9,0,0,7.98
353,Derrick BrownCHA,2009-2010,SF,57,9.4,3.3,1.2,2.6,46.3,0,0.1,28.6,0.8,1.3,66.7,1.4,0.3,0.4,0.2,0.3,0,0,12.65
354,Etan ThomasOKC,2009-2010,C,23,14,3.3,1.3,3,45.6,0,0,0,0.6,1,59.1,2.8,0,0.2,0.7,0.8,0,0,6.89
355,Aaron GrayNO/CHI,2009-2010,C,32,9.7,3.3,1.3,2.6,51.2,0,0,0,0.6,0.9,71.4,3.3,0.7,0.3,0.3,0.6,0,0,16.62
356,Jeff TeagueATL,2009-2010,PG,71,10.1,3.2,1.3,3.2,39.6,0.1,0.5,21.9,0.6,0.7,83.7,0.9,1.7,0.5,0.2,0.7,1,0,11.07
357,Nathan JawaiMIN,2009-2010,C,39,10.6,3.2,1.3,2.8,44.1,0,0,0,0.7,1,68.4,2.7,0.6,0.3,0.2,0.7,0,0,11.06
358,Roko-Leni UkicMIL,2009-2010,PG,13,7.5,3.1,1.1,2.3,46.7,0.2,0.9,25,0.7,0.8,81.8,0.2,0.9,0.1,0,0.5,0,0,12.2
359,Jeff FosterIND,2009-2010,PF,16,15.9,3.1,1.4,2.9,47.8,0,0.1,0,0.3,0.6,55.6,5.1,1.3,0.2,0.3,0.9,0,0,9.64
360,Hasheem ThabeetMEM,2009-2010,C,68,13,3.1,1.1,1.9,58.8,0,0,0,0.8,1.4,58.1,3.6,0.2,0.2,1.3,0.6,0,0,12.91
361,DaJuan SummersDET,2009-2010,SF,44,9.2,3,1,3,35.4,0.3,1,35.7,0.6,0.9,71.1,1,0.4,0.2,0.2,0.4,0,0,7.5
362,Joe SmithATL,2009-2010,PF,64,9.3,3,1.2,3,39.9,0,0.1,14.3,0.6,0.8,81.3,2.5,0.3,0.1,0.3,0.3,1,0,11.29
363,Kurt ThomasMIL,2009-2010,PF,70,15,3,1.4,3,47.6,0,0,0,0.2,0.2,80,4.2,0.7,0.4,0.7,0.7,1,0,9.93
363,Kyle WeaverOKC,2009-2010,SG,12,12,3,1,2.8,36.4,0.6,1.6,36.8,0.4,0.5,83.3,1.5,0.9,0.5,0.5,0.3,0,0,10.7
365,DeMarre CarrollMEM,2009-2010,F,71,11.2,2.9,1.2,3.1,39.6,0,0.1,0,0.5,0.7,62.3,2.1,0.5,0.4,0.1,0.3,0,0,8.54
366,Jon BrockmanSAC,2009-2010,PF,52,12.6,2.8,1.1,2,53.4,0,0,0,0.7,1.2,59.7,4.1,0.4,0.3,0.1,0.4,1,0,12.41
367,Sasha VujacicLAL,2009-2010,SG,67,8.6,2.8,1,2.4,40.2,0.4,1.2,30.9,0.4,0.5,84.8,1.2,0.6,0.3,0.1,0.3,0,0,11.39
368,Dan GadzuricMIL,2009-2010,C,32,9.8,2.8,1.2,2.8,43.8,0,0,0,0.3,0.8,40,2.9,0.4,0.3,0.4,0.5,0,0,10.5
369,Earl ClarkPHX,2009-2010,SF,51,7.5,2.7,1.1,3,37.1,0,0.1,40,0.5,0.7,72.2,1.2,0.4,0.1,0.3,0.5,0,0,8.58
370,Joel AnthonyMIA,2009-2010,C,80,16.5,2.7,1,2,47.8,0,0,0,0.8,1.2,71.7,3.1,0.2,0.3,1.4,0.6,0,0,10.26
371,Josh PowellLAL,2009-2010,PF,63,9.2,2.7,1.1,3.1,36.6,0.1,0.3,43.8,0.3,0.5,64.5,1.8,0.6,0.1,0.1,0.5,0,0,6.77
372,Jeff AyresPOR,2009-2010,F,39,10.4,2.7,1.1,1.7,66.2,0,0,0,0.5,0.5,90,2.5,0,0.2,0.4,0.3,0,0,12.17
373,Othyus JeffersUTAH,2009-2010,SG,14,5.2,2.6,0.9,2.1,41.4,0,0,0,0.9,1.4,68.4,1.4,0.1,0.3,0,0.4,0,0,13.62
374,Gerald HendersonCHA,2009-2010,SG,43,8.3,2.6,0.9,2.4,35.6,0.1,0.4,21.1,0.8,1.1,74.5,1.3,0.3,0.2,0.2,0.3,0,0,9.76
375,Kyrylo FesenkoUTAH,2009-2010,C,49,8.3,2.6,1.1,1.9,54.7,0,0,0,0.5,1.2,42.1,1.8,0.3,0.1,0.4,0.5,0,0,9.74
376,Desmond MasonSAC,2009-2010,SF,5,13.2,2.6,1,2.4,41.7,0,0,0,0.6,0.8,75,2.6,0.4,0.2,0.2,0.8,0,0,6.24
376,Sean WilliamsNJ,2009-2010,PF,20,11.4,2.6,1.1,2.5,42.9,0,0.1,0,0.5,1,52.6,2.3,0.1,0.4,1,1,0,0,7.06
376,Patty MillsPOR,2009-2010,PG,10,3.8,2.6,1,2.4,41.7,0.2,0.4,50,0.4,0.7,57.1,0.2,0.5,0,0,0.4,0,0,11.98
379,Mardy CollinsLAC,2009-2010,PG,43,10.9,2.6,1.1,3,36.7,0.1,0.4,23.5,0.3,0.5,61.9,1.2,1,0.5,0,0.7,0,0,5.74
380,Steven HunterMEM,2009-2010,C,21,7.5,2.5,0.8,2,39.5,0,0,0,0.9,1.7,52.8,2,0,0,0.5,0.4,0,0,11.67
381,Marcus HaislipSA,2009-2010,F,10,4.4,2.5,1,2.1,47.6,0.3,0.5,60,0.2,0.5,40,1,0,0,0.2,0.3,0,0,15.48
381,Paul DavisWSH,2009-2010,C,2,4,2.5,1,2,50,0,0,0,0.5,1,50,0,1.5,0,0.5,0,0,0,33.35
383,Marcus LandryBOS/NY,2009-2010,SF,18,6.2,2.4,0.9,2.4,37.2,0.5,1.6,32.1,0.2,0.3,60,1.1,0,0.1,0.1,0.3,0,0,7.25
384,Tony BattieNJ,2009-2010,C,15,8.9,2.4,0.9,2.7,35,0.1,0.3,25,0.5,0.7,70,1.5,0.2,0.3,0.1,0.2,0,0,6.18
385,Adam MorrisonLAL,2009-2010,SF,31,7.8,2.4,1,2.7,37.6,0.2,0.7,23.8,0.2,0.3,62.5,1,0.6,0.1,0.1,0.3,0,0,7.47
386,Luke WaltonLAL,2009-2010,SF,29,9.4,2.4,1,2.9,35.7,0.2,0.6,41.2,0.1,0.1,50,1.3,1.4,0.3,0,0.4,0,0,9.76
387,Shavlik RandolphPOR/MIA,2009-2010,PF,6,8.8,2.3,1,3,33.3,0,0,0,0.3,0.3,100,2.3,0.2,0.2,0.2,0.5,0,0,6.27
388,Lester HudsonBOS/MEM,2009-2010,SG,25,5.2,2.3,0.8,2.1,39.6,0.2,0.6,31.3,0.4,0.5,84.6,0.7,0.5,0.3,0.1,0.6,0,0,13.25
389,Chris QuinnMIA/NJ,2009-2010,PG,25,8.9,2.2,0.8,2.2,35.7,0.4,1.3,31.3,0.2,0.2,100,0.6,1.2,0.4,0,0.4,0,0,9.34
390,Mike HarrisWSH/HOU,2009-2010,SF,13,7.4,2.2,0.8,2.3,36.7,0,0.1,0,0.5,0.8,63.6,1.8,0.2,0.4,0.1,0.7,0,0,7.24
391,Randolph MorrisATL,2009-2010,C,28,4.4,2.2,0.8,1.5,56.1,0,0,0,0.6,1,59.3,1.4,0.1,0.2,0.1,0.4,0,0,14.71
392,J.R. GiddensBOS/NY,2009-2010,SG,32,7.5,2.2,0.9,1.9,46.7,0,0.3,0,0.4,0.7,56.5,1.6,0.4,0.3,0.1,0.5,0,0,9.23
393,Hilton ArmstrongSAC/NO/HOU,2009-2010,PF,33,10.2,2.2,0.8,2.4,35.4,0,0,0,0.5,1,46.9,2.5,0.6,0.5,0.4,0.7,0,0,6.92
394,Didier Ilunga-MbengaLAL,2009-2010,C,49,7.2,2.1,1,2.1,46.6,0,0,0,0.2,0.4,47.4,1.8,0.2,0.1,0.6,0.3,1,0,11.63
395,Jamaal MagloireMIA,2009-2010,C,36,10,2.1,0.8,1.6,50,0,0,0,0.6,1.6,35.6,3.4,0,0.3,0.3,0.5,0,0,9.47
396,DeShawn StevensonWSH/DAL,2009-2010,SG,64,13.8,2.1,0.7,2.5,28.2,0.3,1.4,21.8,0.4,0.5,71.4,1.4,0.9,0.3,0.1,0.5,0,0,3.31
397,Royal IveyMIL/PHI,2009-2010,PG,44,7.4,2.1,0.8,1.9,42.2,0.3,0.8,40,0.2,0.3,75,0.8,0.6,0.4,0,0.3,0,0,11.01
398,Malik HairstonSA,2009-2010,SG,47,6.7,2.1,0.9,1.6,52.6,0,0.2,18.2,0.4,0.6,56.7,1,0.3,0.1,0.2,0.2,0,0,11.62
399,Steve NovakLAC,2009-2010,SF,54,6.7,2.1,0.8,2,38.9,0.4,1.3,31,0.1,0.2,77.8,0.6,0.1,0.1,0,0,0,0,8.34
400,Malik AllenDEN,2009-2010,PF,51,8.9,2.1,0.9,2.3,39.7,0,0.1,16.7,0.2,0.3,92.3,1.6,0.3,0.2,0.1,0.4,0,0,5.97
401,Chris RichardCHI,2009-2010,PF,18,12.4,2.1,0.8,1.6,51.7,0,0,0,0.4,0.6,63.6,3.3,0.4,0.4,0.2,0.8,0,0,6.57
402,Danny GreenCLE,2009-2010,SF,20,5.8,2,0.8,2,38.5,0.3,1.1,27.3,0.2,0.3,66.7,0.9,0.3,0.3,0.2,0.3,0,0,12.39
402,Antonio AndersonOKC,2009-2010,SG,1,15,2,1,3,33.3,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.65
404,Pops Mensah-BonsuTOR/HOU,2009-2010,PF,20,6,2,0.7,1.7,39.4,0,0,0,0.7,1.2,54.2,1.8,0.2,0.2,0.5,0.5,0,0,11.47
405,Matt CarrollDAL,2009-2010,SG,25,4.8,1.8,0.7,2,36,0.2,0.8,21.1,0.2,0.2,100,0.5,0.2,0.2,0,0.3,0,0,7.18
406,Quinton RossWSH/DAL,2009-2010,SF,52,10.8,1.8,0.8,2.1,36,0.1,0.4,19,0.2,0.3,57.1,0.9,0.2,0.3,0.1,0.2,0,0,3.04
407,Kevin OllieOKC,2009-2010,PG,25,10.5,1.8,0.7,1.8,40,0,0,0,0.3,0.3,100,1,0.8,0.4,0,0.2,0,0,7
408,Patrick O'BryantTOR,2009-2010,C,11,4.6,1.7,0.7,1.4,53.3,0,0.1,0,0.3,0.5,50,1,0.1,0.2,0.4,0.5,0,0,9.96
409,Hamed HaddadiMEM,2009-2010,C,36,6.7,1.7,0.7,1.7,38.7,0,0.1,0,0.4,0.5,73.7,2.1,0.3,0,0.4,0.6,0,0,7.2
410,Alexis AjincaCHA,2009-2010,C,6,5,1.7,0.8,1.7,50,0,0,0,0,0.2,0,0.7,0,0.2,0.2,0.3,0,0,6.34
410,Cedric JacksonSA/CLE/WSH,2009-2010,G,12,6.2,1.7,0.5,1.7,30,0.1,0.5,16.7,0.6,1,58.3,0.7,1.2,0.3,0.2,0.9,0,0,5.55
412,Brian CardinalMIN,2009-2010,PF,29,9.2,1.7,0.5,1.2,38.9,0.1,0.3,33.3,0.6,0.6,94.4,1,0.8,0.3,0.1,0.2,0,0,6.9
413,Brian SkinnerLAC,2009-2010,PF,16,7.7,1.6,0.6,1.6,40,0,0,0,0.4,0.5,75,1.7,0,0.2,0.3,0.4,0,0,5.56
414,Kenny ThomasSAC,2009-2010,PF,26,12,1.6,0.7,1.3,48.6,0,0,0,0.3,0.5,58.3,3.3,0.6,0.4,0.4,0.7,0,0,9.05
415,Othello HunterATL,2009-2010,SF,7,4.7,1.6,0.6,1.7,33.3,0,0,0,0.4,0.6,75,1.7,0,0,0.1,0.4,0,0,7.99
416,Joey DorseySAC/TOR/HOU,2009-2010,PF,15,7.1,1.5,0.6,1.3,45,0,0,0,0.3,0.8,41.7,2.9,0.1,0.2,0.1,0.4,0,0,9.8
417,Brian ScalabrineBOS,2009-2010,PF,52,9.1,1.5,0.6,1.6,34.1,0.3,0.9,32.7,0.1,0.1,66.7,0.9,0.5,0.2,0.1,0.3,0,0,3.58
418,Kosta KoufosUTAH,2009-2010,C,36,4.8,1.5,0.6,1.3,46.8,0,0,0,0.3,0.4,60,1.3,0.2,0.1,0.1,0.4,0,0,7.77
419,Fabricio ObertoWSH,2009-2010,C,57,11.4,1.5,0.6,1,62.5,0,0,0,0.2,0.3,76.5,1.8,0.9,0.2,0.2,0.6,0,0,5.73
420,Brian CookHOU,2009-2010,PF,15,2.9,1.4,0.5,1.5,30.4,0.1,0.6,22.2,0.3,0.5,71.4,0.6,0.1,0,0.1,0.4,0,0,2.46
421,Kareem RushLAC,2009-2010,SG,7,8.3,1.3,0.6,1.6,36.4,0.1,0.4,33.3,0,0,0,0.9,0.6,0.3,0.4,0.4,0,0,4.85
422,Taylor GriffinPHX,2009-2010,PF,8,4,1.3,0.5,1.3,40,0,0.3,0,0.3,0.5,50,0.3,0.1,0,0.3,0.1,0,0,5.23
423,Will ConroyHOU,2009-2010,PG,5,7.2,1.2,0.6,2,30,0,0.6,0,0,0.4,0,0.6,1.4,0,0,0.8,0,0,-2.34
424,DeSagana DiopCHA,2009-2010,C,27,9.7,1.2,0.6,1.1,51.7,0,0,0,0.1,0.3,22.2,2.4,0.2,0.2,0.5,0.4,0,0,7.83
425,Renaldo BalkmanDEN,2009-2010,SF,13,7,1.1,0.5,1.4,33.3,0,0.5,0,0.2,0.5,33.3,1.8,0.5,0.6,0.2,0.5,0,0,6.66
425,Byron MullensOKC,2009-2010,C,13,4.2,1.1,0.5,1.5,36.8,0,0,0,0,0,0,0.8,0.1,0.2,0,0.3,0,0,0.76
427,Francisco ElsonMIL/PHI,2009-2010,C,12,5.5,1,0.4,1.3,33.3,0,0,0,0.2,0.4,40,1.2,0.2,0.1,0,0.1,0,0,5.48
427,Lindsey HunterCHI,2009-2010,SG,13,9.4,1,0.4,2.3,16.7,0.1,1,7.7,0.2,0.2,100,1.1,0.7,0.1,0,0.3,0,0,-2.15
427,Jarron CollinsPHX,2009-2010,C,34,7.7,1,0.4,0.9,38.7,0,0,0,0.3,0.7,40,1.8,0.2,0.1,0.1,0.3,0,0,3.76
427,Trey GilderMEM,2009-2010,SF,2,2.5,1,0.5,0.5,100,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,30.93
431,Primoz BrezecMIL/PHI,2009-2010,C,21,4.5,0.9,0.4,1.2,34.6,0,0,0,0,0.3,16.7,1.2,0,0,0.1,0.1,0,0,4.9
432,Yakhouba DiawaraMIA,2009-2010,SG,6,7.3,0.8,0.3,1.7,20,0.2,1,16.7,0,0,0,0.7,0.5,0.2,0,0.5,0,0,-3.73
433,Darnell JacksonMIL/CLE,2009-2010,PF,28,4.4,0.8,0.3,1.1,30,0,0.1,25,0.1,0.2,66.7,0.8,0.1,0.1,0.1,0.5,0,0,-0.04
434,Mario WestATL,2009-2010,SG,39,3.6,0.8,0.3,0.5,57.1,0,0,0,0.2,0.3,60,0.7,0.2,0.2,0,0.2,0,0,9.92
435,Dominic McGuireSAC/WSH,2009-2010,PF,51,6,0.7,0.4,1,36.5,0,0,0,0,0.1,0,1.5,0.2,0.1,0.1,0.3,0,0,3.83
436,Sean MarksNO,2009-2010,PF,14,5.4,0.7,0.3,0.6,50,0,0,0,0.1,0.4,40,1.6,0.1,0,0.2,0.1,0,0,8.99
437,Jason CollinsATL,2009-2010,C,24,4.8,0.7,0.3,1,34.8,0,0,0,0,0.1,0,0.6,0.2,0.1,0.1,0.2,0,0,0.96
437,Travis DienerIND/POR,2009-2010,PG,9,5.7,0.7,0.2,1.1,20,0.1,0.8,14.3,0.1,0.4,25,0.3,0.9,0.4,0,0,0,0,7.6
439,Joe AlexanderMIL/CHI,2009-2010,SF,8,3.6,0.5,0.1,0.8,16.7,0,0.1,0,0.3,0.4,66.7,0.6,0.3,0.1,0.1,0,0,0,2.84
440,Jason HartNO/MIN,2009-2010,PG,5,4.4,0.4,0.2,0.4,50,0,0,0,0,0,0,0.4,1.2,0.4,0.2,0.6,0,0,8.73
