rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
302,Thomas RobinsonPOR,2013-2014,F,70,12.5,4.8,2,4.2,48.1,0,0,0,0.8,1.4,56.4,4.4,0.5,0.3,0.3,0.8,1,0,14.15
303,Ronny TuriafMIN,2013-2014,C,31,19.5,4.8,2.1,3.5,59.8,0,0,0,0.7,1.6,42,5.6,0.7,0.3,1.6,0.8,0,0,13.84
304,Metta World PeaceNY,2013-2014,SF,29,13.4,4.8,1.9,4.9,39.7,0.6,1.9,31.5,0.3,0.6,62.5,2,0.6,0.8,0.3,0.7,0,0,11.71
305,Anthony RandolphDEN,2013-2014,SF,43,12.3,4.8,1.6,4.1,38.6,0.4,1.4,29.5,1.2,1.6,75.4,2.8,0.7,0.6,0.4,0.9,0,0,12.23
306,Gorgui DiengMIN,2013-2014,C,60,13.6,4.8,1.9,3.8,49.8,0,0,100,1,1.6,63.4,5,0.7,0.5,0.8,0.9,9,0,16.58
307,Earl ClarkCLE/NY,2013-2014,SF,54,14.2,4.8,1.8,4.8,37.2,0.8,2.3,33.6,0.4,0.6,64.7,2.6,0.3,0.3,0.5,0.6,0,0,9.09
308,Matthew DellavedovaCLE,2013-2014,PG,72,17.7,4.7,1.7,4.1,41.2,0.8,2.2,36.8,0.5,0.7,79.2,1.7,2.6,0.5,0.1,0.8,3,0,10.69
309,Kevin SeraphinWSH,2013-2014,C,53,10.9,4.7,2.1,4.2,50.5,0,0,0,0.5,0.6,87.1,2.4,0.3,0.1,0.5,0.8,0,0,12.52
310,Jannero PargoCHA,2013-2014,PG,29,8.3,4.7,1.8,4.1,44.1,0.8,2.1,40,0.3,0.4,72.7,0.7,1.8,0.5,0,0.9,0,0,19
311,Lavoy AllenIND/PHI,2013-2014,F,65,16.5,4.7,2.1,4.6,44.7,0,0.2,15.4,0.5,0.8,66,4.8,1.1,0.4,0.5,0.7,3,0,12.52
312,Charlie VillanuevaDET,2013-2014,PF,20,9,4.6,1.8,4.6,38,0.7,2.8,25,0.4,0.7,57.1,1.7,0.3,0.2,0.3,0.4,0,0,12.78
313,Isaiah CanaanHOU,2013-2014,G,22,11.5,4.6,1.4,4,35.6,0.8,2.5,32.7,1,1.3,72.4,1.1,1,0.4,0.2,1,0,0,9.57
314,Jae CrowderDAL,2013-2014,PF,78,16.1,4.6,1.7,3.8,43.9,0.6,1.9,33.1,0.6,0.8,75.4,2.5,0.8,0.8,0.3,0.5,0,0,11.89
315,Jason TerrySAC/BKN,2013-2014,G,35,16.3,4.5,1.6,4.3,36.2,1.1,2.9,37.9,0.3,0.4,66.7,1.1,1.6,0.4,0,0.8,0,0,7.48
315,MarShon BrooksBOS/LAL/GS,2013-2014,G,35,9,4.5,1.6,3.6,45.6,0.4,0.7,52,0.9,1.3,72.7,1.5,0.7,0.4,0.1,0.7,0,0,15.58
317,Tony SnellCHI,2013-2014,SF,77,16,4.5,1.7,4.4,38.4,0.7,2.3,32,0.4,0.5,75.6,1.6,0.9,0.4,0.2,0.6,0,0,8.02
318,Rashard LewisMIA,2013-2014,PF,60,16.2,4.5,1.6,3.9,41.5,0.8,2.2,34.3,0.4,0.6,78.8,1.8,1,0.9,0.1,0.6,0,0,10.74
319,Darius MillerNO,2013-2014,SF,45,16.1,4.4,1.6,3.7,44,0.6,1.7,32.5,0.6,0.8,80.6,1.2,1,0.5,0.2,0.5,0,0,9.06
320,Vitor FaveraniBOS,2013-2014,C,37,13.2,4.4,1.7,4,43.5,0.3,1.1,30,0.6,1,64.9,3.5,0.4,0.4,0.7,1.1,1,0,11.08
321,Gustavo Alfonso AyonATL,2013-2014,PF,26,16.5,4.3,2,3.9,51,0,0,0,0.3,0.8,40,4.8,1.1,1,0.4,1.1,1,0,12.93
322,Kenyon MartinNY,2013-2014,PF,32,19.8,4.3,2,3.8,51.2,0,0,0,0.3,0.6,57.9,4.2,1.6,0.8,0.8,0.8,0,0,12.25
323,Carl LandrySAC,2013-2014,PF,18,12.9,4.2,1.7,3.3,51.7,0,0,0,0.8,0.9,82.4,3.2,0.3,0.2,0.1,0.5,0,0,11.23
324,Jonas JerebkoDET,2013-2014,F,64,11.6,4.2,1.5,3.3,47.1,0.5,1.2,41.9,0.7,0.9,72.9,2.7,0.6,0.3,0.1,0.7,0,0,13.42
325,Mike HarrisUTAH,2013-2014,SF,20,11.3,4.2,1.5,3.1,47.5,0,0.1,0,1.3,1.4,96.3,1.7,0.3,0.8,0.4,0.6,0,0,15.31
325,Byron MullensLAC/PHI,2013-2014,C,45,9.2,4.2,1.6,3.7,44.2,0.7,2,37.1,0.2,0.4,50,2,0.3,0.3,0.2,0.6,0,0,12.81
327,Anthony BennettCLE,2013-2014,F,52,12.8,4.2,1.5,4.3,35.6,0.3,1,24.5,0.8,1.3,63.8,3,0.3,0.4,0.2,0.9,2,0,6.95
328,Nick CollisonOKC,2013-2014,F,81,16.7,4.2,1.7,3,55.6,0,0.2,23.5,0.8,1.1,71,3.6,1.3,0.4,0.3,0.9,0,0,11.84
329,Jorge GutierrezBKN,2013-2014,G,15,16.3,4.1,1.7,3.6,46.3,0.2,0.8,25,0.6,0.8,75,1.5,2,0.7,0.1,0.9,0,0,8.76
330,Jarvis VarnadoCHI/PHI,2013-2014,PF,24,14.1,4.1,1.5,2.5,60,0,0,0,1.1,2.2,51.9,2.6,0.5,0.4,1.2,0.4,0,0,13.3
331,Shane BattierMIA,2013-2014,SF,73,20.1,4.1,1.4,3.8,38.2,1,2.9,34.8,0.2,0.3,65.2,1.9,0.9,0.7,0.5,0.3,0,0,8.7
332,Will BartonPOR,2013-2014,SF,41,9.4,4,1.6,3.8,41.7,0.2,0.8,30.3,0.6,0.8,81.3,1.8,0.8,0.2,0.2,0.4,2,0,13.6
333,Josh PowellHOU,2013-2014,PF,1,19,4,2,6,33.3,0,0,0,0,0,0,5,0,0,1,1,0,0,2.55
334,Alonzo GeeCLE,2013-2014,SF,65,15.7,4,1.5,3.6,41.5,0.3,0.9,32.8,0.7,0.9,70.5,2.3,0.7,0.6,0.2,0.7,0,0,8.63
335,Alexey ShvedMIN,2013-2014,PG,63,10.5,4,1.2,3.8,32.1,0.5,1.6,29.4,1.1,1.4,75.6,1.3,1.1,0.4,0.3,0.8,0,0,10.27
336,Reggie EvansSAC/BKN,2013-2014,C,54,16.6,4,1.3,2.8,47.3,0,0,0,1.3,2.4,55.4,6.2,0.4,0.7,0.1,1.1,2,0,11.69
336,Darius MorrisLAC/MEM/PHI,2013-2014,G,27,11.6,4,1.4,3.6,40.6,0.4,1.4,31.6,0.6,1,65.4,1,1.6,0.5,0,1,0,0,9.28
338,Toney DouglasMIA/GS,2013-2014,PG,51,13.2,4,1.4,3.7,38.4,0.6,2,30.4,0.5,0.7,73.5,1.7,1.3,0.4,0.1,0.7,0,0,9.2
339,Tyshawn TaylorNO/BKN,2013-2014,PG,23,11.7,3.9,1.3,4,34.1,0.1,0.5,25,1,1.3,80,0.7,1.6,0.5,0,1.3,1,0,5.47
340,Shabazz MuhammadMIN,2013-2014,F,37,7.8,3.9,1.5,3.4,46,0.1,0.3,27.3,0.7,1.1,65,1.4,0.2,0.2,0,0.4,0,0,13.2
341,Antawn JamisonLAC,2013-2014,PF,22,11.3,3.8,1.3,4.2,31.5,0.4,1.9,19.5,0.8,1.1,72,2.5,0.3,0.4,0.1,0.3,0,0,7.79
341,Pablo PrigioniNY,2013-2014,PG,66,19.4,3.8,1.3,2.9,46.1,1,2.1,46.4,0.2,0.2,91.7,2,3.5,1,0,0.9,0,0,13.02
343,Mike MuscalaATL,2013-2014,C,20,10.8,3.8,1.6,3.7,42.5,0,0.2,0,0.7,0.7,100,2.6,0.4,0.2,0.5,0.6,0,0,10.84
344,Chauncey BillupsDET,2013-2014,PG,19,16.3,3.8,1.3,4.2,30.4,0.7,2.5,29.2,0.5,0.6,83.3,1.5,2.2,0.4,0.1,1.3,0,0,5.31
345,John Lucas IIIUTAH,2013-2014,PG,42,14.1,3.8,1.5,4.5,32.6,0.6,2,29.8,0.2,0.4,62.5,0.9,1,0.3,0,0.5,0,0,5.23
346,Miroslav RaduljicaMIL,2013-2014,C,48,9.7,3.8,1.4,2.6,54,0,0,0,0.9,1.1,81.8,2.3,0.5,0.1,0.3,0.6,0,0,15.31
347,Nando De ColoSA/TOR,2013-2014,G,47,10.5,3.8,1.4,3.3,41.8,0.4,1.1,34,0.7,0.7,88.6,1.6,1.4,0.5,0.1,0.7,0,0,13.11
348,Udonis HaslemMIA,2013-2014,PF,46,14.2,3.8,1.6,3.2,50.7,0,0,0,0.5,1,56.8,3.8,0.3,0.2,0.3,0.5,0,0,10.57
349,Dennis SchroderATL,2013-2014,PG,49,13.1,3.7,1.5,3.8,38.3,0.2,0.9,23.8,0.6,0.9,67.4,1.2,1.9,0.3,0,1.2,0,0,5.81
350,Chris CopelandIND,2013-2014,SF,41,6.5,3.7,1.3,2.9,47,0.8,1.9,41.8,0.2,0.3,71.4,0.8,0.4,0.1,0.2,0.3,0,0,17.69
351,Archie GoodwinPHX,2013-2014,SG,52,10.3,3.7,1.5,3.2,45.5,0.1,0.7,13.9,0.7,1.1,67.3,1.7,0.4,0.4,0.2,0.8,0,0,10.34
352,Ish SmithPHX,2013-2014,PG,70,14.4,3.7,1.7,4,42.3,0,0.3,4.3,0.3,0.6,56.4,1.8,2.6,0.7,0.2,0.9,0,0,11.71
353,Reggie WilliamsOKC,2013-2014,SF,3,5.7,3.7,1.7,3,55.6,0.3,1,33.3,0,0,0,0,0.3,0.3,0,0.7,0,0,16.54
354,Jan VeselyWSH/DEN,2013-2014,PF,54,14.4,3.6,1.6,3.2,51.4,0,0,0,0.4,1,33.9,3.5,0.4,1,0.6,0.7,0,0,12.71
355,Doron LambORL,2013-2014,SG,53,13.1,3.6,1.2,3,39.4,0.7,1.7,40,0.5,0.7,80.6,0.9,0.8,0.2,0,0.5,0,0,7.51
356,Jeremy TylerNY,2013-2014,C,41,9.7,3.6,1.5,2.8,51.7,0,0,0,0.6,1.2,54.2,2.7,0.2,0.1,0.5,0.6,1,0,13.09
357,Ian MahinmiIND,2013-2014,C,77,16.2,3.5,1.2,2.5,48.1,0,0,0,1.2,1.9,62.1,3.3,0.3,0.5,0.9,0.8,0,0,10.18
358,Luc Mbah a MouteSAC/MIN,2013-2014,F,64,15.7,3.5,1.4,3,45.1,0.1,0.3,23.5,0.7,1,68.7,2.3,0.6,0.5,0.2,0.6,0,0,8.42
358,James SoutherlandNO/CHA,2013-2014,SF,4,7.5,3.5,1.3,3.8,33.3,0.8,1.5,50,0.3,0.5,50,2,0,0.3,0.5,0.3,0,0,11.87
360,Diante GarrettUTAH,2013-2014,PG,71,14.8,3.5,1.4,3.7,38.1,0.5,1.4,37.5,0.1,0.2,83.3,1.4,1.7,0.6,0.1,1.1,0,0,7.1
361,Perry JonesOKC,2013-2014,SF,62,12.3,3.5,1.3,2.9,45.9,0.4,1,36.1,0.5,0.7,66.7,1.8,0.4,0.2,0.3,0.3,0,0,10.14
362,Greg SmithCHI/HOU,2013-2014,PF,11,9.1,3.5,1.6,2.5,64.3,0,0,0,0.2,0.5,40,2.5,0,0.1,0.2,0.5,0,0,13.74
363,Ekpe UdohMIL,2013-2014,F,42,19.1,3.4,1.4,3.4,39.9,0,0,0,0.7,1.1,63.8,3.5,0.7,0.4,1,0.9,1,0,7.62
364,Robbie John HummelMIN,2013-2014,SF,53,12.4,3.4,1.3,3.3,37.9,0.6,1.7,36,0.3,0.3,93.8,2.5,0.4,0.3,0,0.2,0,0,9.67
365,Kendrick PerkinsOKC,2013-2014,C,62,19.5,3.4,1.4,3.1,45.1,0,0,0,0.6,1.1,55.2,4.9,1.1,0.4,0.5,1.5,0,0,6.32
366,James NunnallyATL/PHI,2013-2014,SF,13,12.7,3.4,1.2,3.5,32.6,0.6,1.9,32,0.5,0.7,66.7,1.5,0.6,0.5,0.2,0.5,0,0,6.15
367,Joel FreelandPOR,2013-2014,C,52,14,3.3,1.5,3.1,47.5,0,0,0,0.4,0.6,69,4,0.7,0.2,0.4,0.6,0,0,11.34
368,Steve NovakTOR,2013-2014,SF,54,10,3.3,1.1,2.7,41.1,1,2.3,42.6,0.1,0.1,100,1.1,0.2,0.2,0.1,0.1,0,0,11.1
369,Jeff AyresSA,2013-2014,F,73,13,3.3,1.4,2.4,58,0,0,0,0.5,0.8,69.1,3.5,0.8,0.2,0.3,0.9,0,0,11.16
370,Jeff WitheyNO,2013-2014,C,58,11.8,3.3,1.2,2.2,53.5,0,0,0,0.9,1.3,71.2,2.6,0.4,0.3,0.9,0.3,0,0,15.25
371,Steven AdamsOKC,2013-2014,C,81,14.8,3.3,1.1,2.3,50.3,0,0,0,1,1.7,58.1,4.1,0.5,0.5,0.7,0.9,1,0,11.25
372,Justin HamiltonMIA/CHA,2013-2014,C,8,9,3.3,1.1,2.5,45,0.4,1.1,33.3,0.6,0.6,100,0.9,0,0.6,0,0.5,0,0,11.91
373,Matt BonnerSA,2013-2014,C,61,11.3,3.2,1.2,2.7,44.5,0.7,1.6,42.9,0.1,0.2,75,2.1,0.5,0.2,0.2,0.3,1,0,11.27
374,Wayne EllingtonDAL,2013-2014,SG,45,8.7,3.2,1.2,2.8,43.7,0.6,1.3,42.4,0.2,0.2,90.9,1,0.4,0.4,0,0.2,0,0,12.29
375,Jason MaxiellORL,2013-2014,PF,34,14.4,3.2,1.4,3.1,44.8,0,0,0,0.4,0.9,48.4,2.5,0.3,0.2,0.6,0.4,0,0,8.17
376,Dewayne DedmonORL/GS/PHI,2013-2014,C,31,12.6,3.1,1.2,2.7,45.8,0,0,0,0.7,1,65.6,4.1,0.2,0.2,0.7,0.6,0,0,10.77
377,John JenkinsATL,2013-2014,G,13,12.2,3.1,1.2,3.2,38.1,0.3,1.4,22.2,0.3,0.3,100,1.7,0.8,0.1,0.1,0.8,0,0,4.7
378,Dwight BuycksTOR,2013-2014,G,14,10.4,3.1,1.1,3.4,31.3,0.4,1.2,29.4,0.6,0.6,88.9,1.6,0.7,0.6,0,0.7,0,0,7.26
379,Aron BaynesSA,2013-2014,C,53,9.3,3,1.3,3.1,43.6,0,0,0,0.4,0.4,90.5,2.7,0.6,0,0.1,0.7,0,0,9.76
380,Hedo TurkogluLAC/ORL,2013-2014,SF,38,10.3,3,1.1,2.9,38.5,0.6,1.3,44,0.2,0.5,50,2.3,0.9,0.5,0.3,0.4,0,0,11.36
381,Melvin ElyNO,2013-2014,C,2,13.5,3,1.5,3,50,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,3.94
381,Austin DayeSA/TOR,2013-2014,SF,22,6.7,3,1.1,3.1,35.3,0.5,1.7,32.4,0.3,0.5,60,1.2,0.4,0.2,0.2,0.2,0,0,11.1
381,Chris SingletonWSH,2013-2014,SF,25,10,3,1,2.7,37.3,0.3,0.8,36.8,0.7,1,72,2.2,0.2,0.4,0.1,0.7,0,0,8.82
381,Arnett MoultriePHI,2013-2014,PF,12,15.6,3,1.3,3.2,42.1,0,0,0,0.3,0.4,80,2.9,0.2,0.7,0.3,0.6,0,0,6.71
385,Roger Mason Jr.MIA,2013-2014,SG,25,10.4,3,1,2.7,37.3,0.7,1.9,35.4,0.3,0.3,100,0.9,0.8,0.2,0,0.4,0,0,8.19
386,Ian ClarkUTAH,2013-2014,G,23,7.5,3,1.1,2.9,38.8,0.5,1.3,35.5,0.2,0.3,71.4,0.8,0.7,0.3,0.1,0.6,0,0,9.29
387,Daniel OrtonPHI,2013-2014,C,22,11.4,3,1,2.1,44.7,0,0,0,1,1.4,76.7,2.8,0.7,0.3,0.7,0.8,1,0,10.54
388,Greg OdenMIA,2013-2014,C,23,9.2,2.9,1.2,2.1,55.1,0,0,0,0.6,1,56.5,2.3,0,0.3,0.6,0.5,0,0,12.4
389,Glen Rice Jr.WSH,2013-2014,SG,11,9.9,2.9,1,3.4,29.7,0.5,1.5,29.4,0.5,0.6,71.4,1.8,0.6,0.5,0.1,0.8,0,0,6.68
390,Josh HarrellsonDET,2013-2014,C,32,9.9,2.9,1.2,2.6,46.3,0.4,1,38.7,0.2,0.2,71.4,2.4,0.5,0.2,0.5,0.3,0,0,13.46
391,Greg StiemsmaNO,2013-2014,C,55,18.3,2.9,1.3,2.2,57.4,0,0,0,0.3,0.6,59.4,4.1,0.7,0.6,1,0.8,0,0,9.75
392,Bismack BiyomboCHA,2013-2014,C,77,13.9,2.9,1.1,1.9,61.1,0,0,0,0.6,1.2,51.7,4.8,0.1,0.1,1.1,0.5,1,0,13.33
393,Phil PresseyBOS,2013-2014,PG,75,15.1,2.8,1,3.4,30.8,0.4,1.4,26.4,0.4,0.6,64.4,1.4,3.2,0.9,0.1,1.2,2,0,8.78
394,Brandon DaviesPHI,2013-2014,PF,51,11.3,2.8,1.1,2.5,42.2,0,0.2,20,0.7,1,64.2,2.1,0.5,0.5,0.2,0.7,0,0,7.49
395,Shane LarkinDAL,2013-2014,G,48,10.2,2.8,1.1,2.9,38,0.3,0.8,31.6,0.3,0.5,64,0.9,1.5,0.5,0,0.8,0,0,8.34
396,Toure' MurryNY,2013-2014,SF,51,7.3,2.7,1.1,2.5,43.4,0.1,0.2,41.7,0.5,0.8,59,0.9,1,0.4,0,0.7,0,0,11.22
397,Rasual ButlerIND,2013-2014,SF,50,7.6,2.7,1,2.2,46.4,0.5,1.2,41.9,0.2,0.3,57.1,0.8,0.3,0.1,0.2,0.2,0,0,12.23
398,Quincy AcySAC/TOR,2013-2014,F,63,13.4,2.7,1,2.2,46.8,0.1,0.2,26.7,0.6,0.8,66,3.4,0.4,0.4,0.4,0.5,0,0,10.14
398,Carrick FelixCLE,2013-2014,SG,7,5.4,2.7,1,2,50,0.3,0.7,40,0.4,0.6,75,0.9,0.6,0,0,0.6,0,0,13.39
400,Marquis TeagueCHI/BKN,2013-2014,G,40,11.1,2.7,1,3,31.9,0.1,0.5,27.8,0.7,0.9,74.3,1,1.5,0.3,0.1,1,0,0,3.86
401,Reggie BullockLAC,2013-2014,SF,43,9.2,2.7,1,2.8,35.5,0.5,1.7,30.1,0.2,0.2,77.8,1.3,0.3,0.2,0,0.3,0,0,6.75
402,Eric MaynorWSH/PHI,2013-2014,PG,31,10.5,2.6,1,3.3,31.7,0.4,1.2,32.4,0.2,0.4,54.5,1.3,1.7,0.3,0.1,0.9,0,0,6.25
403,Sasha VujacicLAC,2013-2014,SG,2,5,2.5,1,2.5,40,0.5,1,50,0,0,0,1.5,0,0.5,0,1.5,0,0,1.59
404,Lorenzo BrownPHI,2013-2014,G,26,8.6,2.5,1,3.3,30.2,0.1,1.2,10,0.3,0.5,69.2,1.1,1.6,0.5,0.1,0.6,0,0,8.27
405,Meyers LeonardPOR,2013-2014,C,40,8.9,2.5,1,2.3,45.1,0,0.2,0,0.4,0.5,76.2,2.8,0.5,0.2,0.1,0.4,0,0,9.45
406,Luigi DatomeDET,2013-2014,SF,34,7,2.4,1,2.9,35.1,0.2,1.1,17.9,0.2,0.3,80,1.4,0.3,0.2,0,0.3,0,0,8.02
407,Ronnie PriceORL,2013-2014,PG,31,12.2,2.4,0.9,3,30.4,0.3,1.4,20.9,0.3,0.4,69.2,1.4,2.1,0.8,0.1,0.8,0,0,7.64
408,Gal MekelDAL,2013-2014,PG,31,9.4,2.4,1,2.8,34.9,0.2,0.6,25,0.3,0.4,66.7,0.9,2,0.1,0,1,0,0,5.44
409,DJ StephensMIL,2013-2014,G,3,5,2.3,1,2.3,42.9,0,0,0,0.3,0.3,100,1.7,0,0,0,0,0,0,16.12
409,Adonis ThomasORL/PHI,2013-2014,SG,6,6.2,2.3,1,2.3,42.9,0.2,0.8,20,0.2,0.2,100,0.5,0.5,0,0,0.2,0,0,7.35
411,Ryan HollinsLAC,2013-2014,C,61,7.9,2.3,0.9,1.2,73.6,0,0,0,0.6,0.9,62.5,1.5,0.1,0.1,0.5,0.5,0,0,11.89
412,Rudy GobertUTAH,2013-2014,C,45,9.6,2.3,0.8,1.6,48.6,0,0,0,0.7,1.4,49.2,3.4,0.2,0.2,0.9,0.7,0,0,12.96
413,Donald SloanIND,2013-2014,G,48,8.2,2.3,0.9,2.4,37.6,0.2,0.9,23.8,0.3,0.4,60,0.9,1,0.2,0,0.5,0,0,8.5
414,Dionte ChristmasPHX,2013-2014,SG,31,6.4,2.3,0.7,2,35.5,0.3,1,29,0.6,0.8,75,1.2,0.3,0.1,0.1,0.2,0,0,11.13
415,Robert CovingtonHOU,2013-2014,PF,7,4.9,2.3,0.9,2,42.9,0.6,1.6,36.4,0,0,0,0.7,0,0.3,0,0.1,0,0,15.06
416,Landry FieldsTOR,2013-2014,SG,30,10.7,2.3,0.9,2.2,40.3,0,0.2,0,0.5,0.7,63.6,2,0.7,0.3,0.1,0.4,0,0,8.62
417,Peyton SivaDET,2013-2014,PG,24,9.3,2.3,0.8,2.4,31.6,0.3,1,28,0.5,0.6,73.3,0.6,1.4,0.4,0,0.8,0,0,5.73
418,Victor ClaverPOR,2013-2014,PF,21,8.8,2.2,0.8,2,40.5,0.1,0.9,16.7,0.5,0.5,90.9,1.9,0.6,0.1,0.1,0.5,0,0,8.81
419,Orlando JohnsonIND/SAC,2013-2014,SG,45,8.7,2.2,0.8,2.5,31.9,0.2,1,19.1,0.4,0.6,73.1,1.2,0.4,0.1,0,0.3,0,0,5.34
420,Allen CrabbePOR,2013-2014,G,15,6.7,2.2,0.8,2.2,36.4,0.4,0.9,42.9,0.2,0.3,75,0.6,0.4,0.1,0.1,0.2,0,0,7.69
421,Shannon BrownSA/NY,2013-2014,PG,29,8.7,2.2,0.8,2.3,36.4,0,0.1,0,0.5,0.7,71.4,1,0.3,0.4,0,0.6,0,0,4.78
422,Chuck HayesSAC/TOR,2013-2014,PF,61,12.3,2.2,0.9,2.1,43.1,0,0,0,0.3,0.4,80,3.4,0.6,0.6,0.2,0.5,1,0,10.04
423,Otto Porter Jr.WSH,2013-2014,SF,37,8.6,2.1,0.9,2.5,36.3,0.1,0.6,19,0.2,0.3,66.7,1.5,0.3,0.2,0,0.4,0,0,6.08
424,Brandon RushUTAH,2013-2014,F,38,11,2.1,0.8,2.4,33.3,0.4,1.2,34,0.1,0.1,60,1.2,0.6,0.1,0.2,0.5,0,0,4.14
425,Alex LenPHX,2013-2014,C,42,8.6,2,0.8,1.9,42.3,0,0,0,0.5,0.7,64.5,2.4,0.1,0.1,0.4,0.6,0,0,7.32
426,Keith BogansBOS,2013-2014,SG,6,9.2,2,0.5,1,50,0.5,1,50,0.5,0.5,100,0.5,0.5,0.2,0,0.2,0,0,9.88
426,Lou AmundsonNO/CHI,2013-2014,PF,19,9.7,2,0.8,1.7,50,0,0,0,0.3,1.3,25,2.9,0.3,0.5,0.6,0.7,0,0,9.16
426,Cole AldrichNY,2013-2014,C,46,7.2,2,0.7,1.3,54.1,0,0,0,0.6,0.7,86.7,2.8,0.3,0.2,0.7,0.4,3,0,19.11
426,DeAndre LigginsMIA,2013-2014,G,1,1,2,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,129.47
426,Jared CunninghamATL/SAC,2013-2014,G,13,6.2,2,0.5,1.6,28.6,0.1,0.5,14.3,1,1.2,81.3,0.5,0.6,0.2,0,0.2,0,0,8.5
426,Tony MitchellMIL,2013-2014,SF,3,3.3,2,1,1.7,60,0,0.3,0,0,0,0,0.3,0.3,0.3,0,0,0,0,31
432,Malcolm ThomasSA/UTAH,2013-2014,PF,8,7.9,1.9,0.9,2,43.8,0.1,0.5,25,0,0.3,0,2.6,0.3,0,0.4,1.1,0,0,4.67
432,Andre RobersonOKC,2013-2014,F,40,10,1.9,0.8,1.7,48.5,0.1,0.3,15.4,0.2,0.3,70,2.4,0.4,0.5,0.3,0.5,0,0,9.03
434,Jamaal FranklinMEM,2013-2014,SG,21,7.7,1.9,0.8,1.9,41,0.2,0.5,45.5,0.1,0.1,100,1.1,0.3,0.2,0.1,0.5,0,0,4.72
435,Garrett TempleWSH,2013-2014,SF,75,8.5,1.8,0.7,1.9,36.2,0.1,0.4,20.7,0.4,0.6,69.8,0.9,1,0.5,0.1,0.6,0,0,7.81
436,Aaron GraySAC/TOR,2013-2014,C,37,9.6,1.8,0.7,1.6,44.3,0,0,0,0.3,0.5,55,3,0.6,0.3,0.2,0.8,0,0,7.84
437,Ricky LedoDAL,2013-2014,SG,11,3,1.7,0.5,1.5,35.3,0.3,0.7,37.5,0.4,0.4,100,0.2,0.2,0.1,0,0.2,0,0,12.78
438,Sergey KarasevCLE,2013-2014,SG,22,7.1,1.7,0.5,1.6,34.3,0.2,0.9,21.1,0.4,0.5,90,0.7,0.3,0.1,0,0.5,0,0,2.37
439,Solomon HillIND,2013-2014,SF,28,8.1,1.7,0.6,1.4,42.5,0.3,0.8,30.4,0.2,0.3,85.7,1.5,0.4,0.2,0.1,0.5,0,0,7.62
440,Stephen JacksonLAC,2013-2014,SF,9,11.9,1.7,0.7,2.9,23.1,0.1,1.6,7.1,0.2,0.4,50,1.1,0.6,0.7,0.1,0.7,0,0,0.16
440,Hilton ArmstrongGS,2013-2014,PF,15,6.5,1.7,0.6,1.3,47.4,0,0,0,0.5,1.1,43.8,3.1,0.3,0.3,0.3,0.4,1,0,16.98
440,Vander BlueBOS,2013-2014,SG,3,5,1.7,0.7,1.3,50,0,0.3,0,0.3,1.7,20,1,0.3,0,0,0.7,0,0,0.53
443,A.J. PriceMIN,2013-2014,PG,28,3.5,1.6,0.7,1.6,41.3,0.2,0.8,27.3,0,0.1,0,0.4,0.5,0,0,0.3,0,0,9.72
443,Chris BabbBOS,2013-2014,SG,14,9.4,1.6,0.6,2.1,26.7,0.4,1.9,22.2,0,0,0,1.2,0.2,0.4,0,0.2,0,0,3.73
445,Nazr MohammedCHI,2013-2014,C,80,7,1.6,0.7,1.6,42.9,0,0,0,0.2,0.4,53.3,2.2,0.3,0.2,0.4,0.5,0,0,10.18
446,Othyus JeffersSA/MIN,2013-2014,SG,6,7.8,1.5,0.5,1,50,0,0.3,0,0.5,0.7,75,1.5,0.2,0,0,0.2,0,0,6.94
446,Seth CurryCLE/MEM,2013-2014,SG,2,6.5,1.5,0.5,1.5,33.3,0.5,0.5,100,0,0,0,0.5,0,1,0,0,0,0,13.82
448,Shavlik RandolphPHX,2013-2014,PF,14,6.8,1.4,0.5,1,50,0,0,0,0.4,0.8,54.5,1.8,0.1,0.2,0.1,0.4,0,0,7.76
449,Solomon JonesORL,2013-2014,PF,11,7.7,1.3,0.5,1.5,35.3,0,0,0,0.2,0.4,50,1.5,0.2,0.2,0.2,0.2,0,0,5.86
450,Ryan GomesOKC,2013-2014,SF,5,6.8,1.2,0.6,1.6,37.5,0,0.4,0,0,0,0,0.8,0.2,0,0,0.2,0,0,0.19
450,Damion JamesSA,2013-2014,SF,5,10,1.2,0.4,1.8,22.2,0,0.4,0,0.4,0.4,100,2.4,0.6,0,0.2,0.2,0,0,4.14
450,Lance ThomasNO,2013-2014,F,5,8.4,1.2,0.4,1.8,22.2,0,0,0,0.4,0.8,50,1.4,0.6,0,0,0.4,0,0,0.48
453,Hasheem ThabeetOKC,2013-2014,C,23,8.3,1.2,0.6,1,56.5,0,0,0,0,0.2,20,1.7,0,0.2,0.4,0.6,0,0,2.58
454,Jason CollinsBKN,2013-2014,C,22,7.8,1.1,0.5,1.1,45.8,0,0.1,0,0.1,0.2,75,0.9,0.2,0.4,0,0.3,0,0,4.12
455,Jamaal TinsleyUTAH,2013-2014,PG,8,13.8,1.1,0.5,2.5,20,0.1,1.9,6.7,0,0,0,1.4,2.9,0.3,0,1.1,0,0,1.87
